Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,36.70774272824669,32.831952383391645,33.19259419651549,38.27940044897796,26.840794361605433,58.514881865602945,46.71610429447853,17.0,0.0,0.0,C04,0.175
55056.0,28,36.73169134303744,38.71580296101376,39.84375607293251,49.33412714172205,45.772244561067296,51.01375176304654,51.53946890438826,14.0,0.0,0.0,C04,0.091
94739.0,14,32.54206973515794,35.75014289829433,35.836524564391944,42.70589224335303,35.73126612444643,54.185152057245084,42.76369816020857,22.0,0.0,0.0,C04,0.078
79842.0,35,51.421335639406685,56.721686929902404,56.09571303823577,64.99540676845314,34.7883303237007,47.18269653052262,45.72018486510859,10.0,0.0,0.0,C04,0.22
51296.0,9,41.485885434452996,40.97745042787299,42.187412914717875,33.166871435050105,47.27057909118662,48.56749311294766,44.43990642362803,11.0,0.0,0.0,C04,0.847
46761.0,12,40.2330276335983,39.38253231317623,39.569392043401734,47.592488634053375,33.3750093813302,44.715030408340574,45.18446996428648,11.0,0.0,0.0,C04,0.144
37212.0,31,41.84232007690636,41.868608442071206,42.493922015066985,49.598478339307775,47.605915796796296,66.41468005018821,52.68034504998388,9.0,0.0,0.0,C04,0.233
43310.0,32,70.5141799128469,63.47857227948907,63.05519434289352,66.11532351860733,90.56441942558912,63.859911894273125,52.91514661740938,5.0,0.0,0.0,C04,0.442
46165.0,15,46.11744323389935,49.179727443640225,48.99249982868758,45.67040041221551,42.11584769962406,62.43082021541011,46.681663597963826,8.0,0.0,0.0,C04,0.608
101933.0,13,45.89227888737876,42.50896840980485,42.776985179922875,49.95479936669833,46.22162500662318,52.24904423812124,43.04077187956795,17.0,0.0,0.0,C04,0.144
58684.0,36,61.873321143471244,58.24454324433616,60.35853361736347,61.14354516588818,50.6004325482117,44.71734475374733,44.50599822779633,7.0,0.0,0.0,C04,0.49
23479.0,10,50.80095581798816,48.238083624041955,50.33986469000533,46.87587004954991,38.095461771342435,63.55467869222097,60.79892670045572,5.0,0.0,0.0,C04,0.596
32743.0,33,58.74462587730545,58.496780207411355,60.74154666505024,59.762080423255796,63.27459923854767,61.13993871297242,49.284427205814985,5.0,0.0,0.0,C04,0.511
37128.0,17,27.222033496858792,25.007798075229804,25.225424033440788,29.571534214066908,26.49579344255521,62.29066575154427,48.828619909502265,19.0,0.0,0.0,C04,0.127
66492.0,8,36.964833084743944,36.707698526164286,37.07094195343519,43.59729665870748,38.562305126786804,52.41071902361369,46.45567887866209,17.0,0.0,0.0,C04,0.151
96096.0,19,33.45140364606636,35.077356882609585,34.74627066337258,42.39241157324724,28.084956306160972,53.0906781317178,47.38010947385948,24.0,0.0,0.0,C04,0.043
46335.0,20,33.046569241382564,34.98466542533972,34.93053117332434,29.00754209767147,39.64905070069189,61.56185012549301,50.58974857019532,14.0,0.0,0.0,C04,0.81
42396.0,37,37.293193639345574,35.56516553877478,35.148115896211124,34.88770999695022,38.561538013621956,54.71212121212121,50.93055948674403,13.0,0.0,0.0,C04,0.504
79150.0,29,62.95149267420559,74.5673612901713,75.5215052189534,86.47547591048908,111.81383047828702,41.396534148827726,48.487983320697495,6.0,0.0,0.0,C04,0.299
74673.0,24,39.48625956512343,37.83912965267456,37.6412435447344,42.20516251647334,38.42150001254541,57.69698692438886,52.210450899254084,18.0,0.0,0.0,C04,0.207
44421.0,22,35.492744035408506,40.35651174821075,40.47616864226829,44.51481588068407,40.04259042104208,63.320454545454545,56.11134373381959,11.0,0.0,1.0,C04,0.328
37164.0,35,40.863247046331686,39.656414763137775,39.062321645607376,41.789195694754774,39.75289073946101,52.437361419068736,55.46722634807879,10.0,0.0,1.0,C04,0.374
42371.0,28,35.07493724052192,35.936527012910744,36.288528318244246,48.323796914207,38.37773780169824,62.86604127579737,61.04019448181453,13.0,0.0,1.0,C04,0.046
43446.0,6,38.32874641326744,39.212541672685894,39.642388032062456,39.15496963704857,45.96491673303347,61.3413612565445,48.97649956267551,11.0,0.0,1.0,C04,0.518
70945.0,19,34.67316830372248,33.81205007203711,33.8761951470894,45.17651216400624,28.75047976407895,50.17744497390515,48.92503946774921,21.0,0.0,1.0,C04,0.003
