Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,34.45515648117709,32.2956449094413,33.363969080975906,38.27940044897796,35.57662817873531,58.514881865602945,46.71610429447853,17.0,0.0,0.0,C11,0.164
55056.0,28,34.37742261300422,39.72541878306198,39.024405828007666,49.33412714172205,43.836183866401676,51.01375176304654,51.53946890438826,14.0,0.0,0.0,C11,0.087
94739.0,14,34.32423711323264,35.853697282497656,35.865882029625446,42.70589224335303,28.55652030050351,54.185152057245084,42.76369816020857,22.0,0.0,0.0,C11,0.072
79842.0,35,52.725721984065295,55.57490907125064,55.85961631409132,64.99540676845314,72.66461352113257,47.18269653052262,45.72018486510859,10.0,0.0,0.0,C11,0.216
51296.0,9,40.71742166894338,42.43572663764024,42.49914700047783,33.166871435050105,33.10530646918016,48.56749311294766,44.43990642362803,11.0,0.0,0.0,C11,0.848
46761.0,12,40.520220520163114,42.07459321295876,40.339005639488995,47.592488634053375,36.06031282195895,44.715030408340574,45.18446996428648,11.0,0.0,0.0,C11,0.171
37212.0,31,48.62417668915558,42.44152415760052,42.13226591096984,49.598478339307775,40.34636045001605,66.41468005018821,52.68034504998388,9.0,0.0,0.0,C11,0.206
43310.0,32,62.071795535399836,66.99216826908732,64.03451025128749,66.11532351860733,55.94315181406107,63.859911894273125,52.91514661740938,5.0,0.0,0.0,C11,0.43
46165.0,15,42.93283886273238,50.82328971252955,50.2157638545194,45.67040041221551,56.369877536786944,62.43082021541011,46.681663597963826,8.0,0.0,0.0,C11,0.657
101933.0,13,44.03166220961761,42.94983722119419,42.787330937015184,49.95479936669833,36.00148369543469,52.24904423812124,43.04077187956795,17.0,0.0,0.0,C11,0.136
58684.0,36,64.66591112033771,58.26523654304158,60.30968892404288,61.14354516588818,68.68744544329456,44.71734475374733,44.50599822779633,7.0,0.0,0.0,C11,0.476
23479.0,10,51.36534622772937,49.53632504403208,49.18959136608233,46.87587004954991,47.95454528898307,63.55467869222097,60.79892670045572,5.0,0.0,0.0,C11,0.565
32743.0,33,60.4358887407048,59.77784828114718,59.792903792266806,59.762080423255796,28.553008597567363,61.13993871297242,49.284427205814985,5.0,0.0,0.0,C11,0.504
37128.0,17,24.77045879787798,25.51793780256327,25.04427757129114,29.571534214066908,29.234557615685134,62.29066575154427,48.828619909502265,19.0,0.0,0.0,C11,0.118
66492.0,8,36.46929850458746,35.78801131126666,37.1844995279553,43.59729665870748,37.93937395488497,52.41071902361369,46.45567887866209,17.0,0.0,0.0,C11,0.124
96096.0,19,34.82521132835594,33.8971625755512,34.68250820071466,42.39241157324724,45.9290821507358,53.0906781317178,47.38010947385948,24.0,0.0,0.0,C11,0.048
46335.0,20,34.642473401673115,35.05812137791371,34.77699373196419,29.00754209767147,32.10836895000648,61.56185012549301,50.58974857019532,14.0,0.0,0.0,C11,0.809
42396.0,37,33.34820089990916,34.74021592853748,34.801561164035796,34.88770999695022,36.57552176610167,54.71212121212121,50.93055948674403,13.0,0.0,0.0,C11,0.477
79150.0,29,82.86476425834138,77.8758760309826,73.20650476532248,86.47547591048908,86.97818960938105,41.396534148827726,48.487983320697495,6.0,0.0,0.0,C11,0.274
74673.0,24,39.00094836092786,38.14288462363133,37.606383004044716,42.20516251647334,45.289517304611735,57.69698692438886,52.210450899254084,18.0,0.0,0.0,C11,0.218
44421.0,22,43.57013525343498,40.184110517820834,40.35526884505924,44.51481588068407,56.962776612446014,63.320454545454545,56.11134373381959,11.0,0.0,1.0,C11,0.325
37164.0,35,43.72069218666961,39.54863353717659,39.25872186883059,41.789195694754774,38.736021118445805,52.437361419068736,55.46722634807879,10.0,0.0,1.0,C11,0.389
42371.0,28,39.32858234863732,35.673957576002095,36.24184549406119,48.323796914207,38.18610020338219,62.86604127579737,61.04019448181453,13.0,0.0,1.0,C11,0.04
43446.0,6,41.89230271000635,37.201928174644536,38.9283434867688,39.15496963704857,47.680231890468846,61.3413612565445,48.97649956267551,11.0,0.0,1.0,C11,0.474
70945.0,19,32.254691713537895,34.84757827118625,33.84475972825785,45.17651216400624,41.25485068378529,50.17744497390515,48.92503946774921,21.0,0.0,1.0,C11,0.007
41366.0,17,37.528779278174554,36.805648219590445,36.71054635880205,31.52780854630139,27.753246575230737,72.13285457809695,55.18314557849442,12.0,0.0,1.0,C11,0.771
36746.0,13,25.350647968143747,24.678208914028605,25.563873005805974,28.2413106350478,31.980981091403685,57.13131313131313,48.07500340182338,18.0,0.0,1.0,C11,0.244
33680.0,16,38.63316449045833,39.47993855752867,40.10638566847763,47.15844871496831,37.847625829031315,67.03754469606675,51.35573040380047,10.0,0.0,1.0,C11,0.202
15748.0,25,90.95588711781072,77.39014143541576,77.95347391533694,99.38558548074543,59.946743225825635,57.40625,58.226568453136906,3.0,0.0,1.0,C11,0.248
56112.0,9,36.875285348351284,36.687917097890065,36.82917930381154,42.45759540153028,30.083086572096594,55.47240051347882,44.107570573139434,15.0,0.0,1.0,C11,0.172
78179.0,12,33.4620379502204,33.50602849800212,32.82916466578367,34.456310137067405,28.399373231292607,58.36831275720164,49.112034999744154,23.0,0.0,1.0,C11,0.372
52815.0,30,27.627517549785136,27.784821351518893,27.045526132362838,26.658272087811195,28.662777957250437,55.29396511079679,51.711862160371105,24.0,0.0,1.0,C11,0.521
25718.0,21,33.02342446690901,32.32833568707493,32.301200049709436,44.84876884351268,40.34577817806446,60.456112852664575,53.27890971304145,10.0,0.0,1.0,C11,0.045
33019.0,29,37.07819059451787,38.868751390400895,38.63346108538867,35.89603937642379,29.533788602598584,71.70028275212064,66.31996729155941,9.0,0.0,1.0,C11,0.611
39799.0,36,37.89427239251195,37.43093269133435,36.59382470278922,34.94229198300342,52.04836305763267,85.47659126775382,64.71823412648558,11.0,0.0,1.0,C11,0.575
18301.0,24,28.375899444180202,25.818219866015962,26.13173843138323,26.61406631039534,18.354965197500196,58.41291585127202,67.30736025353806,12.0,0.0,1.0,C11,0.464
