Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,34.78809797838133,34.32372134544213,33.14105583780955,38.27940044897796,37.59880218449214,58.514881865602945,46.71610429447853,17.0,0.0,0.0,C06,0.17
55056.0,28,36.01109382652796,38.35983714628509,38.84869941052461,49.33412714172205,27.864541464319842,51.01375176304654,51.53946890438826,14.0,0.0,0.0,C06,0.075
94739.0,14,37.71430807292891,35.98382807612857,35.62773684873924,42.70589224335303,35.56539654526412,54.185152057245084,42.76369816020857,22.0,0.0,0.0,C06,0.068
79842.0,35,53.909372616330835,58.527247624802015,55.97742483756586,64.99540676845314,52.72063454842921,47.18269653052262,45.72018486510859,10.0,0.0,0.0,C06,0.234
51296.0,9,43.17216760866161,43.28131825057826,42.08851459302522,33.166871435050105,41.46526967268965,48.56749311294766,44.43990642362803,11.0,0.0,0.0,C06,0.854
46761.0,12,38.14344331828131,39.804375083474966,40.15871447967105,47.592488634053375,37.242914317434796,44.715030408340574,45.18446996428648,11.0,0.0,0.0,C06,0.162
37212.0,31,44.510416378147184,40.96537555096597,42.686223615403875,49.598478339307775,55.6982813160959,66.41468005018821,52.68034504998388,9.0,0.0,0.0,C06,0.247
43310.0,32,58.10861177660455,60.73025685892951,63.47865353265563,66.11532351860733,106.51418839532604,63.859911894273125,52.91514661740938,5.0,0.0,0.0,C06,0.441
46165.0,15,55.9538149395638,50.50845362851303,49.764435182202014,45.67040041221551,66.67877288843039,62.43082021541011,46.681663597963826,8.0,0.0,0.0,C06,0.643
101933.0,13,47.072010219001335,43.9150245779107,42.9105934236657,49.95479936669833,38.25297787805922,52.24904423812124,43.04077187956795,17.0,0.0,0.0,C06,0.14
58684.0,36,56.68775703294462,60.19112800912668,59.91872943986731,61.14354516588818,66.6292207533556,44.71734475374733,44.50599822779633,7.0,0.0,0.0,C06,0.461
23479.0,10,49.90907264574106,47.10800100847581,49.55886880857863,46.87587004954991,37.091826747552226,63.55467869222097,60.79892670045572,5.0,0.0,0.0,C06,0.569
32743.0,33,64.96288237266944,59.993345900644044,61.182482702618245,59.762080423255796,61.14908993187021,61.13993871297242,49.284427205814985,5.0,0.0,0.0,C06,0.536
37128.0,17,24.306667506732175,25.266208633622238,25.104794974616865,29.571534214066908,22.408845578134507,62.29066575154427,48.828619909502265,19.0,0.0,0.0,C06,0.104
66492.0,8,39.35763812054984,36.73324822086101,36.934708405429916,43.59729665870748,32.34609348641263,52.41071902361369,46.45567887866209,17.0,0.0,0.0,C06,0.149
96096.0,19,36.90335886427485,34.53937376879241,34.535709252595694,42.39241157324724,34.62086927361526,53.0906781317178,47.38010947385948,24.0,0.0,0.0,C06,0.041
46335.0,20,32.74398255037882,34.5810528108325,34.59008531028865,29.00754209767147,44.94507990680559,61.56185012549301,50.58974857019532,14.0,0.0,0.0,C06,0.812
42396.0,37,33.85740007334837,35.64695795544603,34.77733827700878,34.88770999695022,38.69155633909538,54.71212121212121,50.93055948674403,13.0,0.0,0.0,C06,0.481
79150.0,29,65.99006425963049,75.91994391996384,74.93908663566233,86.47547591048908,73.26210916840121,41.396534148827726,48.487983320697495,6.0,0.0,0.0,C06,0.293
74673.0,24,35.58701248553177,38.84959185925504,37.59272807972077,42.20516251647334,41.44273247876146,57.69698692438886,52.210450899254084,18.0,0.0,0.0,C06,0.213
44421.0,22,34.92769930760231,40.785126036659776,40.9223707824701,44.51481588068407,37.868510721969045,63.320454545454545,56.11134373381959,11.0,0.0,1.0,C06,0.349
37164.0,35,40.687360311156105,37.848345820845054,39.03506279809757,41.789195694754774,42.78620171973897,52.437361419068736,55.46722634807879,10.0,0.0,1.0,C06,0.368
42371.0,28,38.43007863228891,35.45736008870268,35.71121265180257,48.323796914207,41.323090000736606,62.86604127579737,61.04019448181453,13.0,0.0,1.0,C06,0.033
43446.0,6,36.271792740412145,37.87101614411759,39.13640827017089,39.15496963704857,36.10655807311869,61.3413612565445,48.97649956267551,11.0,0.0,1.0,C06,0.509
70945.0,19,32.298800272846215,33.704363659457265,33.9874730860562,45.17651216400624,27.775808752123027,50.17744497390515,48.92503946774921,21.0,0.0,1.0,C06,0.009
41366.0,17,37.62932432414426,36.984682416344626,37.31777201780226,31.52780854630139,31.814523404433306,72.13285457809695,55.18314557849442,12.0,0.0,1.0,C06,0.789
