Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,33.11338358982367,32.91198797199156,33.06238702230927,38.27940044897796,26.429994132395922,58.514881865602945,46.71610429447853,17.0,0.0,0.0,F05,0.157
55056.0,28,37.994365808580184,40.18119690305994,39.60029833016032,49.33412714172205,22.705345266208553,51.01375176304654,51.53946890438826,14.0,0.0,0.0,F05,0.094
94739.0,14,38.204023515066346,35.329021771059644,35.803785417230145,42.70589224335303,35.96528046889431,54.185152057245084,42.76369816020857,22.0,0.0,0.0,F05,0.075
79842.0,35,55.94018293367394,55.97863726058157,56.55633852120216,64.99540676845314,64.60793388625832,47.18269653052262,45.72018486510859,10.0,0.0,0.0,F05,0.238
51296.0,9,42.19097717970103,44.400632739634766,41.96945800230377,33.166871435050105,41.6433551989797,48.56749311294766,44.43990642362803,11.0,0.0,0.0,F05,0.836
46761.0,12,40.8386665197625,39.94192767697854,40.01218489813345,47.592488634053375,34.24942499530337,44.715030408340574,45.18446996428648,11.0,0.0,0.0,F05,0.15
37212.0,31,37.739992998747596,43.42274356054085,42.36626946670176,49.598478339307775,42.75945881104616,66.41468005018821,52.68034504998388,9.0,0.0,0.0,F05,0.237
43310.0,32,55.949050204700214,64.02051757842163,65.30870729363929,66.11532351860733,66.8267411392985,63.859911894273125,52.91514661740938,5.0,0.0,0.0,F05,0.456
46165.0,15,52.677791562559136,50.95380633513299,49.607623627331805,45.67040041221551,42.39079727132267,62.43082021541011,46.681663597963826,8.0,0.0,0.0,F05,0.633
101933.0,13,43.08607024725977,43.06744908147306,42.67174669455087,49.95479936669833,37.568542613417186,52.24904423812124,43.04077187956795,17.0,0.0,0.0,F05,0.145
58684.0,36,58.44344717490431,57.19715114505083,59.858435341703206,61.14354516588818,49.47610202252143,44.71734475374733,44.50599822779633,7.0,0.0,0.0,F05,0.472
23479.0,10,43.27714367559859,49.980834404109245,49.29375533087661,46.87587004954991,64.03730321759971,63.55467869222097,60.79892670045572,5.0,0.0,0.0,F05,0.554
32743.0,33,63.648720975195445,62.519973571011676,60.99630056880047,59.762080423255796,25.46329158742042,61.13993871297242,49.284427205814985,5.0,0.0,0.0,F05,0.538
37128.0,17,25.517916145349663,24.803386475068642,24.87637289521325,29.571534214066908,21.63042314703149,62.29066575154427,48.828619909502265,19.0,0.0,0.0,F05,0.103
66492.0,8,36.06324903687396,36.914440037676904,37.318545096487256,43.59729665870748,39.97607463671045,52.41071902361369,46.45567887866209,17.0,0.0,0.0,F05,0.155
96096.0,19,32.70994404155708,34.48579873938421,34.43187502952733,42.39241157324724,24.16157556864086,53.0906781317178,47.38010947385948,24.0,0.0,0.0,F05,0.03
46335.0,20,33.039275893768284,34.30159275789171,34.75390082556011,29.00754209767147,32.376931010939586,61.56185012549301,50.58974857019532,14.0,0.0,0.0,F05,0.805
42396.0,37,33.74319819681544,35.92981411420452,34.74612172676454,34.88770999695022,43.97861910355709,54.71212121212121,50.93055948674403,13.0,0.0,0.0,F05,0.49
79150.0,29,74.39085513297695,72.48863176559105,73.35910585168688,86.47547591048908,79.77431554367571,41.396534148827726,48.487983320697495,6.0,0.0,0.0,F05,0.255
74673.0,24,38.65970719823472,36.91296538886554,37.94906261857336,42.20516251647334,37.52063628011172,57.69698692438886,52.210450899254084,18.0,0.0,0.0,F05,0.221
44421.0,22,42.050369342460534,40.20295095900388,40.97221336785358,44.51481588068407,30.510058337438885,63.320454545454545,56.11134373381959,11.0,0.0,1.0,F05,0.332
37164.0,35,39.43653259489959,38.009429005414475,39.00096536728882,41.789195694754774,41.98104994593669,52.437361419068736,55.46722634807879,10.0,0.0,1.0,F05,0.368
42371.0,28,34.55238901251146,36.31295720021802,36.1169918162826,48.323796914207,35.615477095697386,62.86604127579737,61.04019448181453,13.0,0.0,1.0,F05,0.031
43446.0,6,36.57327098138341,38.09189794392133,38.89999189297453,39.15496963704857,49.59044782949939,61.3413612565445,48.97649956267551,11.0,0.0,1.0,F05,0.48
70945.0,19,31.459618581818155,34.025116281511814,33.60508212626974,45.17651216400624,35.5583868094614,50.17744497390515,48.92503946774921,21.0,0.0,1.0,F05,0.013
41366.0,17,37.392597519161015,36.75237962015175,36.55667196757319,31.52780854630139,30.779247350446195,72.13285457809695,55.18314557849442,12.0,0.0,1.0,F05,0.78
36746.0,13,27.036023838430356,25.3863372569245,25.23910565554964,28.2413106350478,27.831190890543933,57.13131313131313,48.07500340182338,18.0,0.0,1.0,F05,0.211
