Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,34.178626242843684,32.846223314214015,33.15661497386379,38.27940044897796,33.94669662035062,58.514881865602945,46.71610429447853,17.0,0.0,0.0,F06,0.173
55056.0,28,32.5126968815486,39.22215130415239,39.395256382626144,49.33412714172205,41.10023693569349,51.01375176304654,51.53946890438826,14.0,0.0,0.0,F06,0.101
94739.0,14,33.93455208918831,34.921199397421624,35.90072463566917,42.70589224335303,38.06903549455631,54.185152057245084,42.76369816020857,22.0,0.0,0.0,F06,0.079
79842.0,35,49.349742747859295,57.193744448861736,56.68585316026771,64.99540676845314,54.393870678227316,47.18269653052262,45.72018486510859,10.0,0.0,0.0,F06,0.251
51296.0,9,38.6111395397972,41.896312472188946,42.18225557262153,33.166871435050105,38.923952330637704,48.56749311294766,44.43990642362803,11.0,0.0,0.0,F06,0.832
46761.0,12,41.43382682896453,38.82263606972856,39.83132926008809,47.592488634053375,54.83251168410065,44.715030408340574,45.18446996428648,11.0,0.0,0.0,F06,0.151
37212.0,31,42.10944609311366,43.53453527497687,42.2309307921171,49.598478339307775,30.617025802308426,66.41468005018821,52.68034504998388,9.0,0.0,0.0,F06,0.217
43310.0,32,56.351892946328995,66.56415222876545,64.15153378287164,66.11532351860733,52.452644175370196,63.859911894273125,52.91514661740938,5.0,0.0,0.0,F06,0.451
46165.0,15,48.15712328244407,49.163059415849666,49.60706476764445,45.67040041221551,54.54133732807483,62.43082021541011,46.681663597963826,8.0,0.0,0.0,F06,0.626
101933.0,13,41.13761792165404,43.37950388714443,42.99267642253051,49.95479936669833,43.193541742045724,52.24904423812124,43.04077187956795,17.0,0.0,0.0,F06,0.137
58684.0,36,61.02206173137963,57.55798715577841,60.175249435477554,61.14354516588818,66.64837002546673,44.71734475374733,44.50599822779633,7.0,0.0,0.0,F06,0.465
23479.0,10,52.78067293103881,47.55658313635539,50.80105572775501,46.87587004954991,31.544185063966797,63.55467869222097,60.79892670045572,5.0,0.0,0.0,F06,0.589
32743.0,33,71.36553341400389,59.42371758272549,60.52940759814052,59.762080423255796,54.162183697080536,61.13993871297242,49.284427205814985,5.0,0.0,0.0,F06,0.515
37128.0,17,26.626197844458478,25.016814013943712,25.18175920038983,29.571534214066908,20.930243314295303,62.29066575154427,48.828619909502265,19.0,0.0,0.0,F06,0.109
66492.0,8,36.44108398914259,36.36906926823433,37.20717740362969,43.59729665870748,33.59921141906434,52.41071902361369,46.45567887866209,17.0,0.0,0.0,F06,0.136
96096.0,19,34.730181438599246,34.90440214109823,34.56339061158196,42.39241157324724,39.71543928084848,53.0906781317178,47.38010947385948,24.0,0.0,0.0,F06,0.039
