Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,33.379880735374584,33.06007407910992,33.18876752282235,38.27940044897796,37.02378304524129,58.514881865602945,46.71610429447853,17.0,0.0,0.0,D15,0.167
55056.0,28,36.691121281688375,38.88299991049393,38.95721986399496,49.33412714172205,48.8178728617454,51.01375176304654,51.53946890438826,14.0,0.0,0.0,D15,0.087
94739.0,14,34.835455208399246,36.21605105988649,35.74707971561599,42.70589224335303,31.11744579319981,54.185152057245084,42.76369816020857,22.0,0.0,0.0,D15,0.058
79842.0,35,56.022993798648784,55.84248422228714,55.70872664804458,64.99540676845314,42.7287877669546,47.18269653052262,45.72018486510859,10.0,0.0,0.0,D15,0.226
51296.0,9,40.84103113534872,42.492017046653345,41.68349708836592,33.166871435050105,48.62765110800874,48.56749311294766,44.43990642362803,11.0,0.0,0.0,D15,0.833
46761.0,12,43.98106907494362,40.67892056952732,39.71205884366328,47.592488634053375,47.611231540881015,44.715030408340574,45.18446996428648,11.0,0.0,0.0,D15,0.152
37212.0,31,37.77644586587657,42.63864439434976,42.16480641397956,49.598478339307775,30.449123803093634,66.41468005018821,52.68034504998388,9.0,0.0,0.0,D15,0.221
43310.0,32,51.51757835525025,63.81339803666244,63.533975124023165,66.11532351860733,80.67016021441508,63.859911894273125,52.91514661740938,5.0,0.0,0.0,D15,0.423
46165.0,15,49.99194142603767,49.14012836702398,50.544150438383966,45.67040041221551,60.20225684314554,62.43082021541011,46.681663597963826,8.0,0.0,0.0,D15,0.668
101933.0,13,46.78045220749427,42.297710350070865,42.8800544914864,49.95479936669833,31.203817516055757,52.24904423812124,43.04077187956795,17.0,0.0,0.0,D15,0.152
