Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,33.753179431588805,32.91686351636133,33.35660642912258,38.27940044897796,33.433108244375454,58.514881865602945,46.71610429447853,17.0,0.0,0.0,C14,0.174
55056.0,28,35.78591936989106,39.10658676446921,39.57353669082372,49.33412714172205,31.082015592551524,51.01375176304654,51.53946890438826,14.0,0.0,0.0,C14,0.095
94739.0,14,37.60112786099329,36.00858359799425,35.72479590370985,42.70589224335303,40.88908580843693,54.185152057245084,42.76369816020857,22.0,0.0,0.0,C14,0.072
79842.0,35,60.36836967369693,56.18489905148199,56.550295655493805,64.99540676845314,74.27402775339509,47.18269653052262,45.72018486510859,10.0,0.0,0.0,C14,0.259
51296.0,9,40.77090169598369,42.73495776825571,42.90295691414119,33.166871435050105,43.69114781450009,48.56749311294766,44.43990642362803,11.0,0.0,0.0,C14,0.855
46761.0,12,39.46013220194662,40.92798646426744,39.90377333627689,47.592488634053375,52.44129290912197,44.715030408340574,45.18446996428648,11.0,0.0,0.0,C14,0.162
37212.0,31,40.333505205390125,42.93084608103313,42.44826827528576,49.598478339307775,39.70313324514827,66.41468005018821,52.68034504998388,9.0,0.0,0.0,C14,0.232
43310.0,32,57.24096828750196,62.005757925928954,63.7390210557058,66.11532351860733,94.94862097374248,63.859911894273125,52.91514661740938,5.0,0.0,0.0,C14,0.431
46165.0,15,57.20216532693561,50.321006979518934,49.86214697513127,45.67040041221551,60.576915980782964,62.43082021541011,46.681663597963826,8.0,0.0,0.0,C14,0.634
101933.0,13,40.851405481486786,42.81601041282984,42.488373448498464,49.95479936669833,56.996139814023444,52.24904423812124,43.04077187956795,17.0,0.0,0.0,C14,0.13
58684.0,36,63.488320709862194,58.765027428066126,59.04679241809011,61.14354516588818,34.29068538850378,44.71734475374733,44.50599822779633,7.0,0.0,0.0,C14,0.437
23479.0,10,50.671501800873735,48.23554883892133,50.007133270679766,46.87587004954991,56.04727518643265,63.55467869222097,60.79892670045572,5.0,0.0,0.0,C14,0.565
32743.0,33,59.953799162134985,60.89539752461438,61.27697528239037,59.762080423255796,63.685519587045164,61.13993871297242,49.284427205814985,5.0,0.0,0.0,C14,0.544
37128.0,17,24.86182368630986,25.11327030743955,25.034848307893306,29.571534214066908,22.53340713140587,62.29066575154427,48.828619909502265,19.0,0.0,0.0,C14,0.123
