Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,29.42421975381808,32.59652939488893,33.191767991199974,38.27940044897796,28.500973671822376,58.514881865602945,46.71610429447853,17.0,0.0,0.0,F07,0.168
55056.0,28,34.99782036209885,39.73632357873585,39.110273420926724,49.33412714172205,35.767686052943155,51.01375176304654,51.53946890438826,14.0,0.0,0.0,F07,0.08
94739.0,14,33.82623167443209,35.38692162440596,35.69272383089917,42.70589224335303,30.374454830008336,54.185152057245084,42.76369816020857,22.0,0.0,0.0,F07,0.069
79842.0,35,58.03343078421271,57.5598047557115,55.82510603444696,64.99540676845314,57.70085767299552,47.18269653052262,45.72018486510859,10.0,0.0,0.0,F07,0.214
51296.0,9,40.5078735074711,41.55491792766066,42.05063676204795,33.166871435050105,44.149381336985506,48.56749311294766,44.43990642362803,11.0,0.0,0.0,F07,0.834
46761.0,12,37.970487637576014,39.830170268008494,39.871191926611644,47.592488634053375,32.25746986233786,44.715030408340574,45.18446996428648,11.0,0.0,0.0,F07,0.154
37212.0,31,40.326117545140754,42.07248723866854,42.13046919566057,49.598478339307775,42.39671003447061,66.41468005018821,52.68034504998388,9.0,0.0,0.0,F07,0.2
43310.0,32,54.4672231591295,67.5964947505124,64.57905635264306,66.11532351860733,56.60862665586217,63.859911894273125,52.91514661740938,5.0,0.0,0.0,F07,0.464
46165.0,15,53.18387678557967,50.554118547788484,50.31922257982499,45.67040041221551,60.75751182031005,62.43082021541011,46.681663597963826,8.0,0.0,0.0,F07,0.64
101933.0,13,45.85553634267312,42.827898140764184,42.76054758820102,49.95479936669833,41.37667185018436,52.24904423812124,43.04077187956795,17.0,0.0,0.0,F07,0.131
58684.0,36,67.032330945124,60.49089300697011,59.3347819367537,61.14354516588818,35.72392501450546,44.71734475374733,44.50599822779633,7.0,0.0,0.0,F07,0.449
23479.0,10,50.17898790284719,52.12052424728417,48.423926877902865,46.87587004954991,27.511012837469217,63.55467869222097,60.79892670045572,5.0,0.0,0.0,F07,0.529
32743.0,33,48.76265262251006,61.60104623587573,60.089404844296396,59.762080423255796,63.56230622616049,61.13993871297242,49.284427205814985,5.0,0.0,0.0,F07,0.494
37128.0,17,24.735706937397158,25.814564898268326,25.09450874076414,29.571534214066908,25.784815937511386,62.29066575154427,48.828619909502265,19.0,0.0,0.0,F07,0.098
66492.0,8,35.776184257462674,37.47211368452287,37.51828425893372,43.59729665870748,39.05616851850287,52.41071902361369,46.45567887866209,17.0,0.0,0.0,F07,0.164
96096.0,19,33.068667874318386,33.79595786428191,34.51838650881256,42.39241157324724,40.77389242003737,53.0906781317178,47.38010947385948,24.0,0.0,0.0,F07,0.045
46335.0,20,33.22022486607439,35.37716933788323,35.274655612280824,29.00754209767147,28.438368535436183,61.56185012549301,50.58974857019532,14.0,0.0,0.0,F07,0.819
42396.0,37,37.000981221366416,35.49913092469465,34.791285952421866,34.88770999695022,32.14910816220647,54.71212121212121,50.93055948674403,13.0,0.0,0.0,F07,0.495
79150.0,29,83.34529267299263,73.01414400831338,73.7074775412117,86.47547591048908,77.42418264840929,41.396534148827726,48.487983320697495,6.0,0.0,0.0,F07,0.271
74673.0,24,36.23105086778326,36.68370360185215,37.52382541312541,42.20516251647334,35.24741414210123,57.69698692438886,52.210450899254084,18.0,0.0,0.0,F07,0.187
44421.0,22,43.53697878116967,40.56787448891141,40.4414248942763,44.51481588068407,42.60784612776336,63.320454545454545,56.11134373381959,11.0,0.0,1.0,F07,0.334
37164.0,35,34.798890441615974,39.28258334276878,39.052427033380894,41.789195694754774,61.957673411378266,52.437361419068736,55.46722634807879,10.0,0.0,1.0,F07,0.389
42371.0,28,36.157559189257555,37.69435947466097,35.849319623812114,48.323796914207,42.1667206223956,62.86604127579737,61.04019448181453,13.0,0.0,1.0,F07,0.033
43446.0,6,40.02769868105302,37.83014078458573,38.85426838749001,39.15496963704857,41.61135454608064,61.3413612565445,48.97649956267551,11.0,0.0,1.0,F07,0.473
70945.0,19,34.22715685766228,33.786664789489606,33.71857848390212,45.17651216400624,27.08877207535982,50.17744497390515,48.92503946774921,21.0,0.0,1.0,F07,0.007
41366.0,17,35.19372756977561,36.20894624599569,37.10844721475598,31.52780854630139,52.430840059467734,72.13285457809695,55.18314557849442,12.0,0.0,1.0,F07,0.791
36746.0,13,24.312653279269714,25.470707448660892,25.17981284184661,28.2413106350478,24.5808610144758,57.13131313131313,48.07500340182338,18.0,0.0,1.0,F07,0.201
33680.0,16,37.28580831542028,39.87960973631735,40.300002302316805,47.15844871496831,43.22360204485794,67.03754469606675,51.35573040380047,10.0,0.0,1.0,F07,0.224
