Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,34.64880548626149,33.506322639079386,33.15431932739336,38.27940044897796,42.808796700041256,58.514881865602945,46.71610429447853,17.0,0.0,0.0,D04,0.162
55056.0,28,35.90147069870575,38.45847179443106,39.485156001141085,49.33412714172205,32.186469886476566,51.01375176304654,51.53946890438826,14.0,0.0,0.0,D04,0.105
94739.0,14,34.27976432096162,35.855150356512766,35.72869418970416,42.70589224335303,37.12428778521459,54.185152057245084,42.76369816020857,22.0,0.0,0.0,D04,0.07
79842.0,35,50.23414123354827,57.43250198315072,57.54161931880698,64.99540676845314,68.41457405603117,47.18269653052262,45.72018486510859,10.0,0.0,0.0,D04,0.264
51296.0,9,41.058595893433434,41.71631635377358,42.17683644132651,33.166871435050105,40.056375936728394,48.56749311294766,44.43990642362803,11.0,0.0,0.0,D04,0.837
46761.0,12,39.915389917155224,39.25897766381663,40.26352267546532,47.592488634053375,48.027829922330284,44.715030408340574,45.18446996428648,11.0,0.0,0.0,D04,0.167
37212.0,31,44.191909975434456,42.5831727256757,42.12634855413371,49.598478339307775,21.819134663443624,66.41468005018821,52.68034504998388,9.0,0.0,0.0,D04,0.216
43310.0,32,73.26409828773444,63.59037041655851,63.75349666867299,66.11532351860733,56.103642690632526,63.859911894273125,52.91514661740938,5.0,0.0,0.0,D04,0.446
46165.0,15,57.180113413681056,49.447636560154436,49.68264334923993,45.67040041221551,14.223296334152735,62.43082021541011,46.681663597963826,8.0,0.0,0.0,D04,0.633
101933.0,13,42.16922098660625,41.823323884277535,42.96222697988507,49.95479936669833,39.51222963903044,52.24904423812124,43.04077187956795,17.0,0.0,0.0,D04,0.138
58684.0,36,68.42429556353069,59.87206680693033,59.65670700119417,61.14354516588818,54.430930832331434,44.71734475374733,44.50599822779633,7.0,0.0,0.0,D04,0.476
23479.0,10,52.17852783505538,51.40144445774461,50.02574366891333,46.87587004954991,43.54632937674354,63.55467869222097,60.79892670045572,5.0,0.0,0.0,D04,0.573
32743.0,33,62.141906470744324,59.23399666538262,60.51743851175937,59.762080423255796,79.95952467454313,61.13993871297242,49.284427205814985,5.0,0.0,0.0,D04,0.526
37128.0,17,24.661187500132804,25.16459179852671,25.051913877462418,29.571534214066908,23.37828331366285,62.29066575154427,48.828619909502265,19.0,0.0,0.0,D04,0.102
66492.0,8,34.671579701597054,37.87569285244116,37.27289011373603,43.59729665870748,25.36763042642038,52.41071902361369,46.45567887866209,17.0,0.0,0.0,D04,0.146
