Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,32.9979473766335,33.71429020628532,33.371716552081764,38.27940044897796,35.94308521282177,58.514881865602945,46.71610429447853,17.0,0.0,0.0,C07,0.186
55056.0,28,41.401390067250816,39.045010480265226,39.32131382346739,49.33412714172205,28.779839075313834,51.01375176304654,51.53946890438826,14.0,0.0,0.0,C07,0.099
94739.0,14,37.56705405254327,35.90756371164824,35.84415331799806,42.70589224335303,35.04855994222776,54.185152057245084,42.76369816020857,22.0,0.0,0.0,C07,0.088
79842.0,35,48.769463577582265,55.72895025711569,56.75127030890212,64.99540676845314,47.93024005059656,47.18269653052262,45.72018486510859,10.0,0.0,0.0,C07,0.238
51296.0,9,43.8969764641498,41.32345865829253,42.38753422234477,33.166871435050105,47.80833356863563,48.56749311294766,44.43990642362803,11.0,0.0,0.0,C07,0.855
46761.0,12,37.25928253290415,39.73547965504659,40.46003693381293,47.592488634053375,48.23217394888082,44.715030408340574,45.18446996428648,11.0,0.0,0.0,C07,0.176
37212.0,31,43.213132585347005,42.8784285874478,42.60209900319927,49.598478339307775,36.89944113364118,66.41468005018821,52.68034504998388,9.0,0.0,0.0,C07,0.236
43310.0,32,66.7589734946756,59.75439430156004,63.95123943794197,66.11532351860733,61.45136081868225,63.859911894273125,52.91514661740938,5.0,0.0,0.0,C07,0.438
46165.0,15,50.44946784316154,49.93073772264604,49.625435138466386,45.67040041221551,36.322877632420784,62.43082021541011,46.681663597963826,8.0,0.0,0.0,C07,0.627
101933.0,13,44.19999229612034,42.11863648413585,42.415673410805866,49.95479936669833,54.99975811980285,52.24904423812124,43.04077187956795,17.0,0.0,0.0,C07,0.137
58684.0,36,63.86001535863638,61.723531680469925,59.432279254520544,61.14354516588818,55.42040666471319,44.71734475374733,44.50599822779633,7.0,0.0,0.0,C07,0.463
23479.0,10,50.26798986833966,49.30530613180489,49.175282897330966,46.87587004954991,55.538596485007325,63.55467869222097,60.79892670045572,5.0,0.0,0.0,C07,0.566
32743.0,33,53.11492841601231,56.0532607584205,60.953250002230355,59.762080423255796,53.538358169809555,61.13993871297242,49.284427205814985,5.0,0.0,0.0,C07,0.531
37128.0,17,25.62993611471153,24.638580513447067,25.07229296999104,29.571534214066908,24.677524814149375,62.29066575154427,48.828619909502265,19.0,0.0,0.0,C07,0.106
66492.0,8,38.208460054720646,37.43689686825783,37.42725235271875,43.59729665870748,33.43902187967347,52.41071902361369,46.45567887866209,17.0,0.0,0.0,C07,0.151
96096.0,19,35.70849817738061,35.300167526124376,34.54174763375566,42.39241157324724,33.16133160010843,53.0906781317178,47.38010947385948,24.0,0.0,0.0,C07,0.034
46335.0,20,32.928150272092644,33.857733613502674,34.50408733460496,29.00754209767147,34.58882054925723,61.56185012549301,50.58974857019532,14.0,0.0,0.0,C07,0.792
42396.0,37,32.396737702902286,34.05542160629374,34.52783487427495,34.88770999695022,39.782425078025085,54.71212121212121,50.93055948674403,13.0,0.0,0.0,C07,0.468
79150.0,29,84.27990654744902,74.62752319411037,73.60459505842528,86.47547591048908,108.27939913204584,41.396534148827726,48.487983320697495,6.0,0.0,0.0,C07,0.283
74673.0,24,36.72193690550484,37.952737133027696,37.587626021343574,42.20516251647334,40.49672092291672,57.69698692438886,52.210450899254084,18.0,0.0,0.0,C07,0.204
44421.0,22,39.954964675237854,40.980409692160094,40.477558378068224,44.51481588068407,45.57651834788232,63.320454545454545,56.11134373381959,11.0,0.0,1.0,C07,0.329
37164.0,35,38.59321426336631,38.727733754032926,39.31013013421345,41.789195694754774,44.86832044766833,52.437361419068736,55.46722634807879,10.0,0.0,1.0,C07,0.392
42371.0,28,32.983857436124744,36.2804384414113,35.85697764917845,48.323796914207,34.19183574084922,62.86604127579737,61.04019448181453,13.0,0.0,1.0,C07,0.037
43446.0,6,37.06081962349365,38.19190391458435,38.49632350100271,39.15496963704857,42.963545629920866,61.3413612565445,48.97649956267551,11.0,0.0,1.0,C07,0.461
70945.0,19,33.72017483458754,33.84346982421152,33.80288977657622,45.17651216400624,35.076229009761335,50.17744497390515,48.92503946774921,21.0,0.0,1.0,C07,0.008
41366.0,17,34.425328662106196,36.48617458288733,36.87676147600133,31.52780854630139,35.17756783927564,72.13285457809695,55.18314557849442,12.0,0.0,1.0,C07,0.787
36746.0,13,25.03709892227651,25.272823444280416,25.153578979305063,28.2413106350478,21.20366042449344,57.13131313131313,48.07500340182338,18.0,0.0,1.0,C07,0.223
33680.0,16,43.48971532852431,40.778938593446156,40.01093835617549,47.15844871496831,45.752398366153386,67.03754469606675,51.35573040380047,10.0,0.0,1.0,C07,0.214
15748.0,25,97.54702975691784,80.83489623905132,78.24740462667519,99.38558548074543,101.2712466273847,57.40625,58.226568453136906,3.0,0.0,1.0,C07,0.266
56112.0,9,36.95461041505152,36.63150880944196,36.57099790020783,42.45759540153028,43.538375901000435,55.47240051347882,44.107570573139434,15.0,0.0,1.0,C07,0.166
78179.0,12,31.085489704917865,33.48712354130902,33.09090598508147,34.456310137067405,26.557345533680376,58.36831275720164,49.112034999744154,23.0,0.0,1.0,C07,0.395
52815.0,30,27.52932300282516,27.32467475726183,27.044393130997925,26.658272087811195,30.531794622969752,55.29396511079679,51.711862160371105,24.0,0.0,1.0,C07,0.532
25718.0,21,30.88472823296744,31.876395349055805,32.33048766373173,44.84876884351268,25.546783119606737,60.456112852664575,53.27890971304145,10.0,0.0,1.0,C07,0.042
