Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,31.56347222389433,32.951086464759854,33.19544032735609,38.27940044897796,29.367328337463565,58.514881865602945,46.71610429447853,17.0,0.0,0.0,F08,0.173
55056.0,28,32.93369584625232,39.121787402441306,39.843198821333665,49.33412714172205,45.70288964826616,51.01375176304654,51.53946890438826,14.0,0.0,0.0,F08,0.102
94739.0,14,35.291696822579425,36.30726348309246,35.85943104934037,42.70589224335303,37.007671860670484,54.185152057245084,42.76369816020857,22.0,0.0,0.0,F08,0.079
79842.0,35,55.48990649651326,56.79262647411184,56.077989198417356,64.99540676845314,48.756327428517395,47.18269653052262,45.72018486510859,10.0,0.0,0.0,F08,0.223
51296.0,9,40.92922345217865,41.51455439247015,42.19291250510712,33.166871435050105,26.02810138577814,48.56749311294766,44.43990642362803,11.0,0.0,0.0,F08,0.869
46761.0,12,38.46011612819234,40.93540318883951,40.26703280732729,47.592488634053375,33.36259347657128,44.715030408340574,45.18446996428648,11.0,0.0,0.0,F08,0.165
37212.0,31,38.21432319226764,42.106545025101305,42.291815671180984,49.598478339307775,48.505813002421796,66.41468005018821,52.68034504998388,9.0,0.0,0.0,F08,0.214
43310.0,32,61.58337836596038,64.36872031539846,64.25581450825669,66.11532351860733,88.12309659305092,63.859911894273125,52.91514661740938,5.0,0.0,0.0,F08,0.441
46165.0,15,53.91412811891016,48.034748321797835,50.47250283521997,45.67040041221551,31.283461095194934,62.43082021541011,46.681663597963826,8.0,0.0,0.0,F08,0.645
101933.0,13,43.01090436926516,41.751242920459475,42.52245083384228,49.95479936669833,44.968444505030554,52.24904423812124,43.04077187956795,17.0,0.0,0.0,F08,0.135
58684.0,36,53.189658434818156,58.17316777856759,60.14336425600828,61.14354516588818,67.78656332376342,44.71734475374733,44.50599822779633,7.0,0.0,0.0,F08,0.472
23479.0,10,43.07594951693109,47.33761148716576,48.8807380921702,46.87587004954991,43.33111855777825,63.55467869222097,60.79892670045572,5.0,0.0,0.0,F08,0.535
32743.0,33,57.65463585405189,62.544097746520286,60.94751601597771,59.762080423255796,91.04791918548561,61.13993871297242,49.284427205814985,5.0,0.0,0.0,F08,0.515
37128.0,17,24.299440531893826,24.81751634480484,25.165971095552287,29.571534214066908,31.284961349547913,62.29066575154427,48.828619909502265,19.0,0.0,0.0,F08,0.119
66492.0,8,39.07602186378203,37.42525891822486,37.0604010253513,43.59729665870748,33.116686856596914,52.41071902361369,46.45567887866209,17.0,0.0,0.0,F08,0.15
96096.0,19,33.93092725772129,35.553371437688845,34.662001169202746,42.39241157324724,30.42130635960719,53.0906781317178,47.38010947385948,24.0,0.0,0.0,F08,0.043
46335.0,20,34.307786887523605,34.69038005339936,34.76913126209615,29.00754209767147,40.542106875296845,61.56185012549301,50.58974857019532,14.0,0.0,0.0,F08,0.815
42396.0,37,33.28243108862312,35.036277752300705,34.7565060578885,34.88770999695022,40.55968814358779,54.71212121212121,50.93055948674403,13.0,0.0,0.0,F08,0.474
79150.0,29,65.04651612070197,74.90925052178288,74.5129546708275,86.47547591048908,58.36165974392849,41.396534148827726,48.487983320697495,6.0,0.0,0.0,F08,0.299
74673.0,24,34.48816485637947,37.56075447240186,37.3427154620157,42.20516251647334,37.952339473482716,57.69698692438886,52.210450899254084,18.0,0.0,0.0,F08,0.192
44421.0,22,42.51744227602747,40.81164483036873,40.69793364819662,44.51481588068407,31.441025163625053,63.320454545454545,56.11134373381959,11.0,0.0,1.0,F08,0.332
37164.0,35,38.78300400578691,38.096876474936614,39.42384675127946,41.789195694754774,43.839525487067775,52.437361419068736,55.46722634807879,10.0,0.0,1.0,F08,0.4
42371.0,28,36.1708817247899,35.96261900131888,35.92111192221619,48.323796914207,32.62801023614201,62.86604127579737,61.04019448181453,13.0,0.0,1.0,F08,0.033
43446.0,6,39.160787473293624,39.273334854413974,38.833148355052664,39.15496963704857,51.43852164018779,61.3413612565445,48.97649956267551,11.0,0.0,1.0,F08,0.476
70945.0,19,32.795157056654254,34.21055993543646,33.85358068410465,45.17651216400624,30.685932899657214,50.17744497390515,48.92503946774921,21.0,0.0,1.0,F08,0.007
41366.0,17,35.85746409113173,36.71515421484116,37.015168159319146,31.52780854630139,38.739907218090515,72.13285457809695,55.18314557849442,12.0,0.0,1.0,F08,0.765
36746.0,13,22.576141907496776,25.515539830751823,25.402752146357933,28.2413106350478,25.630631511238015,57.13131313131313,48.07500340182338,18.0,0.0,1.0,F08,0.222
33680.0,16,43.501830310247925,39.13543273255798,39.99214152156138,47.15844871496831,26.8201972222466,67.03754469606675,51.35573040380047,10.0,0.0,1.0,F08,0.215
15748.0,25,90.1707086985449,81.81730847287149,79.24807575473388,99.38558548074543,157.29247015211627,57.40625,58.226568453136906,3.0,0.0,1.0,F08,0.264
56112.0,9,33.63710521866939,36.013548575897964,36.297581624316365,42.45759540153028,43.161621849126355,55.47240051347882,44.107570573139434,15.0,0.0,1.0,F08,0.156
78179.0,12,32.93676525975525,33.44283782667664,33.060443376184104,34.456310137067405,32.73560553511015,58.36831275720164,49.112034999744154,23.0,0.0,1.0,F08,0.372
52815.0,30,26.69501861854663,28.251365033380388,27.08263231695598,26.658272087811195,25.41153930506034,55.29396511079679,51.711862160371105,24.0,0.0,1.0,F08,0.535
25718.0,21,34.41953340264196,31.741708784894687,32.22503048704659,44.84876884351268,22.991902753578774,60.456112852664575,53.27890971304145,10.0,0.0,1.0,F08,0.031
33019.0,29,38.9148138530506,39.17383107586465,38.76384096810644,35.89603937642379,30.178817736513867,71.70028275212064,66.31996729155941,9.0,0.0,1.0,F08,0.639
39799.0,36,37.657209273714706,36.29457795800246,35.90097240676744,34.94229198300342,23.22941389981939,85.47659126775382,64.71823412648558,11.0,0.0,1.0,F08,0.558
18301.0,24,28.798551913819523,25.597121568676595,26.139794360562455,26.61406631039534,26.567432888625216,58.41291585127202,67.30736025353806,12.0,0.0,1.0,F08,0.455
17553.0,27,59.97576598735462,59.40400825244465,62.26583468620496,56.01110491313167,59.927907772246805,57.5821325648415,65.05360906967469,4.0,0.0,1.0,F08,0.597
44988.0,32,34.74728636784896,34.1257610399974,34.19044908529648,44.2527874527817,38.22819844540692,64.47364341085272,57.00720192051214,14.0,0.0,1.0,F08,0.045
57083.0,33,39.83345621439507,37.90528967518083,37.06544155576295,44.878844824584576,44.33194231094505,45.743964421855146,44.00818106967048,15.0,0.0,1.0,F08,0.107
44668.0,8,40.55725957832806,43.753680633794005,42.8139821409061,55.56384635519329,41.76543006807352,56.859078590785906,47.36345929972239,10.0,0.0,1.0,F08,0.073
37188.0,14,27.545168673158553,27.784412504855272,27.436827318596777,32.044097181768606,23.25410467695955,56.38967786629719,46.007932666451545,16.0,0.0,1.0,F08,0.144
27748.0,26,37.16942255775022,31.379384113709435,31.73631760362655,34.942233707299486,28.979236603158725,72.93662628145387,66.71658737024221,11.0,0.0,1.0,F08,0.326
52100.0,17,62.73311909221472,61.510367573159,64.33569715567354,81.8069627612649,76.42416842154155,51.87835926449788,43.15270633397313,6.0,0.0,2.0,F08,0.16
32904.0,25,45.452123080952774,41.966896485128906,42.92263497799075,53.4286759207235,55.52682308959741,46.86946107784431,45.991080941219444,9.0,0.0,2.0,F08,0.137
52814.0,20,64.68984245784058,57.89730902855854,60.020163805589476,81.63418940746578,54.53801784932729,62.20949263502455,52.196614534025066,7.0,0.0,2.0,F08,0.067
55472.0,21,42.138787807716206,43.84989633128926,43.91334353874682,58.540263707605575,36.42029614773436,42.709377901578456,41.28637888131559,11.0,0.0,2.0,F08,0.037
31362.0,23,90.1576680121101,95.26999514871866,92.52237173666266,154.16909991580792,163.5361757226387,53.552742616033754,55.74886805688413,3.0,0.0,2.0,F08,0.061
40783.0,15,53.31151701546516,51.22040830116966,51.12011629131007,53.988332797522716,36.41376865050727,47.58767507002801,47.14449648137705,8.0,0.0,2.0,F08,0.397
63554.0,29,39.216807017069215,38.667846783479646,39.115796946010114,53.70077716692197,34.48529176542287,46.7137669197755,46.89561632627372,15.0,0.0,2.0,F08,0.011
