Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,35.615659697168084,32.74989262731744,33.13171900410129,38.27940044897796,30.946801745274055,58.514881865602945,46.71610429447853,17.0,0.0,0.0,E07,0.169
55056.0,28,42.254458431476145,40.20829673216095,39.864161699319226,49.33412714172205,36.212088453034525,51.01375176304654,51.53946890438826,14.0,0.0,0.0,E07,0.104
94739.0,14,34.70525934235495,36.11014035107768,35.87420166832624,42.70589224335303,42.37830788021747,54.185152057245084,42.76369816020857,22.0,0.0,0.0,E07,0.08
79842.0,35,56.68292910627184,56.723429011410765,55.94871325673381,64.99540676845314,57.512319035414045,47.18269653052262,45.72018486510859,10.0,0.0,0.0,E07,0.221
51296.0,9,39.61789703233625,41.34231762244198,42.30897775625267,33.166871435050105,37.217523803192826,48.56749311294766,44.43990642362803,11.0,0.0,0.0,E07,0.86
46761.0,12,40.839742733414646,40.03534352063669,40.43624672998678,47.592488634053375,46.75064685165208,44.715030408340574,45.18446996428648,11.0,0.0,0.0,E07,0.169
37212.0,31,45.97939611464195,42.17643333323641,41.70923157322151,49.598478339307775,33.036119118910946,66.41468005018821,52.68034504998388,9.0,0.0,0.0,E07,0.191
43310.0,32,70.0776750841178,65.1638250604533,62.775884945337545,66.11532351860733,47.528034509951254,63.859911894273125,52.91514661740938,5.0,0.0,0.0,E07,0.42
46165.0,15,44.593339270010055,50.01895287746058,49.63508935954433,45.67040041221551,54.37577278933177,62.43082021541011,46.681663597963826,8.0,0.0,0.0,E07,0.626
101933.0,13,46.37773277942006,42.28981240342065,42.73647645673295,49.95479936669833,47.1409326917445,52.24904423812124,43.04077187956795,17.0,0.0,0.0,E07,0.133
58684.0,36,57.23834815124185,58.47731002203091,59.39484940212985,61.14354516588818,65.00155282564228,44.71734475374733,44.50599822779633,7.0,0.0,0.0,E07,0.45
23479.0,10,50.08310290156002,47.7122322967458,48.51736972002507,46.87587004954991,32.54823101089484,63.55467869222097,60.79892670045572,5.0,0.0,0.0,E07,0.546
32743.0,33,63.24705636285669,63.45877858551495,60.38044953697334,59.762080423255796,59.677281286747345,61.13993871297242,49.284427205814985,5.0,0.0,0.0,E07,0.511
37128.0,17,23.138214908736654,25.493109430447024,24.992120473348876,29.571534214066908,18.52097530716702,62.29066575154427,48.828619909502265,19.0,0.0,0.0,E07,0.109
66492.0,8,34.33650176967636,37.34226401766641,37.53078796294953,43.59729665870748,36.493744406454034,52.41071902361369,46.45567887866209,17.0,0.0,0.0,E07,0.163
