Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,31.910688064099087,32.86406406638074,33.40407569247397,38.27940044897796,28.1937094238971,58.514881865602945,46.71610429447853,17.0,0.0,0.0,D08,0.177
55056.0,28,41.637971187320396,39.80386930714035,39.47262332278741,49.33412714172205,49.02951344217062,51.01375176304654,51.53946890438826,14.0,0.0,0.0,D08,0.098
94739.0,14,35.6219575807681,35.83001841123926,35.56011923269122,42.70589224335303,28.5737186675203,54.185152057245084,42.76369816020857,22.0,0.0,0.0,D08,0.076
79842.0,35,51.79943598212172,55.40458689980602,55.47435921657135,64.99540676845314,69.4769481622112,47.18269653052262,45.72018486510859,10.0,0.0,0.0,D08,0.218
51296.0,9,47.90453201602483,41.444838202720476,41.95461528067413,33.166871435050105,38.75464196881615,48.56749311294766,44.43990642362803,11.0,0.0,0.0,D08,0.841
46761.0,12,38.15931334245006,40.36942555643632,39.80035540950681,47.592488634053375,38.08830598396069,44.715030408340574,45.18446996428648,11.0,0.0,0.0,D08,0.154
37212.0,31,44.32918092130568,43.06501217549038,42.27180751513837,49.598478339307775,53.95088578560193,66.41468005018821,52.68034504998388,9.0,0.0,0.0,D08,0.207
43310.0,32,71.88848054200041,65.48182382809084,64.2139665555091,66.11532351860733,69.83516450702335,63.859911894273125,52.91514661740938,5.0,0.0,0.0,D08,0.456
46165.0,15,49.99845555366002,47.52180827478592,50.34694457322635,45.67040041221551,46.864153966483435,62.43082021541011,46.681663597963826,8.0,0.0,0.0,D08,0.642
101933.0,13,40.331181637075424,42.62353169949958,42.63909943277084,49.95479936669833,50.81321759422276,52.24904423812124,43.04077187956795,17.0,0.0,0.0,D08,0.13
58684.0,36,47.78091628195337,61.17785209429413,59.46303913643909,61.14354516588818,60.71836558245813,44.71734475374733,44.50599822779633,7.0,0.0,0.0,D08,0.456
23479.0,10,46.62482994832364,50.1611250524654,50.010400117138005,46.87587004954991,22.61573700044432,63.55467869222097,60.79892670045572,5.0,0.0,0.0,D08,0.604
32743.0,33,66.60618523747965,63.16082382793972,61.126681143065916,59.762080423255796,59.67248395591666,61.13993871297242,49.284427205814985,5.0,0.0,0.0,D08,0.539
37128.0,17,25.411614187227034,25.035873714978816,25.01904005779935,29.571534214066908,22.669637570242998,62.29066575154427,48.828619909502265,19.0,0.0,0.0,D08,0.113
66492.0,8,36.38857668129484,36.40658820378298,37.191658158104616,43.59729665870748,31.033448340235623,52.41071902361369,46.45567887866209,17.0,0.0,0.0,D08,0.148
96096.0,19,36.42094748038741,33.77026175425837,34.59854660831028,42.39241157324724,29.90784335005345,53.0906781317178,47.38010947385948,24.0,0.0,0.0,D08,0.033
46335.0,20,34.67489349694939,33.99982828677194,34.70243394653505,29.00754209767147,43.60611745549652,61.56185012549301,50.58974857019532,14.0,0.0,0.0,D08,0.815
42396.0,37,36.0893388812023,34.4605566499712,35.05930155655078,34.88770999695022,38.346815286959526,54.71212121212121,50.93055948674403,13.0,0.0,0.0,D08,0.497
79150.0,29,70.48671766950244,70.8382072554929,75.42052614399552,86.47547591048908,51.20037053195563,41.396534148827726,48.487983320697495,6.0,0.0,0.0,D08,0.304
74673.0,24,39.16041451232436,38.195174500343754,37.64186152542717,42.20516251647334,49.72348126247695,57.69698692438886,52.210450899254084,18.0,0.0,0.0,D08,0.218
44421.0,22,41.48446327226592,40.85497606369114,40.20592534182814,44.51481588068407,31.161650116759983,63.320454545454545,56.11134373381959,11.0,0.0,1.0,D08,0.31
37164.0,35,42.99026133968157,39.132141011329516,39.15552576129587,41.789195694754774,37.71973354185086,52.437361419068736,55.46722634807879,10.0,0.0,1.0,D08,0.377
42371.0,28,31.06300922931549,36.91286170456824,36.078716344597986,48.323796914207,26.085582927837184,62.86604127579737,61.04019448181453,13.0,0.0,1.0,D08,0.037
43446.0,6,42.689620045096305,40.068216345275516,39.189431926803174,39.15496963704857,23.30190005027463,61.3413612565445,48.97649956267551,11.0,0.0,1.0,D08,0.51
70945.0,19,35.44997007790716,35.29100582012146,34.01551588591278,45.17651216400624,30.868049495645398,50.17744497390515,48.92503946774921,21.0,0.0,1.0,D08,0.006
41366.0,17,38.79897105307066,35.97320090979096,37.23619104773351,31.52780854630139,38.91421579073832,72.13285457809695,55.18314557849442,12.0,0.0,1.0,D08,0.8
36746.0,13,26.430870975017978,25.32197542098757,25.401181045730063,28.2413106350478,22.503941839057923,57.13131313131313,48.07500340182338,18.0,0.0,1.0,D08,0.236
33680.0,16,46.678124663133254,40.00660398588779,39.741498944708624,47.15844871496831,42.503958502459525,67.03754469606675,51.35573040380047,10.0,0.0,1.0,D08,0.206
15748.0,25,86.34452588586022,72.02706453881262,77.26768118690644,99.38558548074543,130.95708994981547,57.40625,58.226568453136906,3.0,0.0,1.0,D08,0.265
56112.0,9,35.27717431114665,37.55461151240668,36.55063356579651,42.45759540153028,31.875212425125518,55.47240051347882,44.107570573139434,15.0,0.0,1.0,D08,0.153
78179.0,12,29.417585369078182,32.37379819640956,33.0939917750374,34.456310137067405,32.24772101108452,58.36831275720164,49.112034999744154,23.0,0.0,1.0,D08,0.364
52815.0,30,27.259999129429424,27.350017284180485,27.19522107524713,26.658272087811195,33.30459442125075,55.29396511079679,51.711862160371105,24.0,0.0,1.0,D08,0.54
25718.0,21,30.95761695575722,32.906056133886594,32.261655944596924,44.84876884351268,33.39803496424998,60.456112852664575,53.27890971304145,10.0,0.0,1.0,D08,0.041
33019.0,29,41.14995131667525,38.490149582297924,38.60533663212289,35.89603937642379,40.56495495722619,71.70028275212064,66.31996729155941,9.0,0.0,1.0,D08,0.615
39799.0,36,33.80078583077595,36.615641569920605,36.38050825263999,34.94229198300342,39.73843341596621,85.47659126775382,64.71823412648558,11.0,0.0,1.0,D08,0.552
18301.0,24,27.339338554284232,25.929923294484535,26.526131435795318,26.61406631039534,25.4867567640338,58.41291585127202,67.30736025353806,12.0,0.0,1.0,D08,0.481
17553.0,27,63.92034561976085,60.47948527887566,61.31331956106734,56.01110491313167,78.08252334914756,57.5821325648415,65.05360906967469,4.0,0.0,1.0,D08,0.588
44988.0,32,31.61880150525699,34.98712500284903,34.4707467649508,44.2527874527817,34.686897362794674,64.47364341085272,57.00720192051214,14.0,0.0,1.0,D08,0.056
57083.0,33,35.31619693094391,37.126382019364314,36.91860644132238,44.878844824584576,36.40881820742515,45.743964421855146,44.00818106967048,15.0,0.0,1.0,D08,0.092
44668.0,8,47.31379179946531,42.38512450038849,42.79935175354243,55.56384635519329,31.835381927393087,56.859078590785906,47.36345929972239,10.0,0.0,1.0,D08,0.065
37188.0,14,27.475449054278943,27.380290729737943,27.2376683246233,32.044097181768606,21.692934582346098,56.38967786629719,46.007932666451545,16.0,0.0,1.0,D08,0.124
27748.0,26,31.623006385863807,32.50786205156236,31.82879616063416,34.942233707299486,28.040481346327443,72.93662628145387,66.71658737024221,11.0,0.0,1.0,D08,0.35
52100.0,17,72.29739813863904,62.69701372803921,64.59768843016573,81.8069627612649,31.588233400683716,51.87835926449788,43.15270633397313,6.0,0.0,2.0,D08,0.176
32904.0,25,43.75717862698095,41.422160723074285,43.316687900973214,53.4286759207235,45.29801462588539,46.86946107784431,45.991080941219444,9.0,0.0,2.0,D08,0.149
