Well,SiteX,SiteY,Label,NearestNeighborDistance
C16,1,3,7,38.897300677553446
C16,1,3,7,49.9799959983992
C16,1,3,9,14.422205101855956
C16,1,3,9,38.63935817272331
C16,1,3,9,14.422205101855956
C16,1,3,9,38.47076812334269
C16,1,3,9,83.5224520712844
C16,1,3,9,38.47076812334269
C16,1,3,9,83.5224520712844
C16,1,3,9,75.16648189186454
C16,1,3,9,45.17742799230607
C16,1,3,9,45.17742799230607
C16,1,3,9,43.93176527297759
C16,1,3,9,43.93176527297759
C16,1,3,9,63.198101237299845
C16,1,3,12,108.55873986004075
C16,1,3,12,69.77105417004964
C16,1,3,12,64.13267497929586
C16,1,3,12,64.13267497929586
C16,1,3,12,56.859475903318
C16,1,3,12,18.35755975068582
C16,1,3,12,26.0
C16,1,3,12,18.35755975068582
C16,1,3,12,26.0
C16,1,3,19,25.612496949731394
C16,1,3,19,25.612496949731394
C16,1,3,19,28.635642126552707
C16,1,3,19,14.317821063276353
C16,1,3,19,14.317821063276353
C16,1,3,19,21.633307652783937
C16,1,3,19,24.351591323771842
C16,1,3,19,14.560219778561036
C16,1,3,19,14.560219778561036
C16,1,3,19,19.1049731745428
C16,1,3,19,19.1049731745428
C16,1,3,19,25.495097567963924
C16,1,3,19,38.948684188300895
C16,1,3,19,59.413803110051795
C16,1,3,19,27.459060435491963
C16,1,3,19,54.74486277268398
C16,1,3,19,27.459060435491963
C16,1,3,19,43.60045871318328
C16,1,3,19,31.32091952673165
C16,1,3,19,29.068883707497267
C16,1,3,19,39.293765408777
C16,1,3,19,29.068883707497267
C16,1,3,19,42.5440947723653
C16,1,4,41,27.202941017470888
C16,1,4,41,27.202941017470888
C16,1,4,41,39.05124837953327
C16,1,4,41,34.0
C16,1,4,41,41.593268686170845
C16,1,4,41,32.0
C16,1,4,41,34.0
C16,1,4,41,18.027756377319946
C16,1,4,41,18.027756377319946
C16,1,4,41,10.816653826391969
C16,1,4,41,40.36087214122113
C16,1,4,41,10.816653826391969
C16,1,4,41,11.40175425099138
C16,1,4,36,48.25971404805462
C16,1,4,36,60.67124524847005
C16,1,4,36,48.25971404805462
C16,1,4,36,36.68787265568828
C16,1,4,36,22.47220505424423
C16,1,4,36,22.47220505424423
C16,1,4,36,108.33743581975715
C16,1,4,36,97.25224933131366
C16,1,4,36,43.266615305567875
C16,1,4,36,43.266615305567875
C16,1,4,24,23.769728648009426
C16,1,4,24,39.21734310225516
C16,1,4,24,23.769728648009426
C16,1,4,24,39.21734310225516
C16,1,4,24,41.30375285612676
C16,1,4,24,41.30375285612676
C16,1,4,24,95.524865872714
C16,1,4,24,26.1725046566048
C16,1,4,24,14.142135623730951
C16,1,4,24,14.142135623730951
C16,1,4,24,21.540659228538015
C16,1,4,24,21.540659228538015
C16,1,4,24,33.83784863137726
C16,1,4,24,62.297672508690084
C16,1,4,24,53.665631459994955
C16,1,4,32,58.52349955359813
C16,1,4,32,74.67261881037788
C16,1,4,32,58.52349955359813
C16,1,4,32,138.52075656738234
C16,1,4,32,169.49926253526885
C16,1,4,55,23.08679276123039
C16,1,4,55,23.08679276123039
C16,1,4,55,68.09552114493287
C16,1,4,55,68.09552114493287
C16,1,4,55,104.78549517943789
C16,1,4,8,75.45197147855052
C16,1,4,8,55.65968020030299
C16,1,4,8,22.360679774997898
C16,1,4,8,18.788294228055936
C16,1,4,8,18.788294228055936
C16,1,4,16,98.41239759298622
C16,1,4,16,6.4031242374328485
C16,1,4,16,6.4031242374328485
C16,1,4,16,54.12947441089743
C16,1,4,16,34.48187929913333
C16,1,4,16,46.09772228646444
C16,1,4,16,54.12947441089743
C16,1,4,17,28.600699292150182
C16,1,4,17,28.600699292150182
C16,1,4,17,59.43904440685432
C16,1,4,17,36.069377593742864
C16,1,4,17,42.579337712087536
C16,1,4,17,42.579337712087536
C16,1,4,17,36.069377593742864
C16,1,4,17,37.16180835212409
C16,1,4,17,42.941821107167776
C16,1,4,17,45.48626166217664
C16,1,4,17,42.7551166528639
C16,1,4,17,91.00549433962765
C16,1,4,17,42.7551166528639
C16,1,4,43,20.518284528683193
C16,1,4,43,33.24154027718932
C16,1,4,43,11.40175425099138
C16,1,4,43,11.40175425099138
C16,1,4,43,23.194827009486403
C16,1,4,43,23.194827009486403
C16,1,4,43,85.21150157109074
C16,1,4,43,49.64876634922564
C16,1,4,43,25.059928172283335
C16,1,4,43,25.059928172283335
C16,1,4,43,41.30375285612676
C16,1,4,43,30.4138126514911
C16,1,4,43,99.6393496566492
C16,1,4,43,45.27692569068709
C16,1,4,43,24.08318915758459
C16,1,4,43,36.22154055254967
C16,1,4,43,31.064449134018133
C16,1,4,43,24.08318915758459
C16,1,4,43,72.78049189171504
C16,1,4,51,49.678969393496885
C16,1,4,51,49.678969393496885
C16,1,4,51,19.849433241279208
C16,1,4,51,45.60701700396552
C16,1,4,51,19.849433241279208
C16,1,4,51,45.60701700396552
C16,1,4,51,58.240879114244144
C16,1,4,51,41.97618372363071
C16,1,4,51,41.97618372363071
C16,1,4,7,44.14748010928823
C16,1,4,7,25.238858928247925
C16,1,4,7,25.238858928247925
C16,1,4,7,10.44030650891055
C16,1,4,7,10.44030650891055
C16,1,4,7,27.459060435491963
C16,1,4,7,63.324560795950255
C16,1,4,7,78.91767862779544
C16,1,4,7,43.41658669218482
C16,1,4,7,43.41658669218482
C16,1,4,34,29.068883707497267
C16,1,4,34,29.068883707497267
C16,1,4,34,32.202484376209235
C16,1,4,34,70.00714249274856
C16,1,4,34,32.202484376209235
C16,1,4,34,24.839484696748443
C16,1,4,34,24.839484696748443
C16,1,4,34,46.04345773288535
C16,1,4,34,42.01190307520001
C16,1,4,34,16.0312195418814
C16,1,4,34,16.0312195418814
C16,1,4,34,27.294688127912362
C16,1,4,34,27.294688127912362
C16,1,4,52,35.11409973215888
C16,1,4,52,37.33630940518894
C16,1,4,52,12.206555615733702
C16,1,4,52,12.206555615733702
C16,1,4,52,35.4682957019364
C16,1,4,52,69.06518659932803
C16,1,4,52,35.4682957019364
C16,1,4,52,22.561028345356956
C16,1,4,52,22.561028345356956
C16,1,4,52,39.319206502675
C16,1,4,52,39.319206502675
C16,1,4,49,30.886890422961002
C16,1,4,49,30.886890422961002
C16,1,4,49,18.681541692269406
C16,1,4,49,55.226805085936306
C16,1,4,49,18.681541692269406
C16,1,4,49,33.24154027718932
C16,1,4,49,33.24154027718932
C16,1,4,49,32.55764119219941
C16,1,4,49,84.00595217006948
C16,1,4,49,12.529964086141668
C16,1,4,49,12.529964086141668
C16,1,4,49,20.591260281974
C16,1,4,49,13.0
C16,1,4,49,13.0
C16,1,4,49,15.297058540778355
C16,1,4,49,15.297058540778355
C16,1,4,49,33.12099032335839
C16,1,4,49,10.0
C16,1,4,49,10.0
C16,1,4,49,33.12099032335839
C16,1,4,49,62.80127387243033
C16,1,4,49,62.80127387243033
C16,1,4,54,25.0
C16,1,4,54,29.017236257093817
C16,1,4,54,29.017236257093817
C16,1,4,54,25.0
C16,1,4,54,31.064449134018133
C16,1,4,54,30.805843601498726
C16,1,4,54,15.132745950421556
C16,1,4,54,15.132745950421556
C16,1,4,54,30.805843601498726
C16,1,4,54,70.32780389006896
C16,1,4,54,42.04759208325728
C16,1,4,54,70.45565981523414
C16,1,4,26,76.02631123499285
C16,1,4,26,76.02631123499285
C16,1,4,26,80.60397012554654
C16,1,4,26,69.6419413859206
C16,1,4,26,69.6419413859206
C16,1,4,26,80.8084154033477
C16,1,4,26,83.38465086573187
C16,1,4,26,32.69556544854363
C16,1,4,26,29.832867780352597
C16,1,4,26,29.832867780352597
C16,1,4,40,40.049968789001575
C16,1,4,40,20.8806130178211
C16,1,4,40,40.049968789001575
C16,1,4,40,20.8806130178211
C16,1,4,40,18.867962264113206
C16,1,4,40,18.867962264113206
C16,1,4,40,37.53664875824692
C16,1,4,40,43.93176527297759
C16,1,4,40,23.853720883753127
C16,1,4,40,106.45186705737011
C16,1,4,40,23.853720883753127
C16,1,4,40,47.80167361086848
C16,1,4,40,47.75981574503821
C16,1,4,40,47.75981574503821
C16,1,4,40,63.631753079732135
C16,1,4,40,29.832867780352597
C16,1,4,40,29.832867780352597
C16,1,4,18,32.2490309931942
C16,1,4,18,8.06225774829855
C16,1,4,18,8.06225774829855
C16,1,4,18,46.861498055439924
C16,1,4,18,113.89907813498755
C16,1,4,18,47.41307836451879
C16,1,4,18,53.14132102234569
C16,1,4,18,47.41307836451879
C16,1,4,48,62.289646009589745
C16,1,4,48,37.20215047547655
C16,1,4,48,42.579337712087536
C16,1,4,48,37.20215047547655
C16,1,4,48,32.0
C16,1,4,48,18.110770276274835
C16,1,4,48,18.973665961010276
C16,1,4,48,18.110770276274835
C16,1,4,48,33.12099032335839
C16,1,4,48,39.6232255123179
C16,1,4,48,39.6232255123179
C16,1,4,48,142.30249470757707
C16,1,4,22,100.64790112068906
C16,1,4,22,71.02112361825881
C16,1,4,22,71.02112361825881
C16,1,4,22,71.40028011149536
C16,1,4,22,71.40028011149536
C16,1,4,31,29.832867780352597
C16,1,4,31,29.832867780352597
C16,1,4,31,75.92759709091287
C16,1,4,31,38.07886552931954
C16,1,4,31,108.33743581975715
C16,1,4,31,34.20526275297414
C16,1,4,31,38.948684188300895
C16,1,4,31,34.20526275297414
C16,1,4,31,38.07886552931954
C16,1,4,31,79.6994353806851
C16,1,4,31,49.33558553417604
C16,1,4,31,43.93176527297759
C16,1,4,31,30.870698080866262
C16,1,4,31,31.575306807693888
C16,1,4,31,106.36728820459794
C16,1,4,31,35.0
C16,1,4,31,30.870698080866262
C16,1,4,31,31.575306807693888
C16,1,4,31,58.05170109479997
C16,1,4,31,58.05170109479997
C16,1,4,31,60.13318551349163
C16,1,4,10,76.4198926981712
C16,1,4,10,98.48857801796105
C16,1,4,10,76.4198926981712
C16,1,4,10,69.35416353759881
C16,1,4,10,69.35416353759881
C16,1,4,35,93.15041599477696
C16,1,4,35,36.49657518178932
C16,1,4,35,36.49657518178932
C16,1,4,35,44.01136216933077
C16,1,4,35,52.15361924162119
C16,1,4,35,27.65863337187866
C16,1,4,35,44.01136216933077
C16,1,4,35,27.65863337187866
C16,1,4,35,48.08326112068523
C16,1,4,35,49.25444142409901
C16,1,4,35,47.53945729601885
C16,1,4,35,47.53945729601885
C16,1,4,35,12.0
C16,1,4,35,12.0
C16,1,4,35,94.75230867899737
C16,1,4,27,47.51841748206689
C16,1,4,27,68.59300255857006
C16,1,4,27,20.248456731316587
C16,1,4,27,42.190046219457976
C16,1,4,27,49.36598018878993
C16,1,4,27,20.248456731316587
C16,1,4,27,58.728187440104094
C16,1,4,27,29.832867780352597
C16,1,4,27,29.832867780352597
C16,1,4,27,38.2099463490856
C16,1,4,27,49.040799340956916
C16,1,4,27,38.2099463490856
C16,1,4,27,19.72308292331602
C16,1,4,27,25.238858928247925
C16,1,4,27,19.72308292331602
C16,1,4,27,23.345235059857504
C16,1,4,27,23.345235059857504
C16,1,4,27,11.40175425099138
C16,1,4,27,11.40175425099138
C16,1,4,27,65.55150646628954
C16,1,4,27,33.421549934136806
C16,1,4,27,11.180339887498949
C16,1,4,27,12.083045973594572
C16,1,4,27,11.180339887498949
C16,1,4,27,12.083045973594572
C16,1,4,27,33.421549934136806
C16,1,4,27,11.40175425099138
C16,1,4,27,11.40175425099138
C16,1,4,20,36.796738985948195
C16,1,4,20,36.796738985948195
C16,1,4,20,73.24616030891995
C16,1,4,20,58.66856057549052
C16,1,4,20,59.464274989274024
C16,1,4,20,47.50789408087881
C16,1,4,20,42.44997055358225
C16,1,4,20,47.50789408087881
C16,1,4,20,42.44997055358225
C16,1,4,12,6.4031242374328485
C16,1,4,12,6.4031242374328485
C16,1,4,12,41.0
C16,1,4,12,34.36568055487916
C16,1,4,12,26.30589287593181
C16,1,4,12,36.40054944640259
C16,1,4,12,44.04543109109048
C16,1,4,12,31.906112267087632
C16,1,4,12,31.906112267087632
C16,1,4,12,23.259406699226016
C16,1,4,12,16.76305461424021
C16,1,4,12,11.045361017187261
C16,1,4,12,11.045361017187261
C16,1,4,12,38.0
C16,1,4,37,51.66236541235796
C16,1,4,37,23.40939982143925
C16,1,4,37,46.57252408878007
C16,1,4,37,23.40939982143925
C16,1,4,37,26.92582403567252
C16,1,4,37,34.058772731852805
C16,1,4,37,57.271284253105414
C16,1,4,37,34.058772731852805
C16,1,4,37,69.06518659932803
C16,1,4,37,80.95677859203639
C16,1,4,37,28.0178514522438
C16,1,4,37,28.0178514522438
C16,1,4,37,99.62429422585637
C16,1,4,9,43.46262762420146
C16,1,4,9,32.01562118716424
C16,1,4,9,32.01562118716424
C16,1,4,9,43.46262762420146
C16,1,4,9,61.220911460055866
C16,1,4,9,45.221676218380054
C16,1,4,9,65.25335240430181
C16,1,4,9,87.46427842267951
C16,1,4,9,26.627053911388696
C16,1,4,9,45.880278987817846
C16,1,4,9,26.627053911388696
C16,1,4,39,62.369864518050704
C16,1,4,39,62.369864518050704
C16,1,4,39,23.021728866442675
C16,1,4,39,23.021728866442675
C16,1,4,39,31.240998703626616
C16,1,4,39,46.69047011971501
C16,1,4,39,41.0
C16,1,4,39,34.132096331752024
C16,1,4,39,34.132096331752024
C16,1,4,39,18.35755975068582
C16,1,4,39,25.709920264364882
C16,1,4,39,18.35755975068582
C16,1,4,39,25.709920264364882
C16,1,4,25,37.64306044943742
C16,1,4,25,52.15361924162119
C16,1,4,25,37.64306044943742
C16,1,4,25,45.221676218380054
C16,1,4,25,60.959002616512684
C16,1,4,25,45.221676218380054
C16,1,4,25,47.51841748206689
C16,1,4,25,31.016124838541646
C16,1,4,25,47.51841748206689
C16,1,4,25,31.016124838541646
C16,1,4,25,37.12142238654117
C16,1,4,25,26.570660511172846
C16,1,4,25,37.33630940518894
C16,1,4,25,26.570660511172846
C16,1,4,25,37.33630940518894
C16,1,4,21,122.57650672131263
C16,1,4,21,17.08800749063506
C16,1,4,21,17.08800749063506
C16,1,4,21,27.202941017470888
C16,1,4,21,27.202941017470888
C16,1,4,21,40.049968789001575
C16,1,4,44,17.88854381999832
C16,1,4,44,17.88854381999832
C16,1,4,44,37.36308338453881
C16,1,4,44,27.018512172212592
C16,1,4,44,38.897300677553446
C16,1,4,44,14.142135623730951
C16,1,4,44,14.142135623730951
C16,1,4,44,37.107950630558946
C16,1,4,44,30.805843601498726
C16,1,4,44,30.805843601498726
C16,1,5,46,22.360679774997898
C16,1,5,46,22.360679774997898
C16,1,5,46,37.21558813185679
C16,1,5,46,48.30113870293329
C16,1,5,46,187.77113729218343
C16,1,5,46,48.30113870293329
C16,1,5,46,25.96150997149434
C16,1,5,46,25.96150997149434
C16,1,5,46,26.40075756488817
C16,1,5,46,64.8459713474939
C16,1,5,46,77.00649323271382
C16,1,5,7,47.12748667179272
C16,1,5,7,68.00735254367721
C16,1,5,7,47.12748667179272
C16,1,5,7,54.12947441089743
C16,1,5,7,48.38388161361178
C16,1,5,7,72.01388754955533
C16,1,5,7,48.38388161361178
C16,1,5,7,54.12947441089743
C16,1,5,7,13.416407864998739
C16,1,5,7,13.416407864998739
C16,1,5,7,42.44997055358225
C16,1,5,7,14.317821063276353
C16,1,5,7,54.20332093147061
C16,1,5,7,14.317821063276353
C16,1,5,34,48.30113870293329
C16,1,5,34,45.27692569068709
C16,1,5,34,45.27692569068709
C16,1,5,34,50.99019513592785
C16,1,5,34,47.0
C16,1,5,34,128.56515857727553
C16,1,5,34,31.78049716414141
C16,1,5,34,47.0
C16,1,5,34,24.698178070456937
C16,1,5,34,24.698178070456937
C16,1,5,20,59.464274989274024
C16,1,5,20,39.56008088970496
C16,1,5,20,39.56008088970496
C16,1,5,20,63.50590523722971
C16,1,5,20,48.010415536631214
C16,1,5,20,18.0
C16,1,5,20,18.0
C16,1,5,20,50.32891812864648
C16,1,5,20,9.433981132056603
C16,1,5,20,9.433981132056603
C16,1,5,20,50.0
C16,1,5,17,20.0
C16,1,5,17,64.19501538281614
C16,1,5,17,64.77653896280658
C16,1,5,17,20.0
C16,1,5,17,25.45584412271571
C16,1,5,17,64.19501538281614
C16,1,5,17,72.11102550927978
C16,1,5,17,83.00602387778854
C16,1,5,17,29.068883707497267
C16,1,5,17,29.068883707497267
C16,1,5,17,76.84399781375251
C16,1,5,17,47.01063709417264
C16,1,5,17,21.587033144922902
C16,1,5,17,22.360679774997898
C16,1,5,17,21.587033144922902
C16,1,5,18,97.082439194738
C16,1,5,18,86.53900854527974
C16,1,5,18,95.88534820294495
C16,1,5,18,86.53900854527974
C16,1,5,41,40.11234224026316
C16,1,5,41,51.97114584074513
C16,1,5,41,49.49747468305833
C16,1,5,41,40.11234224026316
C16,1,5,41,51.97114584074513
C16,1,5,41,63.150613615387776
C16,1,5,41,26.92582403567252
C16,1,5,41,26.92582403567252
C16,1,5,41,63.150613615387776
C16,1,5,41,27.313000567495326
C16,1,5,41,28.635642126552707
C16,1,5,56,187.0106948813356
C16,1,5,56,22.20360331117452
C16,1,5,56,22.20360331117452
C16,1,5,56,83.16850365372699
C16,1,5,54,104.80935072788114
C16,1,5,54,62.12889826803627
C16,1,5,54,98.41239759298622
C16,1,5,54,62.12889826803627
C16,1,5,54,98.41239759298622
C16,1,5,54,70.57619995437555
C16,1,5,13,119.00420160649792
C16,1,5,13,32.449961479175904
C16,1,5,13,46.14108798023731
C16,1,5,13,32.449961479175904
C16,1,5,13,33.24154027718932
C16,1,5,13,54.48853090330111
C16,1,5,13,12.727922061357855
C16,1,5,13,12.727922061357855
C16,1,5,13,38.0
C16,1,5,13,21.213203435596427
C16,1,5,13,21.213203435596427
C16,1,5,13,34.655446902326915
C16,1,5,13,34.655446902326915
C16,1,5,11,65.76473218982953
C16,1,5,11,59.77457653551382
C16,1,5,11,104.93807697875924
C16,1,5,11,26.248809496813376
C16,1,5,11,26.248809496813376
C16,1,5,11,61.00819617067857
C16,1,5,11,61.00819617067857
C16,1,5,11,40.22437072223753
C16,1,5,11,40.22437072223753
C16,1,5,22,49.24428900898052
C16,1,5,22,17.11724276862369
C16,1,5,22,54.57105459856901
C16,1,5,22,17.11724276862369
C16,1,5,22,75.0
C16,1,5,22,141.7603611733548
C16,1,5,22,75.0
C16,1,5,55,157.0
C16,1,5,55,86.20904824900923
C16,1,5,55,86.20904824900923
C16,1,5,55,131.30879635424276
C16,1,5,55,75.53806987208503
C16,1,5,55,75.53806987208503
C16,1,5,33,83.40863264674707
C16,1,5,33,16.492422502470642
C16,1,5,33,16.492422502470642
C16,1,5,33,73.40980860893181
C16,1,5,33,36.76955262170047
C16,1,5,33,84.581321815162
C16,1,5,33,15.0
C16,1,5,33,15.0
C16,1,5,33,36.76955262170047
C16,1,5,33,63.00793600809346
C16,1,5,33,66.84309986827361
C16,1,5,33,66.84309986827361
C16,1,5,43,53.150729063673246
C16,1,5,43,48.0
C16,1,5,43,48.0
C16,1,5,43,51.478150704935004
C16,1,5,43,17.26267650163207
C16,1,5,43,17.26267650163207
C16,1,5,43,46.389654018972806
C16,1,5,43,25.495097567963924
C16,1,5,43,46.389654018972806
C16,1,5,43,25.495097567963924
C16,1,5,12,65.0
C16,1,5,12,59.665735560705194
C16,1,5,12,59.665735560705194
C16,1,5,12,46.32493928760188
C16,1,5,12,46.32493928760188
C16,1,5,12,37.8549864614954
C16,1,5,12,37.8549864614954
C16,1,5,12,26.92582403567252
C16,1,5,12,26.92582403567252
C16,1,5,58,54.120236510939236
C16,1,5,58,38.2099463490856
C16,1,5,58,54.120236510939236
C16,1,5,58,38.2099463490856
C16,1,5,58,75.8023746329889
C16,1,5,58,75.8023746329889
C16,1,5,27,76.96752561957543
C16,1,5,27,123.42204017111368
C16,1,5,27,58.59180830116101
C16,1,5,27,35.35533905932738
C16,1,5,27,58.59180830116101
C16,1,5,27,35.35533905932738
C16,1,5,27,47.43416490252569
C16,1,5,27,80.0
C16,1,5,36,105.55093557141026
C16,1,5,36,89.9388681271896
C16,1,5,36,39.6232255123179
C16,1,5,36,39.6232255123179
C16,1,5,36,31.04834939252005
C16,1,5,36,24.041630560342615
C16,1,5,36,24.041630560342615
C16,1,5,36,31.04834939252005
C16,1,5,36,59.53990258641679
C16,1,5,36,41.23105625617661
C16,1,5,37,56.302753041036986
C16,1,5,37,56.302753041036986
C16,1,5,37,58.137767414994535
C16,1,5,37,58.137767414994535
C16,1,5,9,77.4919350642375
C16,1,5,9,44.10215414239989
C16,1,5,9,44.10215414239989
C16,1,5,51,110.13627921806692
C16,1,5,51,98.73196037757987
C16,1,5,51,98.73196037757987
C16,1,5,21,42.7551166528639
C16,1,5,21,21.540659228538015
C16,1,5,21,55.758407437802596
C16,1,5,21,21.540659228538015
C16,1,5,21,57.87054518492115
C16,1,5,21,42.7551166528639
C16,1,5,21,46.0
C16,1,5,21,20.0
C16,1,5,21,12.36931687685298
C16,1,5,21,27.65863337187866
C16,1,5,21,12.36931687685298
C16,1,5,21,29.427877939124322
C16,1,5,21,27.65863337187866
C16,1,5,21,57.0701322935211
C16,1,5,21,40.11234224026316
C16,1,5,21,12.206555615733702
C16,1,5,21,12.206555615733702
C16,1,5,21,32.89376840679705
C16,1,5,21,31.38470965295043
C16,1,5,21,31.38470965295043
C16,1,5,44,106.04244433244644
C16,1,5,44,49.040799340956916
C16,1,5,44,47.38143096192854
C16,1,5,44,47.38143096192854
C16,1,5,44,70.45565981523414
C16,1,5,44,17.72004514666935
C16,1,5,44,17.72004514666935
C16,1,5,44,75.53806987208503
C16,1,5,59,96.42613753542138
C16,1,5,59,29.410882339705484
C16,1,5,59,29.410882339705484
C16,1,5,59,81.68843247363729
C16,1,5,59,83.38465086573187
C16,1,5,59,81.68843247363729
C16,1,5,28,129.86916493148019
C16,1,5,28,47.885279575251516
C16,1,5,28,47.885279575251516
C16,1,5,28,104.95713410721541
C16,1,5,28,78.29431652425353
C16,1,5,28,104.95713410721541
C16,1,5,32,32.984845004941285
C16,1,5,32,32.984845004941285
C16,1,5,32,68.6804193347711
C16,1,5,32,66.85057965343307
C16,1,5,32,122.14745187681976
C16,1,5,32,83.24061508662703
C16,1,5,32,83.24061508662703
C16,1,5,40,44.384682042344295
C16,1,5,40,58.855755878248644
C16,1,5,40,44.384682042344295
C16,1,5,40,46.57252408878007
C16,1,5,40,18.027756377319946
C16,1,5,40,18.027756377319946
C16,1,5,40,56.00892785976178
C16,1,5,40,36.49657518178932
C16,1,5,40,61.40032573203501
C16,1,5,40,36.49657518178932
C16,1,5,40,77.00649323271382
C16,1,5,40,77.00649323271382
C16,1,5,6,18.601075237738275
C16,1,5,6,18.601075237738275
C16,1,5,6,38.01315561749642
C16,1,5,6,46.238512086787566
C16,1,5,6,33.61547262794322
C16,1,5,6,25.238858928247925
C16,1,5,6,25.238858928247925
C16,1,5,6,29.732137494637012
C16,1,5,6,18.24828759089466
C16,1,5,6,29.732137494637012
C16,1,5,6,29.068883707497267
C16,1,5,6,18.24828759089466
C16,1,5,6,38.8329756778952
C16,1,5,6,38.8329756778952
C16,1,5,6,58.240879114244144
C16,1,5,6,25.632011235952593
C16,1,5,6,25.632011235952593
C16,1,5,6,28.231188426986208
C16,1,5,6,28.231188426986208
C16,1,5,6,34.132096331752024
C16,1,5,15,181.8378398463862
C16,1,5,15,105.41821474489122
C16,1,5,15,105.41821474489122
C16,1,5,25,134.13426109685773
C16,1,5,25,80.95060222135473
C16,1,5,25,55.226805085936306
C16,1,5,25,80.95060222135473
C16,1,5,25,55.226805085936306
C16,1,5,53,88.61715409558128
C16,1,5,53,88.61715409558128
C16,1,5,53,94.42986815621421
C16,1,5,53,40.311288741492746
C16,1,5,53,40.311288741492746
C16,1,5,35,71.55417527999327
C16,1,5,35,72.40165743959182
C16,1,5,35,47.01063709417264
C16,1,5,35,23.194827009486403
C16,1,5,35,46.04345773288535
C16,1,5,35,23.194827009486403
C16,1,5,35,47.01063709417264
C16,1,5,35,46.04345773288535
C16,1,5,8,38.2099463490856
C16,1,5,8,18.601075237738275
C16,1,5,8,18.601075237738275
C16,1,5,8,59.405386961116584
C16,1,5,8,116.10340218959993
C16,1,5,45,197.3068675946177
C16,1,5,45,159.05030650709227
C16,1,5,45,249.45139807184887
C16,1,5,45,47.67598976424087
C16,1,5,45,47.67598976424087
C16,1,5,50,56.22277118748239
C16,1,5,50,31.304951684997057
C16,1,5,50,31.304951684997057
C16,1,5,50,136.69308687713507
C16,1,5,50,68.54195795277518
C16,1,5,50,17.804493814764857
C16,1,5,50,17.804493814764857
C16,1,5,50,16.55294535724685
C16,1,5,50,16.55294535724685
C16,1,5,50,21.470910553583888
C16,1,5,50,21.470910553583888
C16,1,5,50,55.154328932550705
C16,1,5,50,58.59180830116101
C16,1,5,19,68.0294054067798
C16,1,5,19,68.0294054067798
C16,1,5,19,9.433981132056603
C16,1,5,19,9.433981132056603
C16,1,5,19,24.20743687382041
C16,1,5,19,24.20743687382041
C16,1,5,19,38.63935817272331
C16,1,5,19,52.88667128870941
C16,1,5,19,38.63935817272331
C16,1,5,19,30.23243291566195
C16,1,5,19,30.23243291566195
C16,1,5,19,34.17601498127012
C16,1,5,19,45.0111097397076
C16,1,5,19,40.85339643163099
C16,2,0,17,46.647615158762406
C16,2,0,17,27.16615541441225
C16,2,0,17,27.16615541441225
C16,2,0,17,85.37564055396598
C16,2,0,17,12.206555615733702
C16,2,0,17,12.206555615733702
C16,2,0,17,59.23681287847955
C16,2,0,17,51.54609587543949
C16,2,0,17,18.973665961010276
C16,2,0,17,18.973665961010276
C16,2,0,17,19.313207915827967
C16,2,0,17,19.313207915827967
C16,2,0,16,93.43446901438462
C16,2,0,16,144.3606594609487
C16,2,0,16,93.43446901438462
C16,2,0,25,47.38143096192854
C16,2,0,25,47.38143096192854
C16,2,0,25,48.30113870293329
C16,2,0,25,31.016124838541646
C16,2,0,25,38.28837943815329
C16,2,0,25,21.02379604162864
C16,2,0,25,38.28837943815329
C16,2,0,25,21.02379604162864
C16,2,0,25,94.51454914456292
C16,2,0,22,39.05124837953327
C16,2,0,22,39.05124837953327
C16,2,0,22,49.33558553417604
C16,2,0,22,23.021728866442675
C16,2,0,22,39.0
C16,2,0,22,39.0
C16,2,0,22,23.021728866442675
C16,2,0,22,21.587033144922902
C16,2,0,22,21.587033144922902
C16,2,0,22,53.009433122794285
C16,2,0,22,22.20360331117452
C16,2,0,22,19.849433241279208
C16,2,0,22,29.832867780352597
C16,2,0,22,19.849433241279208
C16,2,0,22,51.61395160225576
C16,2,0,28,29.154759474226502
C16,2,0,28,34.438350715445125
C16,2,0,28,29.154759474226502
C16,2,0,28,42.7551166528639
C16,2,0,28,32.449961479175904
C16,2,0,28,34.438350715445125
C16,2,0,28,16.492422502470642
C16,2,0,28,16.492422502470642
C16,2,0,28,34.058772731852805
C16,2,0,28,34.058772731852805
C16,2,0,28,58.52349955359813
C16,2,0,28,59.135437767890075
C16,2,0,28,38.27531841800928
C16,2,0,28,9.433981132056603
C16,2,0,28,20.808652046684813
C16,2,0,28,9.433981132056603
C16,2,0,28,20.808652046684813
C16,2,0,28,54.08326913195984
C16,2,0,28,54.08326913195984
C16,2,0,28,51.86520991955976
C16,2,0,28,67.1863081289633
C16,2,0,28,60.8276253029822
C16,2,0,28,51.86520991955976
C16,2,0,12,53.075418038862395
C16,2,0,12,41.23105625617661
C16,2,0,12,41.23105625617661
C16,2,0,12,46.87216658103186
C16,2,0,12,33.06055050963308
C16,2,0,12,33.06055050963308
C16,2,0,12,49.64876634922564
C16,2,0,12,69.46221994724903
C16,2,0,12,49.64876634922564
C16,2,0,12,27.65863337187866
C16,2,0,12,31.064449134018133
C16,2,0,12,27.65863337187866
C16,2,0,12,57.62811813689564
C16,2,0,12,54.08326913195984
C16,2,0,13,16.0312195418814
C16,2,0,13,16.0312195418814
C16,2,0,13,46.09772228646444
C16,2,0,13,26.570660511172846
