Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.82648615337949,38.27940044897796,33.602453729306056,58.514881865602945,46.71610429447853,17.0,0.0,0.0,C09,0.48
57163.0,28,43.94575152680387,49.33412714172205,39.75887948393761,51.01375176304654,51.53946890438826,14.0,0.0,0.0,C09,0.221
96966.0,14,40.76708280196249,42.70589224335303,33.65099006405321,54.185152057245084,42.76369816020857,22.0,0.0,0.0,C09,0.347
81982.0,35,62.18086816855556,64.99540676845314,52.94448243098003,47.18269653052262,45.72018486510859,10.0,0.0,0.0,C09,0.384
53229.0,9,47.642783070759286,33.166871435050105,53.81957221690663,48.56749311294766,44.43990642362803,11.0,0.0,0.0,C09,0.946
48701.0,12,44.606433112575466,47.592488634053375,42.75724574198472,44.715030408340574,45.18446996428648,11.0,0.0,0.0,C09,0.352
39019.0,31,47.44880407219827,49.598478339307775,53.307028718399955,66.41468005018821,52.68034504998388,9.0,0.0,0.0,C09,0.413
45829.0,32,73.59943655548373,66.11532351860733,103.56111725854225,63.859911894273125,52.91514661740938,5.0,0.0,0.0,C09,0.638
48002.0,15,55.650435010645246,45.67040041221551,73.68623407048777,62.43082021541011,46.681663597963826,8.0,0.0,0.0,C09,0.801
104304.0,13,49.10240452095883,49.95479936669833,54.38031556359882,52.24904423812124,43.04077187956795,17.0,0.0,0.0,C09,0.44
60571.0,36,65.83770384596738,61.14354516588818,74.53184984150587,44.71734475374733,44.50599822779633,7.0,0.0,0.0,C09,0.62
24925.0,10,54.0123734450402,46.87587004954991,69.39843148627531,63.55467869222097,60.79892670045572,5.0,0.0,0.0,C09,0.68
34531.0,33,66.65408981887991,59.762080423255796,75.91335195440618,61.13993871297242,49.284427205814985,5.0,0.0,0.0,C09,0.638
38860.0,17,29.238235760017336,29.571534214066908,20.85421740878465,62.29066575154427,48.828619909502265,19.0,0.0,0.0,C09,0.465
68688.0,8,41.659754680444706,43.59729665870748,33.949817721623326,52.41071902361369,46.45567887866209,17.0,0.0,0.0,C09,0.361
98406.0,19,39.28026914786038,42.39241157324724,47.90875611251827,53.0906781317178,47.38010947385948,24.0,0.0,0.0,C09,0.273
48207.0,20,38.83189092052085,29.00754209767147,38.98888025924782,61.56185012549301,50.58974857019532,14.0,0.0,0.0,C09,0.939
44294.0,37,40.13194272371565,34.88770999695022,48.54412354753951,54.71212121212121,50.93055948674403,13.0,0.0,0.0,C09,0.777
81250.0,29,82.87205114054586,86.47547591048908,67.22319725420918,41.396534148827726,48.487983320697495,6.0,0.0,0.0,C09,0.421
77582.0,24,42.20311748698651,42.20516251647334,43.012540108897106,57.69698692438886,52.210450899254084,18.0,0.0,0.0,C09,0.496
46258.0,22,45.96887163953099,44.51481588068407,45.24886968746698,63.320454545454545,56.11134373381959,11.0,0.0,1.0,C09,0.557
39103.0,35,43.13773395724725,41.789195694754774,41.75620957487523,52.437361419068736,55.46722634807879,10.0,0.0,1.0,C09,0.567
44628.0,28,40.940378634340405,48.323796914207,50.279780324628476,62.86604127579737,61.04019448181453,13.0,0.0,1.0,C09,0.155
45329.0,6,44.13190120053872,39.15496963704857,40.72476957299916,61.3413612565445,48.97649956267551,11.0,0.0,1.0,C09,0.737
74728.0,19,38.001118873757456,45.17651216400624,33.01481489373335,50.17744497390515,48.92503946774921,21.0,0.0,1.0,C09,0.059
43297.0,17,41.4591531240531,31.52780854630139,38.811676211670594,72.13285457809695,55.18314557849442,12.0,0.0,1.0,C09,0.907
38330.0,13,29.21428567345733,28.2413106350478,30.123102199338128,57.13131313131313,48.07500340182338,18.0,0.0,1.0,C09,0.614
35476.0,16,43.64845860344669,47.15844871496831,31.738708980408052,67.03754469606675,51.35573040380047,10.0,0.0,1.0,C09,0.339
17416.0,25,82.0693224862814,99.38558548074543,107.11678167996513,57.40625,58.226568453136906,3.0,0.0,1.0,C09,0.277
58157.0,9,41.3660441274649,42.45759540153028,43.74032507097495,55.47240051347882,44.107570573139434,15.0,0.0,1.0,C09,0.423
83219.0,12,38.19720316794376,34.456310137067405,35.03998685595576,58.36831275720164,49.112034999744154,23.0,0.0,1.0,C09,0.769
54967.0,30,31.00914449676591,26.658272087811195,31.423480605859197,55.29396511079679,51.711862160371105,24.0,0.0,1.0,C09,0.879
27379.0,21,36.660883101530835,44.84876884351268,44.97372650217498,60.456112852664575,53.27890971304145,10.0,0.0,1.0,C09,0.115
34505.0,29,43.933710722274306,35.89603937642379,53.0905251779733,71.70028275212064,66.31996729155941,9.0,0.0,1.0,C09,0.807
41366.0,36,41.344935319480584,34.94229198300342,40.808874359226515,85.47659126775382,64.71823412648558,11.0,0.0,1.0,C09,0.798
19950.0,24,30.359670063989984,26.61406631039534,31.799413470914004,58.41291585127202,67.30736025353806,12.0,0.0,1.0,C09,0.763
19346.0,27,67.42106932309584,56.01110491313167,72.60598027761047,57.5821325648415,65.05360906967469,4.0,0.0,1.0,C09,0.695
46686.0,32,38.5005799838931,44.2527874527817,18.716279462047822,64.47364341085272,57.00720192051214,14.0,0.0,1.0,C09,0.183
59260.0,33,41.46849764284413,44.878844824584576,40.9175933071218,45.743964421855146,44.00818106967048,15.0,0.0,1.0,C09,0.287
46753.0,8,46.878714887181964,55.56384635519329,48.13184894210706,56.859078590785906,47.36345929972239,10.0,0.0,1.0,C09,0.159
38910.0,14,31.590462419272583,32.044097181768606,38.97776747601187,56.38967786629719,46.007932666451545,16.0,0.0,1.0,C09,0.454
29100.0,26,34.97696992990183,34.942233707299486,20.332954151365026,72.93662628145387,66.71658737024221,11.0,0.0,1.0,C09,0.493
54129.0,17,71.02460087300898,81.8069627612649,61.75246578223599,51.87835926449788,43.15270633397313,6.0,0.0,2.0,C09,0.269
35838.0,25,46.76259588081326,53.4286759207235,69.07581670515546,46.86946107784431,45.991080941219444,9.0,0.0,2.0,C09,0.239
54791.0,20,64.01617286312916,81.63418940746578,59.03551301311817,62.20949263502455,52.196614534025066,7.0,0.0,2.0,C09,0.115
57509.0,21,47.54310240016213,58.540263707605575,51.519471760665624,42.709377901578456,41.28637888131559,11.0,0.0,2.0,C09,0.097
33218.0,23,99.78540761570845,154.16909991580792,69.9720329793858,53.552742616033754,55.74886805688413,3.0,0.0,2.0,C09,0.091
42739.0,15,56.117969176641346,53.988332797522716,61.9511211591484,47.58767507002801,47.14449648137705,8.0,0.0,2.0,C09,0.555
65693.0,29,43.088889475303716,53.70077716692197,41.883291090386784,46.7137669197755,46.89561632627372,15.0,0.0,2.0,C09,0.06
50706.0,26,40.09724944899864,33.16117454099568,32.916446614846144,52.62020766773163,49.27172910904367,15.0,0.0,2.0,C09,0.861
27443.0,32,40.9573797945605,37.2314200041134,37.02415645373907,55.26622989874925,53.69324002033077,9.0,0.0,2.0,C09,0.658
43928.0,12,41.612921452007555,49.84517053881535,42.18980949666899,47.17601380500432,48.18317244666905,12.0,0.0,2.0,C09,0.124
73901.0,19,58.96158311643906,50.99482763346831,56.19213731946441,49.14572864321608,43.50410825137755,10.0,0.0,2.0,C09,0.764
46377.0,11,75.55531007820464,100.21596223706771,59.64128256482265,47.140969162995596,50.98844309752126,5.0,0.0,2.0,C09,0.144
72001.0,24,36.860498558759865,34.599258262364444,37.75414324125106,48.43648449039882,45.06706985009602,21.0,0.0,2.0,C09,0.687
42115.0,18,48.64460466903755,44.40239069389648,59.966097036689725,56.27224513847967,47.49015997810564,9.0,0.0,2.0,C09,0.664
30193.0,34,72.75554067989482,43.00328933131973,72.68893992308404,84.21991701244814,56.51593163114581,4.0,0.0,2.0,C09,0.91
61235.0,9,33.1557538275435,29.44628421742861,32.78897837059861,47.768400604360025,46.630795239152334,23.0,0.0,2.0,C09,0.815
72249.0,10,34.508866363580495,33.58561277573204,39.95450344807633,56.48177339901478,47.226669912923924,24.0,0.0,2.0,C09,0.594
