Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.80917313659986,38.27940044897796,39.55988678362749,58.514881865602945,46.71610429447853,17.0,0.0,0.0,E08,0.465
57163.0,28,43.836000239517645,49.33412714172205,28.85425027545469,51.01375176304654,51.53946890438826,14.0,0.0,0.0,E08,0.239
96966.0,14,40.85282051860796,42.70589224335303,35.9508786586884,54.185152057245084,42.76369816020857,22.0,0.0,0.0,E08,0.356
81982.0,35,62.43762129674014,64.99540676845314,49.55176086820687,47.18269653052262,45.72018486510859,10.0,0.0,0.0,E08,0.422
53229.0,9,47.51107616358015,33.166871435050105,65.07239782890605,48.56749311294766,44.43990642362803,11.0,0.0,0.0,E08,0.942
48701.0,12,44.797941302535776,47.592488634053375,50.37707509844867,44.715030408340574,45.18446996428648,11.0,0.0,0.0,E08,0.353
39019.0,31,47.82024215826466,49.598478339307775,42.6303527750754,66.41468005018821,52.68034504998388,9.0,0.0,0.0,E08,0.426
45829.0,32,73.02840306526,66.11532351860733,39.56757422129745,63.859911894273125,52.91514661740938,5.0,0.0,0.0,E08,0.619
48002.0,15,55.802064731703695,45.67040041221551,50.92275703764885,62.43082021541011,46.681663597963826,8.0,0.0,0.0,E08,0.807
104304.0,13,49.10647159776518,49.95479936669833,53.228214720943576,52.24904423812124,43.04077187956795,17.0,0.0,0.0,E08,0.477
60571.0,36,65.35142849440793,61.14354516588818,72.98801459535346,44.71734475374733,44.50599822779633,7.0,0.0,0.0,E08,0.602
24925.0,10,54.175031749387664,46.87587004954991,52.1106587953926,63.55467869222097,60.79892670045572,5.0,0.0,0.0,E08,0.694
34531.0,33,66.35347332011301,59.762080423255796,59.08376303673422,61.13993871297242,49.284427205814985,5.0,0.0,0.0,E08,0.629
38860.0,17,29.296119989789478,29.571534214066908,28.923566624576125,62.29066575154427,48.828619909502265,19.0,0.0,0.0,E08,0.467
68688.0,8,41.77218787148385,43.59729665870748,49.64913344646628,52.41071902361369,46.45567887866209,17.0,0.0,0.0,E08,0.37
98406.0,19,39.34412798936223,42.39241157324724,40.623444187591424,53.0906781317178,47.38010947385948,24.0,0.0,0.0,E08,0.232
48207.0,20,39.10632668975569,29.00754209767147,42.31120995634112,61.56185012549301,50.58974857019532,14.0,0.0,0.0,E08,0.949
44294.0,37,40.03813714822196,34.88770999695022,37.596970895769466,54.71212121212121,50.93055948674403,13.0,0.0,0.0,E08,0.776
81250.0,29,82.22766096299227,86.47547591048908,78.9776989231152,41.396534148827726,48.487983320697495,6.0,0.0,0.0,E08,0.441
77582.0,24,41.715861740249544,42.20516251647334,42.95567172812125,57.69698692438886,52.210450899254084,18.0,0.0,0.0,E08,0.458
46258.0,22,45.20924264576209,44.51481588068407,37.28848080507424,63.320454545454545,56.11134373381959,11.0,0.0,1.0,E08,0.53
