Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.590620691374994,38.27940044897796,33.016247590808476,58.514881865602945,46.71610429447853,17.0,0.0,0.0,C14,0.443
57163.0,28,43.48625353425001,49.33412714172205,43.330751497757205,51.01375176304654,51.53946890438826,14.0,0.0,0.0,C14,0.207
96966.0,14,40.4161068747579,42.70589224335303,48.96586202107087,54.185152057245084,42.76369816020857,22.0,0.0,0.0,C14,0.321
81982.0,35,61.222528247055614,64.99540676845314,59.67499930123872,47.18269653052262,45.72018486510859,10.0,0.0,0.0,C14,0.37
53229.0,9,47.79768875779092,33.166871435050105,42.63832037110882,48.56749311294766,44.43990642362803,11.0,0.0,0.0,C14,0.952
48701.0,12,44.1531198415221,47.592488634053375,43.896983262031384,44.715030408340574,45.18446996428648,11.0,0.0,0.0,C14,0.34
39019.0,31,47.492927866382246,49.598478339307775,38.06934687196727,66.41468005018821,52.68034504998388,9.0,0.0,0.0,C14,0.413
45829.0,32,74.68900946898022,66.11532351860733,81.19894173667592,63.859911894273125,52.91514661740938,5.0,0.0,0.0,C14,0.659
48002.0,15,54.55825222564615,45.67040041221551,48.25227238370717,62.43082021541011,46.681663597963826,8.0,0.0,0.0,C14,0.757
104304.0,13,49.18094587020142,49.95479936669833,48.61846356468177,52.24904423812124,43.04077187956795,17.0,0.0,0.0,C14,0.476
60571.0,36,64.79734255897041,61.14354516588818,58.39122159037049,44.71734475374733,44.50599822779633,7.0,0.0,0.0,C14,0.591
24925.0,10,54.78998121524181,46.87587004954991,65.53195224805691,63.55467869222097,60.79892670045572,5.0,0.0,0.0,C14,0.692
34531.0,33,66.41957766027414,59.762080423255796,45.318578347489755,61.13993871297242,49.284427205814985,5.0,0.0,0.0,C14,0.629
38860.0,17,29.350449463643503,29.571534214066908,23.470808135602237,62.29066575154427,48.828619909502265,19.0,0.0,0.0,C14,0.493
68688.0,8,41.60462201920431,43.59729665870748,44.023279041116574,52.41071902361369,46.45567887866209,17.0,0.0,0.0,C14,0.388
98406.0,19,39.44326164629402,42.39241157324724,39.897863892736865,53.0906781317178,47.38010947385948,24.0,0.0,0.0,C14,0.263
48207.0,20,38.841427235155784,29.00754209767147,42.917968915706844,61.56185012549301,50.58974857019532,14.0,0.0,0.0,C14,0.934
44294.0,37,39.78268234600668,34.88770999695022,44.008986017782334,54.71212121212121,50.93055948674403,13.0,0.0,0.0,C14,0.756
81250.0,29,82.36058930482207,86.47547591048908,56.72041073715972,41.396534148827726,48.487983320697495,6.0,0.0,0.0,C14,0.405
77582.0,24,42.06005839847078,42.20516251647334,42.172464406388684,57.69698692438886,52.210450899254084,18.0,0.0,0.0,C14,0.503
46258.0,22,46.254938247826985,44.51481588068407,43.35401973543794,63.320454545454545,56.11134373381959,11.0,0.0,1.0,C14,0.581
39103.0,35,42.28911000382031,41.789195694754774,47.936662017207375,52.437361419068736,55.46722634807879,10.0,0.0,1.0,C14,0.544
44628.0,28,40.5929519360806,48.323796914207,45.739231723337426,62.86604127579737,61.04019448181453,13.0,0.0,1.0,C14,0.139
45329.0,6,44.29287106758438,39.15496963704857,38.74346254593844,61.3413612565445,48.97649956267551,11.0,0.0,1.0,C14,0.729
74728.0,19,38.06664371432208,45.17651216400624,30.208772689224453,50.17744497390515,48.92503946774921,21.0,0.0,1.0,C14,0.072
43297.0,17,40.57872791880251,31.52780854630139,49.30409735131726,72.13285457809695,55.18314557849442,12.0,0.0,1.0,C14,0.902
38330.0,13,29.58839188525707,28.2413106350478,32.92029833494216,57.13131313131313,48.07500340182338,18.0,0.0,1.0,C14,0.639
35476.0,16,42.960317814786336,47.15844871496831,49.28326319430452,67.03754469606675,51.35573040380047,10.0,0.0,1.0,C14,0.308
17416.0,25,81.44024221560755,99.38558548074543,45.93509026022784,57.40625,58.226568453136906,3.0,0.0,1.0,C14,0.267
58157.0,9,40.852476691275584,42.45759540153028,28.631370977403225,55.47240051347882,44.107570573139434,15.0,0.0,1.0,C14,0.386
83219.0,12,38.354055943828044,34.456310137067405,35.12300565606796,58.36831275720164,49.112034999744154,23.0,0.0,1.0,C14,0.797
54967.0,30,30.918420642390117,26.658272087811195,28.046352314855067,55.29396511079679,51.711862160371105,24.0,0.0,1.0,C14,0.859
27379.0,21,36.92782183518914,44.84876884351268,46.223439915949584,60.456112852664575,53.27890971304145,10.0,0.0,1.0,C14,0.136
34505.0,29,43.855047760915504,35.89603937642379,33.3851058781345,71.70028275212064,66.31996729155941,9.0,0.0,1.0,C14,0.808
41366.0,36,42.04709128609128,34.94229198300342,40.81238569346856,85.47659126775382,64.71823412648558,11.0,0.0,1.0,C14,0.831
19950.0,24,30.216786458435717,26.61406631039534,28.904783070339988,58.41291585127202,67.30736025353806,12.0,0.0,1.0,C14,0.754
19346.0,27,66.84714624019298,56.01110491313167,30.766712427143965,57.5821325648415,65.05360906967469,4.0,0.0,1.0,C14,0.667
46686.0,32,38.91574012375535,44.2527874527817,43.84138808475402,64.47364341085272,57.00720192051214,14.0,0.0,1.0,C14,0.198
59260.0,33,41.09113689399869,44.878844824584576,48.98727685462706,45.743964421855146,44.00818106967048,15.0,0.0,1.0,C14,0.279
46753.0,8,47.300865478364244,55.56384635519329,38.51389682111104,56.859078590785906,47.36345929972239,10.0,0.0,1.0,C14,0.165
38910.0,14,31.7461443000699,32.044097181768606,29.00835460726129,56.38967786629719,46.007932666451545,16.0,0.0,1.0,C14,0.481
29100.0,26,35.52385057460735,34.942233707299486,34.344980583356694,72.93662628145387,66.71658737024221,11.0,0.0,1.0,C14,0.532
54129.0,17,70.57144187384401,81.8069627612649,60.88087399518033,51.87835926449788,43.15270633397313,6.0,0.0,2.0,C14,0.275
35838.0,25,46.374372356122876,53.4286759207235,51.825397767917735,46.86946107784431,45.991080941219444,9.0,0.0,2.0,C14,0.237
54791.0,20,63.333051647196385,81.63418940746578,52.88949995916444,62.20949263502455,52.196614534025066,7.0,0.0,2.0,C14,0.106
57509.0,21,48.007627326972504,58.540263707605575,41.421796084317,42.709377901578456,41.28637888131559,11.0,0.0,2.0,C14,0.109
33218.0,23,101.58439154446947,154.16909991580792,70.9219605128513,53.552742616033754,55.74886805688413,3.0,0.0,2.0,C14,0.099
42739.0,15,55.71544689416454,53.988332797522716,56.50909056525467,47.58767507002801,47.14449648137705,8.0,0.0,2.0,C14,0.546
65693.0,29,43.17270683835802,53.70077716692197,43.90696488127863,46.7137669197755,46.89561632627372,15.0,0.0,2.0,C14,0.051
50706.0,26,39.93008463222872,33.16117454099568,46.89336196168652,52.62020766773163,49.27172910904367,15.0,0.0,2.0,C14,0.854
27443.0,32,41.15566107726416,37.2314200041134,55.20200728839407,55.26622989874925,53.69324002033077,9.0,0.0,2.0,C14,0.674
43928.0,12,41.05800622787715,49.84517053881535,40.68699804040428,47.17601380500432,48.18317244666905,12.0,0.0,2.0,C14,0.11
73901.0,19,59.47675997808935,50.99482763346831,66.85124923260467,49.14572864321608,43.50410825137755,10.0,0.0,2.0,C14,0.752
46377.0,11,77.87201904970699,100.21596223706771,85.92279800220311,47.140969162995596,50.98844309752126,5.0,0.0,2.0,C14,0.164
72001.0,24,36.756800326431126,34.599258262364444,34.375667879067265,48.43648449039882,45.06706985009602,21.0,0.0,2.0,C14,0.679
42115.0,18,49.0092047713964,44.40239069389648,44.60188819208701,56.27224513847967,47.49015997810564,9.0,0.0,2.0,C14,0.68
30193.0,34,72.20923121928365,43.00328933131973,81.2978983056874,84.21991701244814,56.51593163114581,4.0,0.0,2.0,C14,0.896
61235.0,9,33.321061486045956,29.44628421742861,38.21280617016486,47.768400604360025,46.630795239152334,23.0,0.0,2.0,C14,0.842
72249.0,10,34.24181148179773,33.58561277573204,31.4975384208379,56.48177339901478,47.226669912923924,24.0,0.0,2.0,C14,0.55
77146.0,22,43.708089912363214,40.65289531533646,52.855347123087554,52.876352902591016,44.746570127042226,16.0,0.0,2.0,C14,0.683
44541.0,30,87.04241301688826,86.8832445538495,66.66147555640005,55.47908232118758,48.741071847576144,4.0,0.0,2.0,C14,0.478
