Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.921855310246826,38.27940044897796,32.62843532742855,58.514881865602945,46.71610429447853,17.0,0.0,0.0,E04,0.476
57163.0,28,43.856575298415336,49.33412714172205,49.74570937210512,51.01375176304654,51.53946890438826,14.0,0.0,0.0,E04,0.215
96966.0,14,40.391181205450735,42.70589224335303,36.54512050660468,54.185152057245084,42.76369816020857,22.0,0.0,0.0,E04,0.312
81982.0,35,62.739583446907226,64.99540676845314,76.20883024687734,47.18269653052262,45.72018486510859,10.0,0.0,0.0,E04,0.441
53229.0,9,48.344200157380854,33.166871435050105,72.39808408521532,48.56749311294766,44.43990642362803,11.0,0.0,0.0,E04,0.957
48701.0,12,44.38754973783763,47.592488634053375,54.59251840886966,44.715030408340574,45.18446996428648,11.0,0.0,0.0,E04,0.334
39019.0,31,47.1405956767878,49.598478339307775,49.21281430182316,66.41468005018821,52.68034504998388,9.0,0.0,0.0,E04,0.393
45829.0,32,74.41564370237838,66.11532351860733,69.27846240366696,63.859911894273125,52.91514661740938,5.0,0.0,0.0,E04,0.656
48002.0,15,56.22607154982812,45.67040041221551,73.70184013593436,62.43082021541011,46.681663597963826,8.0,0.0,0.0,E04,0.806
104304.0,13,49.22296934295133,49.95479936669833,45.11111345301943,52.24904423812124,43.04077187956795,17.0,0.0,0.0,E04,0.452
60571.0,36,64.67348068583527,61.14354516588818,56.03095032894146,44.71734475374733,44.50599822779633,7.0,0.0,0.0,E04,0.595
24925.0,10,53.372302584702076,46.87587004954991,51.56738391712863,63.55467869222097,60.79892670045572,5.0,0.0,0.0,E04,0.665
34531.0,33,67.64408241815738,59.762080423255796,72.55736886883821,61.13993871297242,49.284427205814985,5.0,0.0,0.0,E04,0.662
38860.0,17,29.27366637977099,29.571534214066908,36.98121684819606,62.29066575154427,48.828619909502265,19.0,0.0,0.0,E04,0.479
68688.0,8,41.650324141708346,43.59729665870748,42.29219343320865,52.41071902361369,46.45567887866209,17.0,0.0,0.0,E04,0.375
98406.0,19,39.17050666141178,42.39241157324724,48.13563107015892,53.0906781317178,47.38010947385948,24.0,0.0,0.0,E04,0.227
48207.0,20,38.756760786835045,29.00754209767147,36.67993471539925,61.56185012549301,50.58974857019532,14.0,0.0,0.0,E04,0.939
44294.0,37,40.60038090376134,34.88770999695022,44.71753874430945,54.71212121212121,50.93055948674403,13.0,0.0,0.0,E04,0.805
81250.0,29,82.02365192607462,86.47547591048908,78.08996818774685,41.396534148827726,48.487983320697495,6.0,0.0,0.0,E04,0.404
77582.0,24,42.40534685797428,42.20516251647334,32.39230257837536,57.69698692438886,52.210450899254084,18.0,0.0,0.0,E04,0.505
46258.0,22,46.112895509733754,44.51481588068407,34.60223617132103,63.320454545454545,56.11134373381959,11.0,0.0,1.0,E04,0.582
39103.0,35,42.67515112150593,41.789195694754774,36.6296298052542,52.437361419068736,55.46722634807879,10.0,0.0,1.0,E04,0.544
44628.0,28,40.98868696191884,48.323796914207,39.35538611378221,62.86604127579737,61.04019448181453,13.0,0.0,1.0,E04,0.162
45329.0,6,44.40053554784396,39.15496963704857,40.09373692162358,61.3413612565445,48.97649956267551,11.0,0.0,1.0,E04,0.727
74728.0,19,38.229332606382144,45.17651216400624,48.12774515275385,50.17744497390515,48.92503946774921,21.0,0.0,1.0,E04,0.079
43297.0,17,40.949799088361694,31.52780854630139,24.257547189053412,72.13285457809695,55.18314557849442,12.0,0.0,1.0,E04,0.904
38330.0,13,29.318179626506666,28.2413106350478,28.850665137613987,57.13131313131313,48.07500340182338,18.0,0.0,1.0,E04,0.614
35476.0,16,43.44348414903775,47.15844871496831,34.71205225125557,67.03754469606675,51.35573040380047,10.0,0.0,1.0,E04,0.322
17416.0,25,81.4038013870994,99.38558548074543,53.73817102579837,57.40625,58.226568453136906,3.0,0.0,1.0,E04,0.28
58157.0,9,41.21201639570773,42.45759540153028,38.457721436039606,55.47240051347882,44.107570573139434,15.0,0.0,1.0,E04,0.415
83219.0,12,38.08406697608752,34.456310137067405,40.7975382231197,58.36831275720164,49.112034999744154,23.0,0.0,1.0,E04,0.771
54967.0,30,31.033389509733638,26.658272087811195,38.657509321886856,55.29396511079679,51.711862160371105,24.0,0.0,1.0,E04,0.894
27379.0,21,37.15651367738689,44.84876884351268,47.529131112726475,60.456112852664575,53.27890971304145,10.0,0.0,1.0,E04,0.141
34505.0,29,43.3690487773444,35.89603937642379,31.88239785199208,71.70028275212064,66.31996729155941,9.0,0.0,1.0,E04,0.801
41366.0,36,42.015352080742524,34.94229198300342,51.54969061159986,85.47659126775382,64.71823412648558,11.0,0.0,1.0,E04,0.836
19950.0,24,30.055542614808477,26.61406631039534,25.428935782511356,58.41291585127202,67.30736025353806,12.0,0.0,1.0,E04,0.731
19346.0,27,66.88170774045939,56.01110491313167,70.99494993332783,57.5821325648415,65.05360906967469,4.0,0.0,1.0,E04,0.686
46686.0,32,38.891611767123095,44.2527874527817,34.60515899962254,64.47364341085272,57.00720192051214,14.0,0.0,1.0,E04,0.202
59260.0,33,41.66081573651184,44.878844824584576,35.79058665515198,45.743964421855146,44.00818106967048,15.0,0.0,1.0,E04,0.301
46753.0,8,47.345103753484075,55.56384635519329,34.21573819123368,56.859078590785906,47.36345929972239,10.0,0.0,1.0,E04,0.169
38910.0,14,32.16237819035642,32.044097181768606,33.01641663394761,56.38967786629719,46.007932666451545,16.0,0.0,1.0,E04,0.516
29100.0,26,35.668665449184665,34.942233707299486,43.52424395751617,72.93662628145387,66.71658737024221,11.0,0.0,1.0,E04,0.549
54129.0,17,70.77154276285877,81.8069627612649,50.01121846728328,51.87835926449788,43.15270633397313,6.0,0.0,2.0,E04,0.251
35838.0,25,46.908517805221244,53.4286759207235,48.47843202513191,46.86946107784431,45.991080941219444,9.0,0.0,2.0,E04,0.25
54791.0,20,63.35245008125689,81.63418940746578,41.21534842741583,62.20949263502455,52.196614534025066,7.0,0.0,2.0,E04,0.105
57509.0,21,47.75462456606624,58.540263707605575,38.75854715897974,42.709377901578456,41.28637888131559,11.0,0.0,2.0,E04,0.109
33218.0,23,103.47340981971243,154.16909991580792,118.9896174512894,53.552742616033754,55.74886805688413,3.0,0.0,2.0,E04,0.112
42739.0,15,55.83467950498177,53.988332797522716,68.18949828016622,47.58767507002801,47.14449648137705,8.0,0.0,2.0,E04,0.552
65693.0,29,43.0818507334835,53.70077716692197,30.61082023215071,46.7137669197755,46.89561632627372,15.0,0.0,2.0,E04,0.05
50706.0,26,39.88693213523702,33.16117454099568,41.139534936718604,52.62020766773163,49.27172910904367,15.0,0.0,2.0,E04,0.862
27443.0,32,40.67494214995364,37.2314200041134,44.88111821637261,55.26622989874925,53.69324002033077,9.0,0.0,2.0,E04,0.648
43928.0,12,41.56323892576171,49.84517053881535,29.8175099948526,47.17601380500432,48.18317244666905,12.0,0.0,2.0,E04,0.132
73901.0,19,59.052224744588734,50.99482763346831,58.289344292854345,49.14572864321608,43.50410825137755,10.0,0.0,2.0,E04,0.752
46377.0,11,75.91347841267238,100.21596223706771,81.47649964076832,47.140969162995596,50.98844309752126,5.0,0.0,2.0,E04,0.14
72001.0,24,37.015599344562794,34.599258262364444,41.24744698654898,48.43648449039882,45.06706985009602,21.0,0.0,2.0,E04,0.708
42115.0,18,48.830188835694685,44.40239069389648,28.241387727439687,56.27224513847967,47.49015997810564,9.0,0.0,2.0,E04,0.67
30193.0,34,71.19296525547793,43.00328933131973,77.12242615790628,84.21991701244814,56.51593163114581,4.0,0.0,2.0,E04,0.891
61235.0,9,33.13205786406363,29.44628421742861,31.350990792888798,47.768400604360025,46.630795239152334,23.0,0.0,2.0,E04,0.815
72249.0,10,34.26535144801905,33.58561277573204,33.91029676122352,56.48177339901478,47.226669912923924,24.0,0.0,2.0,E04,0.572
