Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.68719409933867,38.27940044897796,45.02459629983009,58.514881865602945,46.71610429447853,17.0,0.0,0.0,C15,0.452
57163.0,28,43.72946070619995,49.33412714172205,44.06932803120409,51.01375176304654,51.53946890438826,14.0,0.0,0.0,C15,0.221
96966.0,14,40.57611179171638,42.70589224335303,45.48181109472655,54.185152057245084,42.76369816020857,22.0,0.0,0.0,C15,0.325
81982.0,35,61.67358484470117,64.99540676845314,65.51864802290783,47.18269653052262,45.72018486510859,10.0,0.0,0.0,C15,0.377
53229.0,9,48.51220321244787,33.166871435050105,56.68349647872692,48.56749311294766,44.43990642362803,11.0,0.0,0.0,C15,0.963
48701.0,12,44.298080477438084,47.592488634053375,49.89762130665463,44.715030408340574,45.18446996428648,11.0,0.0,0.0,C15,0.348
39019.0,31,47.07174517659661,49.598478339307775,46.47518787005769,66.41468005018821,52.68034504998388,9.0,0.0,0.0,C15,0.39
45829.0,32,73.32942200314096,66.11532351860733,61.38646958661866,63.859911894273125,52.91514661740938,5.0,0.0,0.0,C15,0.618
48002.0,15,55.54637255864677,45.67040041221551,63.18037744244836,62.43082021541011,46.681663597963826,8.0,0.0,0.0,C15,0.801
104304.0,13,49.28616226312691,49.95479936669833,34.49317880685632,52.24904423812124,43.04077187956795,17.0,0.0,0.0,C15,0.473
60571.0,36,65.06813219149734,61.14354516588818,65.76294630473951,44.71734475374733,44.50599822779633,7.0,0.0,0.0,C15,0.614
24925.0,10,53.695151218647915,46.87587004954991,53.54472764183804,63.55467869222097,60.79892670045572,5.0,0.0,0.0,C15,0.682
34531.0,33,67.28863674198762,59.762080423255796,46.068691391009175,61.13993871297242,49.284427205814985,5.0,0.0,0.0,C15,0.647
38860.0,17,29.25612264770379,29.571534214066908,27.679485132331006,62.29066575154427,48.828619909502265,19.0,0.0,0.0,C15,0.473
68688.0,8,41.68031029473171,43.59729665870748,37.190038560481796,52.41071902361369,46.45567887866209,17.0,0.0,0.0,C15,0.39
98406.0,19,39.08896473690418,42.39241157324724,42.59692305078201,53.0906781317178,47.38010947385948,24.0,0.0,0.0,C15,0.222
48207.0,20,39.11644358217637,29.00754209767147,37.55429376378063,61.56185012549301,50.58974857019532,14.0,0.0,0.0,C15,0.947
