Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.61049463422855,38.27940044897796,37.34235119038675,58.514881865602945,46.71610429447853,17.0,0.0,0.0,C08,0.453
57163.0,28,43.6169669732041,49.33412714172205,42.859914982007794,51.01375176304654,51.53946890438826,14.0,0.0,0.0,C08,0.226
96966.0,14,40.589650984665845,42.70589224335303,39.071867084537864,54.185152057245084,42.76369816020857,22.0,0.0,0.0,C08,0.355
81982.0,35,61.845773961696935,64.99540676845314,63.97846888864517,47.18269653052262,45.72018486510859,10.0,0.0,0.0,C08,0.401
53229.0,9,48.21334672319809,33.166871435050105,44.11974219415038,48.56749311294766,44.43990642362803,11.0,0.0,0.0,C08,0.958
48701.0,12,44.43125231526624,47.592488634053375,48.74276756125171,44.715030408340574,45.18446996428648,11.0,0.0,0.0,C08,0.357
39019.0,31,47.43432509180841,49.598478339307775,45.18956029832711,66.41468005018821,52.68034504998388,9.0,0.0,0.0,C08,0.389
45829.0,32,73.08121687758286,66.11532351860733,105.74078767665796,63.859911894273125,52.91514661740938,5.0,0.0,0.0,C08,0.62
48002.0,15,56.08934549433089,45.67040041221551,46.48576258315774,62.43082021541011,46.681663597963826,8.0,0.0,0.0,C08,0.795
104304.0,13,49.1523595409829,49.95479936669833,53.96588804196792,52.24904423812124,43.04077187956795,17.0,0.0,0.0,C08,0.455
60571.0,36,64.86907509903271,61.14354516588818,82.93248369588798,44.71734475374733,44.50599822779633,7.0,0.0,0.0,C08,0.597
24925.0,10,54.32467592255373,46.87587004954991,42.09819789555475,63.55467869222097,60.79892670045572,5.0,0.0,0.0,C08,0.704
34531.0,33,67.00439253551225,59.762080423255796,45.35500995749355,61.13993871297242,49.284427205814985,5.0,0.0,0.0,C08,0.645
38860.0,17,29.502899648542893,29.571534214066908,24.804472806052456,62.29066575154427,48.828619909502265,19.0,0.0,0.0,C08,0.482
68688.0,8,41.74136568124895,43.59729665870748,37.123865210713305,52.41071902361369,46.45567887866209,17.0,0.0,0.0,C08,0.384
98406.0,19,39.36756778151769,42.39241157324724,36.42748332401515,53.0906781317178,47.38010947385948,24.0,0.0,0.0,C08,0.258
48207.0,20,39.21467321325536,29.00754209767147,43.35816038583328,61.56185012549301,50.58974857019532,14.0,0.0,0.0,C08,0.936
44294.0,37,39.81180916912253,34.88770999695022,40.68104796498912,54.71212121212121,50.93055948674403,13.0,0.0,0.0,C08,0.756
81250.0,29,82.99664541587337,86.47547591048908,117.39490319358579,41.396534148827726,48.487983320697495,6.0,0.0,0.0,C08,0.409
77582.0,24,41.744355340026985,42.20516251647334,34.82799540733893,57.69698692438886,52.210450899254084,18.0,0.0,0.0,C08,0.459
46258.0,22,46.38158141406505,44.51481588068407,49.45292534139569,63.320454545454545,56.11134373381959,11.0,0.0,1.0,C08,0.577
39103.0,35,42.9576012774335,41.789195694754774,58.12307485583908,52.437361419068736,55.46722634807879,10.0,0.0,1.0,C08,0.551
44628.0,28,41.04137851784824,48.323796914207,35.79035641169783,62.86604127579737,61.04019448181453,13.0,0.0,1.0,C08,0.151
45329.0,6,44.167794920365886,39.15496963704857,29.412502479962107,61.3413612565445,48.97649956267551,11.0,0.0,1.0,C08,0.741
74728.0,19,37.87751666722797,45.17651216400624,40.431091726317185,50.17744497390515,48.92503946774921,21.0,0.0,1.0,C08,0.07
43297.0,17,41.07046301342666,31.52780854630139,49.53353553587161,72.13285457809695,55.18314557849442,12.0,0.0,1.0,C08,0.913
38330.0,13,29.470149628789702,28.2413106350478,30.666433664450363,57.13131313131313,48.07500340182338,18.0,0.0,1.0,C08,0.62
35476.0,16,43.70678892846813,47.15844871496831,43.441893025738395,67.03754469606675,51.35573040380047,10.0,0.0,1.0,C08,0.338
17416.0,25,80.63753036255285,99.38558548074543,89.00040838954675,57.40625,58.226568453136906,3.0,0.0,1.0,C08,0.258
58157.0,9,41.1698781431478,42.45759540153028,41.19331040468295,55.47240051347882,44.107570573139434,15.0,0.0,1.0,C08,0.432
83219.0,12,38.229928998382185,34.456310137067405,40.13507884417882,58.36831275720164,49.112034999744154,23.0,0.0,1.0,C08,0.781
54967.0,30,30.92251518281549,26.658272087811195,34.210771373749274,55.29396511079679,51.711862160371105,24.0,0.0,1.0,C08,0.882
27379.0,21,37.265453088591265,44.84876884351268,33.50256620485518,60.456112852664575,53.27890971304145,10.0,0.0,1.0,C08,0.16
34505.0,29,43.65955063423555,35.89603937642379,57.63061171814718,71.70028275212064,66.31996729155941,9.0,0.0,1.0,C08,0.791
41366.0,36,42.227473497851484,34.94229198300342,41.94831887249105,85.47659126775382,64.71823412648558,11.0,0.0,1.0,C08,0.855
19950.0,24,30.215210147861885,26.61406631039534,26.497336282627927,58.41291585127202,67.30736025353806,12.0,0.0,1.0,C08,0.772
19346.0,27,66.29534294077838,56.01110491313167,74.37879972748243,57.5821325648415,65.05360906967469,4.0,0.0,1.0,C08,0.677
