Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.69372178004134,38.27940044897796,44.16888558731083,58.514881865602945,46.71610429447853,17.0,0.0,0.0,E06,0.472
57163.0,28,43.7873534435297,49.33412714172205,45.73766885753886,51.01375176304654,51.53946890438826,14.0,0.0,0.0,E06,0.227
96966.0,14,40.56290123405743,42.70589224335303,39.76847106089727,54.185152057245084,42.76369816020857,22.0,0.0,0.0,E06,0.328
81982.0,35,61.99137901211218,64.99540676845314,57.426259333574855,47.18269653052262,45.72018486510859,10.0,0.0,0.0,E06,0.397
53229.0,9,48.45526753238936,33.166871435050105,48.885736245068045,48.56749311294766,44.43990642362803,11.0,0.0,0.0,E06,0.945
48701.0,12,44.671579028406605,47.592488634053375,44.33098865975932,44.715030408340574,45.18446996428648,11.0,0.0,0.0,E06,0.341
39019.0,31,47.2843849229888,49.598478339307775,64.46732567665264,66.41468005018821,52.68034504998388,9.0,0.0,0.0,E06,0.393
45829.0,32,75.20833889727001,66.11532351860733,56.95459125090741,63.859911894273125,52.91514661740938,5.0,0.0,0.0,E06,0.658
48002.0,15,54.99907886921654,45.67040041221551,63.124075563140096,62.43082021541011,46.681663597963826,8.0,0.0,0.0,E06,0.774
104304.0,13,49.25677625967201,49.95479936669833,48.724950461368515,52.24904423812124,43.04077187956795,17.0,0.0,0.0,E06,0.464
60571.0,36,65.64422073403955,61.14354516588818,56.341732409166305,44.71734475374733,44.50599822779633,7.0,0.0,0.0,E06,0.613
24925.0,10,53.410120009697174,46.87587004954991,43.27201129905952,63.55467869222097,60.79892670045572,5.0,0.0,0.0,E06,0.684
34531.0,33,66.90209540787235,59.762080423255796,90.51110405811473,61.13993871297242,49.284427205814985,5.0,0.0,0.0,E06,0.643
38860.0,17,29.422438960343122,29.571534214066908,26.604178457120145,62.29066575154427,48.828619909502265,19.0,0.0,0.0,E06,0.488
68688.0,8,41.68826529666768,43.59729665870748,37.91592049549944,52.41071902361369,46.45567887866209,17.0,0.0,0.0,E06,0.357
98406.0,19,39.28300896657784,42.39241157324724,47.28692795141717,53.0906781317178,47.38010947385948,24.0,0.0,0.0,E06,0.248
48207.0,20,39.24619554172367,29.00754209767147,32.69112061450586,61.56185012549301,50.58974857019532,14.0,0.0,0.0,E06,0.944
44294.0,37,39.83318014445002,34.88770999695022,36.37564886184967,54.71212121212121,50.93055948674403,13.0,0.0,0.0,E06,0.776
81250.0,29,82.40430764553392,86.47547591048908,31.31742600397092,41.396534148827726,48.487983320697495,6.0,0.0,0.0,E06,0.415
77582.0,24,42.08081732394518,42.20516251647334,44.05220170160791,57.69698692438886,52.210450899254084,18.0,0.0,0.0,E06,0.497
46258.0,22,45.83056445276185,44.51481588068407,38.15722586417501,63.320454545454545,56.11134373381959,11.0,0.0,1.0,E06,0.554
39103.0,35,42.04595687914425,41.789195694754774,49.98813364521271,52.437361419068736,55.46722634807879,10.0,0.0,1.0,E06,0.503
44628.0,28,41.06570201988662,48.323796914207,54.9488437033699,62.86604127579737,61.04019448181453,13.0,0.0,1.0,E06,0.157
45329.0,6,44.15204664875157,39.15496963704857,35.477738979019854,61.3413612565445,48.97649956267551,11.0,0.0,1.0,E06,0.722
74728.0,19,38.15065920878013,45.17651216400624,34.94194024431811,50.17744497390515,48.92503946774921,21.0,0.0,1.0,E06,0.074
43297.0,17,40.91854275952146,31.52780854630139,34.930059510473704,72.13285457809695,55.18314557849442,12.0,0.0,1.0,E06,0.889
38330.0,13,29.67313385276706,28.2413106350478,22.904191909078126,57.13131313131313,48.07500340182338,18.0,0.0,1.0,E06,0.653
35476.0,16,43.55184720967502,47.15844871496831,36.95621010893566,67.03754469606675,51.35573040380047,10.0,0.0,1.0,E06,0.332
17416.0,25,81.29776150788929,99.38558548074543,116.96494017626179,57.40625,58.226568453136906,3.0,0.0,1.0,E06,0.278
58157.0,9,41.04791397853309,42.45759540153028,46.44115099775367,55.47240051347882,44.107570573139434,15.0,0.0,1.0,E06,0.421
83219.0,12,38.165922780985554,34.456310137067405,40.53774481339757,58.36831275720164,49.112034999744154,23.0,0.0,1.0,E06,0.78
54967.0,30,30.85023951054825,26.658272087811195,35.04220594033154,55.29396511079679,51.711862160371105,24.0,0.0,1.0,E06,0.873
27379.0,21,37.10786261385654,44.84876884351268,33.99569416900025,60.456112852664575,53.27890971304145,10.0,0.0,1.0,E06,0.134
34505.0,29,43.818097286863214,35.89603937642379,31.77608199619543,71.70028275212064,66.31996729155941,9.0,0.0,1.0,E06,0.786
41366.0,36,41.57044784827066,34.94229198300342,36.22385351390304,85.47659126775382,64.71823412648558,11.0,0.0,1.0,E06,0.808
19950.0,24,30.09890900345333,26.61406631039534,27.261107576814386,58.41291585127202,67.30736025353806,12.0,0.0,1.0,E06,0.728
19346.0,27,66.14898544810639,56.01110491313167,70.34162824589237,57.5821325648415,65.05360906967469,4.0,0.0,1.0,E06,0.676
46686.0,32,38.32029056935753,44.2527874527817,40.584848109085875,64.47364341085272,57.00720192051214,14.0,0.0,1.0,E06,0.174
59260.0,33,41.70673944996699,44.878844824584576,50.86986249237564,45.743964421855146,44.00818106967048,15.0,0.0,1.0,E06,0.313
46753.0,8,47.20612928448999,55.56384635519329,36.634238713495755,56.859078590785906,47.36345929972239,10.0,0.0,1.0,E06,0.168
38910.0,14,31.79783862895278,32.044097181768606,33.773782699305926,56.38967786629719,46.007932666451545,16.0,0.0,1.0,E06,0.477
29100.0,26,35.70014715169628,34.942233707299486,40.03415604110332,72.93662628145387,66.71658737024221,11.0,0.0,1.0,E06,0.531
54129.0,17,70.33816688756795,81.8069627612649,85.73157247062896,51.87835926449788,43.15270633397313,6.0,0.0,2.0,E06,0.251
35838.0,25,46.390284746464516,53.4286759207235,61.487496082794195,46.86946107784431,45.991080941219444,9.0,0.0,2.0,E06,0.241
54791.0,20,62.62896606135676,81.63418940746578,57.358499843724346,62.20949263502455,52.196614534025066,7.0,0.0,2.0,E06,0.096
57509.0,21,47.19332515544658,58.540263707605575,43.41193937135536,42.709377901578456,41.28637888131559,11.0,0.0,2.0,E06,0.093
33218.0,23,101.86680187827291,154.16909991580792,143.08221394433778,53.552742616033754,55.74886805688413,3.0,0.0,2.0,E06,0.101
42739.0,15,55.99581924222036,53.988332797522716,24.967768484986294,47.58767507002801,47.14449648137705,8.0,0.0,2.0,E06,0.547
65693.0,29,42.93069710585022,53.70077716692197,43.345368222644815,46.7137669197755,46.89561632627372,15.0,0.0,2.0,E06,0.056
50706.0,26,39.94485468815759,33.16117454099568,32.39220226347048,52.62020766773163,49.27172910904367,15.0,0.0,2.0,E06,0.864
27443.0,32,41.10739003168326,37.2314200041134,40.701108560579954,55.26622989874925,53.69324002033077,9.0,0.0,2.0,E06,0.67
43928.0,12,41.4875583336066,49.84517053881535,38.56056160697742,47.17601380500432,48.18317244666905,12.0,0.0,2.0,E06,0.115
73901.0,19,58.560844528024056,50.99482763346831,69.60050383305882,49.14572864321608,43.50410825137755,10.0,0.0,2.0,E06,0.745
46377.0,11,76.88569953903267,100.21596223706771,60.01097079124472,47.140969162995596,50.98844309752126,5.0,0.0,2.0,E06,0.15
72001.0,24,37.05613047721305,34.599258262364444,32.58725139430219,48.43648449039882,45.06706985009602,21.0,0.0,2.0,E06,0.716
42115.0,18,48.54386379151539,44.40239069389648,53.2143289587053,56.27224513847967,47.49015997810564,9.0,0.0,2.0,E06,0.665
30193.0,34,71.87401994193584,43.00328933131973,122.29612324055464,84.21991701244814,56.51593163114581,4.0,0.0,2.0,E06,0.914
61235.0,9,33.2213938522612,29.44628421742861,33.95555261924995,47.768400604360025,46.630795239152334,23.0,0.0,2.0,E06,0.831
72249.0,10,34.50418000300379,33.58561277573204,38.72218376433354,56.48177339901478,47.226669912923924,24.0,0.0,2.0,E06,0.591
77146.0,22,44.35803774845988,40.65289531533646,46.77015364982602,52.876352902591016,44.746570127042226,16.0,0.0,2.0,E06,0.722
44541.0,30,87.4067796622581,86.8832445538495,112.59434281612278,55.47908232118758,48.741071847576144,4.0,0.0,2.0,E06,0.518
19990.0,12,37.649311253268216,45.391149497205234,23.271823452530143,56.8733986435569,61.61692724158886,9.0,0.0,3.0,E06,0.178
