Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.75205931848853,38.27940044897796,39.70270922234315,58.514881865602945,46.71610429447853,17.0,0.0,0.0,F06,0.454
57163.0,28,44.08366953514367,49.33412714172205,45.571993819916194,51.01375176304654,51.53946890438826,14.0,0.0,0.0,F06,0.24
96966.0,14,40.77361003287284,42.70589224335303,49.87312177607166,54.185152057245084,42.76369816020857,22.0,0.0,0.0,F06,0.338
81982.0,35,62.22002081787663,64.99540676845314,61.207564946090905,47.18269653052262,45.72018486510859,10.0,0.0,0.0,F06,0.416
53229.0,9,48.03251222188376,33.166871435050105,55.36078939556828,48.56749311294766,44.43990642362803,11.0,0.0,0.0,F06,0.95
48701.0,12,44.623979518679974,47.592488634053375,42.00089577827921,44.715030408340574,45.18446996428648,11.0,0.0,0.0,F06,0.345
39019.0,31,47.24566732738257,49.598478339307775,53.95987000268664,66.41468005018821,52.68034504998388,9.0,0.0,0.0,F06,0.41
45829.0,32,73.42957770921608,66.11532351860733,55.30786227846399,63.859911894273125,52.91514661740938,5.0,0.0,0.0,F06,0.629
48002.0,15,55.839560445063206,45.67040041221551,48.30050189974046,62.43082021541011,46.681663597963826,8.0,0.0,0.0,F06,0.795
104304.0,13,48.90574575161361,49.95479936669833,45.42944518110465,52.24904423812124,43.04077187956795,17.0,0.0,0.0,F06,0.437
60571.0,36,65.28397814405052,61.14354516588818,69.08740254726258,44.71734475374733,44.50599822779633,7.0,0.0,0.0,F06,0.612
24925.0,10,54.82163274919489,46.87587004954991,31.372394427254324,63.55467869222097,60.79892670045572,5.0,0.0,0.0,F06,0.7
34531.0,33,66.38292151607097,59.762080423255796,59.83636045011163,61.13993871297242,49.284427205814985,5.0,0.0,0.0,F06,0.638
38860.0,17,29.072699906903345,29.571534214066908,31.686314510447225,62.29066575154427,48.828619909502265,19.0,0.0,0.0,F06,0.449
68688.0,8,41.80430776877522,43.59729665870748,32.47903630321155,52.41071902361369,46.45567887866209,17.0,0.0,0.0,F06,0.386
98406.0,19,39.17427533322758,42.39241157324724,46.74690470315851,53.0906781317178,47.38010947385948,24.0,0.0,0.0,F06,0.242
