Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.6875311570512,38.27940044897796,41.62626480402826,58.514881865602945,46.71610429447853,17.0,0.0,0.0,C03,0.473
57163.0,28,44.09607087518814,49.33412714172205,46.89804989393871,51.01375176304654,51.53946890438826,14.0,0.0,0.0,C03,0.237
96966.0,14,40.67532316395531,42.70589224335303,43.17025133200388,54.185152057245084,42.76369816020857,22.0,0.0,0.0,C03,0.325
81982.0,35,61.641952827721475,64.99540676845314,90.34728342840233,47.18269653052262,45.72018486510859,10.0,0.0,0.0,C03,0.408
53229.0,9,47.93459572256583,33.166871435050105,45.11016114736326,48.56749311294766,44.43990642362803,11.0,0.0,0.0,C03,0.955
48701.0,12,44.42745826344204,47.592488634053375,49.745363056352176,44.715030408340574,45.18446996428648,11.0,0.0,0.0,C03,0.359
39019.0,31,47.579656672431284,49.598478339307775,54.80750805855221,66.41468005018821,52.68034504998388,9.0,0.0,0.0,C03,0.433
45829.0,32,74.34929326497515,66.11532351860733,78.17076829676559,63.859911894273125,52.91514661740938,5.0,0.0,0.0,C03,0.636
48002.0,15,55.50540600961559,45.67040041221551,37.20058849548347,62.43082021541011,46.681663597963826,8.0,0.0,0.0,C03,0.785
104304.0,13,49.2069827446484,49.95479936669833,47.96433248697435,52.24904423812124,43.04077187956795,17.0,0.0,0.0,C03,0.455
60571.0,36,65.3823748602477,61.14354516588818,106.13297174880081,44.71734475374733,44.50599822779633,7.0,0.0,0.0,C03,0.6
24925.0,10,54.24452979009505,46.87587004954991,64.06082357925358,63.55467869222097,60.79892670045572,5.0,0.0,0.0,C03,0.679
34531.0,33,66.17297612285752,59.762080423255796,65.05409614378172,61.13993871297242,49.284427205814985,5.0,0.0,0.0,C03,0.616
38860.0,17,29.345483052190737,29.571534214066908,27.541029671741118,62.29066575154427,48.828619909502265,19.0,0.0,0.0,C03,0.465
68688.0,8,41.71840335670013,43.59729665870748,36.25137484608275,52.41071902361369,46.45567887866209,17.0,0.0,0.0,C03,0.373
98406.0,19,39.29044216386636,42.39241157324724,47.21172953000024,53.0906781317178,47.38010947385948,24.0,0.0,0.0,C03,0.245
48207.0,20,38.660434702574186,29.00754209767147,35.402691124415526,61.56185012549301,50.58974857019532,14.0,0.0,0.0,C03,0.934
44294.0,37,40.246802628331295,34.88770999695022,31.38108702689044,54.71212121212121,50.93055948674403,13.0,0.0,0.0,C03,0.78
81250.0,29,82.55234946061071,86.47547591048908,84.43623516178636,41.396534148827726,48.487983320697495,6.0,0.0,0.0,C03,0.419
77582.0,24,41.97684000028123,42.20516251647334,34.5060587343377,57.69698692438886,52.210450899254084,18.0,0.0,0.0,C03,0.482
46258.0,22,45.979408579556384,44.51481588068407,62.72554695585339,63.320454545454545,56.11134373381959,11.0,0.0,1.0,C03,0.568
39103.0,35,42.71248705388289,41.789195694754774,50.3646816065256,52.437361419068736,55.46722634807879,10.0,0.0,1.0,C03,0.565
44628.0,28,41.02605105669083,48.323796914207,33.712405361150026,62.86604127579737,61.04019448181453,13.0,0.0,1.0,C03,0.146
45329.0,6,43.89686962451804,39.15496963704857,47.35129902119017,61.3413612565445,48.97649956267551,11.0,0.0,1.0,C03,0.719
74728.0,19,37.917000376371185,45.17651216400624,34.605647224214195,50.17744497390515,48.92503946774921,21.0,0.0,1.0,C03,0.066
43297.0,17,40.61544183039824,31.52780854630139,44.99368875920311,72.13285457809695,55.18314557849442,12.0,0.0,1.0,C03,0.902
38330.0,13,29.442191913842368,28.2413106350478,23.941178763490466,57.13131313131313,48.07500340182338,18.0,0.0,1.0,C03,0.628
35476.0,16,43.20510117262237,47.15844871496831,49.017318858580055,67.03754469606675,51.35573040380047,10.0,0.0,1.0,C03,0.327
17416.0,25,80.95854811713785,99.38558548074543,77.98972862758583,57.40625,58.226568453136906,3.0,0.0,1.0,C03,0.271
58157.0,9,41.51980221545743,42.45759540153028,50.83377197719822,55.47240051347882,44.107570573139434,15.0,0.0,1.0,C03,0.439
83219.0,12,38.06920846104978,34.456310137067405,32.899421509380396,58.36831275720164,49.112034999744154,23.0,0.0,1.0,C03,0.785
54967.0,30,31.11615990618668,26.658272087811195,30.414168602354408,55.29396511079679,51.711862160371105,24.0,0.0,1.0,C03,0.89
27379.0,21,36.93686800701465,44.84876884351268,37.40760322524689,60.456112852664575,53.27890971304145,10.0,0.0,1.0,C03,0.122
34505.0,29,43.705486866629606,35.89603937642379,47.99475545708492,71.70028275212064,66.31996729155941,9.0,0.0,1.0,C03,0.813
41366.0,36,42.221531336637725,34.94229198300342,52.147811435512715,85.47659126775382,64.71823412648558,11.0,0.0,1.0,C03,0.845
19950.0,24,30.16157277795999,26.61406631039534,33.70587715528094,58.41291585127202,67.30736025353806,12.0,0.0,1.0,C03,0.727
19346.0,27,66.43054165335599,56.01110491313167,54.58435748189669,57.5821325648415,65.05360906967469,4.0,0.0,1.0,C03,0.668
46686.0,32,38.463341820367674,44.2527874527817,38.68924381286484,64.47364341085272,57.00720192051214,14.0,0.0,1.0,C03,0.186
59260.0,33,41.580956270063254,44.878844824584576,37.027623859117945,45.743964421855146,44.00818106967048,15.0,0.0,1.0,C03,0.301
46753.0,8,46.956042712008916,55.56384635519329,44.57683485035497,56.859078590785906,47.36345929972239,10.0,0.0,1.0,C03,0.175
38910.0,14,31.890211561667428,32.044097181768606,31.485335473992905,56.38967786629719,46.007932666451545,16.0,0.0,1.0,C03,0.478
29100.0,26,35.513746679646516,34.942233707299486,37.6630788681644,72.93662628145387,66.71658737024221,11.0,0.0,1.0,C03,0.523
54129.0,17,69.69164999895716,81.8069627612649,81.79110740503486,51.87835926449788,43.15270633397313,6.0,0.0,2.0,C03,0.242
35838.0,25,46.87084897513028,53.4286759207235,42.65194116153787,46.86946107784431,45.991080941219444,9.0,0.0,2.0,C03,0.245
54791.0,20,63.61296110146743,81.63418940746578,51.5570781881896,62.20949263502455,52.196614534025066,7.0,0.0,2.0,C03,0.114
57509.0,21,47.77573118417029,58.540263707605575,47.79876190707859,42.709377901578456,41.28637888131559,11.0,0.0,2.0,C03,0.105
33218.0,23,103.07946906310923,154.16909991580792,85.7461094907746,53.552742616033754,55.74886805688413,3.0,0.0,2.0,C03,0.105
