Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.38176463642415,38.27940044897796,41.8082404474832,58.514881865602945,46.71610429447853,17.0,0.0,0.0,D05,0.42
57163.0,28,43.93323871411738,49.33412714172205,47.37435381263765,51.01375176304654,51.53946890438826,14.0,0.0,0.0,D05,0.236
96966.0,14,40.74766845041244,42.70589224335303,40.543599353804325,54.185152057245084,42.76369816020857,22.0,0.0,0.0,D05,0.353
81982.0,35,61.97387082284611,64.99540676845314,76.8775625346536,47.18269653052262,45.72018486510859,10.0,0.0,0.0,D05,0.406
53229.0,9,47.905205312572406,33.166871435050105,41.69112574517695,48.56749311294766,44.43990642362803,11.0,0.0,0.0,D05,0.947
48701.0,12,44.75305758135613,47.592488634053375,39.32202374308204,44.715030408340574,45.18446996428648,11.0,0.0,0.0,D05,0.368
39019.0,31,46.55051050679301,49.598478339307775,35.63018535723547,66.41468005018821,52.68034504998388,9.0,0.0,0.0,D05,0.378
45829.0,32,73.60214955569884,66.11532351860733,53.298081346980986,63.859911894273125,52.91514661740938,5.0,0.0,0.0,D05,0.615
48002.0,15,54.79243627853668,45.67040041221551,60.273005176166,62.43082021541011,46.681663597963826,8.0,0.0,0.0,D05,0.759
104304.0,13,49.27869800710392,49.95479936669833,57.56370853272238,52.24904423812124,43.04077187956795,17.0,0.0,0.0,D05,0.468
60571.0,36,65.43623470125907,61.14354516588818,64.35227920065684,44.71734475374733,44.50599822779633,7.0,0.0,0.0,D05,0.611
24925.0,10,53.97975921406811,46.87587004954991,56.16437458318418,63.55467869222097,60.79892670045572,5.0,0.0,0.0,D05,0.685
34531.0,33,66.15861057933525,59.762080423255796,46.29754751720053,61.13993871297242,49.284427205814985,5.0,0.0,0.0,D05,0.624
38860.0,17,29.394080946260836,29.571534214066908,25.199487334491586,62.29066575154427,48.828619909502265,19.0,0.0,0.0,D05,0.478
68688.0,8,41.857465752432226,43.59729665870748,36.22835140088896,52.41071902361369,46.45567887866209,17.0,0.0,0.0,D05,0.391
98406.0,19,39.372404851671604,42.39241157324724,36.69482156111057,53.0906781317178,47.38010947385948,24.0,0.0,0.0,D05,0.261
48207.0,20,38.934699719182255,29.00754209767147,42.471320667040835,61.56185012549301,50.58974857019532,14.0,0.0,0.0,D05,0.943
44294.0,37,40.45707154063399,34.88770999695022,35.296140362932924,54.71212121212121,50.93055948674403,13.0,0.0,0.0,D05,0.78
