Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.86616474325675,38.27940044897796,36.47499487800859,58.514881865602945,46.71610429447853,17.0,0.0,0.0,D08,0.442
57163.0,28,43.606963914501655,49.33412714172205,39.613488656620795,51.01375176304654,51.53946890438826,14.0,0.0,0.0,D08,0.231
96966.0,14,40.74164012194268,42.70589224335303,42.58882653533534,54.185152057245084,42.76369816020857,22.0,0.0,0.0,D08,0.332
81982.0,35,61.935698592756616,64.99540676845314,52.48722946013301,47.18269653052262,45.72018486510859,10.0,0.0,0.0,D08,0.398
53229.0,9,48.33369794099203,33.166871435050105,47.30791641052213,48.56749311294766,44.43990642362803,11.0,0.0,0.0,D08,0.961
48701.0,12,43.99229421043057,47.592488634053375,42.220113972192394,44.715030408340574,45.18446996428648,11.0,0.0,0.0,D08,0.331
39019.0,31,47.19686859058492,49.598478339307775,57.63999707884395,66.41468005018821,52.68034504998388,9.0,0.0,0.0,D08,0.398
45829.0,32,74.92546383493352,66.11532351860733,29.297494975955857,63.859911894273125,52.91514661740938,5.0,0.0,0.0,D08,0.655
48002.0,15,55.65288148130623,45.67040041221551,67.81102476783764,62.43082021541011,46.681663597963826,8.0,0.0,0.0,D08,0.79
104304.0,13,49.08155644765132,49.95479936669833,48.82921442955397,52.24904423812124,43.04077187956795,17.0,0.0,0.0,D08,0.443
60571.0,36,65.52479275779078,61.14354516588818,93.68411694841218,44.71734475374733,44.50599822779633,7.0,0.0,0.0,D08,0.622
24925.0,10,53.754304964071714,46.87587004954991,61.62703340041114,63.55467869222097,60.79892670045572,5.0,0.0,0.0,D08,0.676
34531.0,33,65.06781889297218,59.762080423255796,74.44211920823777,61.13993871297242,49.284427205814985,5.0,0.0,0.0,D08,0.609
38860.0,17,29.46017458928346,29.571534214066908,32.229975248162816,62.29066575154427,48.828619909502265,19.0,0.0,0.0,D08,0.482
68688.0,8,41.65466420032626,43.59729665870748,45.296727801166014,52.41071902361369,46.45567887866209,17.0,0.0,0.0,D08,0.377
98406.0,19,39.04816878912643,42.39241157324724,34.54046647820792,53.0906781317178,47.38010947385948,24.0,0.0,0.0,D08,0.215
48207.0,20,39.13551567042597,29.00754209767147,30.19921616201048,61.56185012549301,50.58974857019532,14.0,0.0,0.0,D08,0.94
44294.0,37,40.15087172959599,34.88770999695022,28.53014729063098,54.71212121212121,50.93055948674403,13.0,0.0,0.0,D08,0.779
81250.0,29,83.35906701809662,86.47547591048908,98.8602474934345,41.396534148827726,48.487983320697495,6.0,0.0,0.0,D08,0.438
77582.0,24,42.370020786387336,42.20516251647334,42.555608060734386,57.69698692438886,52.210450899254084,18.0,0.0,0.0,D08,0.507
46258.0,22,45.804009266172535,44.51481588068407,45.34679991562777,63.320454545454545,56.11134373381959,11.0,0.0,1.0,D08,0.538
39103.0,35,43.341404542074656,41.789195694754774,51.35176247125465,52.437361419068736,55.46722634807879,10.0,0.0,1.0,D08,0.579
44628.0,28,40.82598495814188,48.323796914207,44.9679535370315,62.86604127579737,61.04019448181453,13.0,0.0,1.0,D08,0.134
45329.0,6,43.93678146534458,39.15496963704857,42.60541701213039,61.3413612565445,48.97649956267551,11.0,0.0,1.0,D08,0.732
74728.0,19,38.04211788235289,45.17651216400624,34.174629203184054,50.17744497390515,48.92503946774921,21.0,0.0,1.0,D08,0.079
43297.0,17,41.092359370213735,31.52780854630139,49.14603927665443,72.13285457809695,55.18314557849442,12.0,0.0,1.0,D08,0.908
38330.0,13,29.555073344271868,28.2413106350478,26.209326839181763,57.13131313131313,48.07500340182338,18.0,0.0,1.0,D08,0.638
35476.0,16,43.782490703145825,47.15844871496831,39.7971412379301,67.03754469606675,51.35573040380047,10.0,0.0,1.0,D08,0.346
17416.0,25,81.61224629010425,99.38558548074543,60.025497596039806,57.40625,58.226568453136906,3.0,0.0,1.0,D08,0.278
58157.0,9,41.18365738262723,42.45759540153028,41.15924771808553,55.47240051347882,44.107570573139434,15.0,0.0,1.0,D08,0.427
83219.0,12,38.305921793047425,34.456310137067405,36.29951546049905,58.36831275720164,49.112034999744154,23.0,0.0,1.0,D08,0.788
54967.0,30,31.01108403131726,26.658272087811195,25.40632373216286,55.29396511079679,51.711862160371105,24.0,0.0,1.0,D08,0.884
27379.0,21,36.760036044895116,44.84876884351268,31.67250860059658,60.456112852664575,53.27890971304145,10.0,0.0,1.0,D08,0.128
34505.0,29,43.97694205399633,35.89603937642379,48.35485324960869,71.70028275212064,66.31996729155941,9.0,0.0,1.0,D08,0.807
41366.0,36,41.71662595873847,34.94229198300342,33.14309343617059,85.47659126775382,64.71823412648558,11.0,0.0,1.0,D08,0.811
19950.0,24,30.270441977380838,26.61406631039534,32.563335804220785,58.41291585127202,67.30736025353806,12.0,0.0,1.0,D08,0.748
19346.0,27,66.4569909763711,56.01110491313167,69.84438778438039,57.5821325648415,65.05360906967469,4.0,0.0,1.0,D08,0.673
46686.0,32,38.592180476163996,44.2527874527817,31.43930358232882,64.47364341085272,57.00720192051214,14.0,0.0,1.0,D08,0.185
59260.0,33,41.64641581138308,44.878844824584576,55.02153613814567,45.743964421855146,44.00818106967048,15.0,0.0,1.0,D08,0.323
46753.0,8,47.29400268763339,55.56384635519329,52.29011252068543,56.859078590785906,47.36345929972239,10.0,0.0,1.0,D08,0.175
38910.0,14,31.71570088601309,32.044097181768606,31.07996073907318,56.38967786629719,46.007932666451545,16.0,0.0,1.0,D08,0.468
29100.0,26,35.89944210099537,34.942233707299486,44.13407146066538,72.93662628145387,66.71658737024221,11.0,0.0,1.0,D08,0.565
54129.0,17,71.14100871537221,81.8069627612649,73.37318265228552,51.87835926449788,43.15270633397313,6.0,0.0,2.0,D08,0.279
35838.0,25,47.10846033400387,53.4286759207235,70.95917951922827,46.86946107784431,45.991080941219444,9.0,0.0,2.0,D08,0.261
54791.0,20,64.45908359609217,81.63418940746578,78.63640085694063,62.20949263502455,52.196614534025066,7.0,0.0,2.0,D08,0.126
57509.0,21,47.63652910226397,58.540263707605575,49.43572513327239,42.709377901578456,41.28637888131559,11.0,0.0,2.0,D08,0.108
33218.0,23,102.41894687328282,154.16909991580792,41.016574519784704,53.552742616033754,55.74886805688413,3.0,0.0,2.0,D08,0.112
42739.0,15,56.02549791511387,53.988332797522716,56.819418490580325,47.58767507002801,47.14449648137705,8.0,0.0,2.0,D08,0.543
65693.0,29,43.133243452788676,53.70077716692197,49.22290300083464,46.7137669197755,46.89561632627372,15.0,0.0,2.0,D08,0.054
50706.0,26,39.832431080448345,33.16117454099568,40.53762870971399,52.62020766773163,49.27172910904367,15.0,0.0,2.0,D08,0.862
27443.0,32,40.50441556937785,37.2314200041134,59.17830577840377,55.26622989874925,53.69324002033077,9.0,0.0,2.0,D08,0.646
