Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.7744633061871,38.27940044897796,35.53473993441828,58.514881865602945,46.71610429447853,17.0,0.0,0.0,D12,0.455
57163.0,28,44.03831300984984,49.33412714172205,52.80300032605424,51.01375176304654,51.53946890438826,14.0,0.0,0.0,D12,0.244
96966.0,14,40.583974815579026,42.70589224335303,45.44557385620653,54.185152057245084,42.76369816020857,22.0,0.0,0.0,D12,0.344
81982.0,35,62.008003394819134,64.99540676845314,68.2059561740282,47.18269653052262,45.72018486510859,10.0,0.0,0.0,D12,0.389
53229.0,9,47.535377323499226,33.166871435050105,53.78062371691565,48.56749311294766,44.43990642362803,11.0,0.0,0.0,D12,0.947
48701.0,12,44.51560932557781,47.592488634053375,40.93178263020098,44.715030408340574,45.18446996428648,11.0,0.0,0.0,D12,0.335
39019.0,31,48.14967642585686,49.598478339307775,46.091443219149554,66.41468005018821,52.68034504998388,9.0,0.0,0.0,D12,0.42
45829.0,32,74.04456941549368,66.11532351860733,77.90030112371963,63.859911894273125,52.91514661740938,5.0,0.0,0.0,D12,0.644
48002.0,15,55.36582541992867,45.67040041221551,48.511596359104836,62.43082021541011,46.681663597963826,8.0,0.0,0.0,D12,0.785
104304.0,13,49.100162898460425,49.95479936669833,51.507776466701976,52.24904423812124,43.04077187956795,17.0,0.0,0.0,D12,0.458
60571.0,36,65.14724204471197,61.14354516588818,62.67515524701922,44.71734475374733,44.50599822779633,7.0,0.0,0.0,D12,0.601
24925.0,10,53.34776721076215,46.87587004954991,69.27100950499081,63.55467869222097,60.79892670045572,5.0,0.0,0.0,D12,0.65
34531.0,33,66.41855572005468,59.762080423255796,47.04235123399189,61.13993871297242,49.284427205814985,5.0,0.0,0.0,D12,0.638
38860.0,17,29.240342772291026,29.571534214066908,35.70315436067842,62.29066575154427,48.828619909502265,19.0,0.0,0.0,D12,0.455
68688.0,8,41.76543198456924,43.59729665870748,41.271040807074776,52.41071902361369,46.45567887866209,17.0,0.0,0.0,D12,0.381
98406.0,19,39.248904964677465,42.39241157324724,35.4612789813783,53.0906781317178,47.38010947385948,24.0,0.0,0.0,D12,0.235
48207.0,20,39.08681272368233,29.00754209767147,33.80542036861733,61.56185012549301,50.58974857019532,14.0,0.0,0.0,D12,0.948
44294.0,37,40.334732099779515,34.88770999695022,27.76837011565474,54.71212121212121,50.93055948674403,13.0,0.0,0.0,D12,0.806
81250.0,29,84.21343757051869,86.47547591048908,83.9956566445385,41.396534148827726,48.487983320697495,6.0,0.0,0.0,D12,0.458
77582.0,24,42.06786459769955,42.20516251647334,41.773064179987024,57.69698692438886,52.210450899254084,18.0,0.0,0.0,D12,0.474
46258.0,22,45.90637356514065,44.51481588068407,48.8860357258043,63.320454545454545,56.11134373381959,11.0,0.0,1.0,D12,0.577
39103.0,35,42.590392589974336,41.789195694754774,44.24160643477755,52.437361419068736,55.46722634807879,10.0,0.0,1.0,D12,0.538
44628.0,28,41.37108100033034,48.323796914207,26.6935114580149,62.86604127579737,61.04019448181453,13.0,0.0,1.0,D12,0.159
45329.0,6,44.053652295888064,39.15496963704857,37.140564971358216,61.3413612565445,48.97649956267551,11.0,0.0,1.0,D12,0.742
74728.0,19,38.09679913255633,45.17651216400624,43.61181457335196,50.17744497390515,48.92503946774921,21.0,0.0,1.0,D12,0.079
43297.0,17,40.91465996243641,31.52780854630139,46.41358294204374,72.13285457809695,55.18314557849442,12.0,0.0,1.0,D12,0.912
38330.0,13,29.607353228962157,28.2413106350478,28.491931053072797,57.13131313131313,48.07500340182338,18.0,0.0,1.0,D12,0.64
35476.0,16,43.29265347452366,47.15844871496831,32.184984096126655,67.03754469606675,51.35573040380047,10.0,0.0,1.0,D12,0.327
17416.0,25,80.74372319988352,99.38558548074543,122.29320763750498,57.40625,58.226568453136906,3.0,0.0,1.0,D12,0.281
58157.0,9,40.71409026169116,42.45759540153028,37.48962371282813,55.47240051347882,44.107570573139434,15.0,0.0,1.0,D12,0.406
83219.0,12,38.426023583679225,34.456310137067405,33.48549771627444,58.36831275720164,49.112034999744154,23.0,0.0,1.0,D12,0.806
54967.0,30,30.912308286716783,26.658272087811195,35.27856288789733,55.29396511079679,51.711862160371105,24.0,0.0,1.0,D12,0.877
27379.0,21,37.285161397968295,44.84876884351268,43.043749682290354,60.456112852664575,53.27890971304145,10.0,0.0,1.0,D12,0.142
34505.0,29,44.27808476093621,35.89603937642379,48.16127502975606,71.70028275212064,66.31996729155941,9.0,0.0,1.0,D12,0.826
41366.0,36,41.5257731767404,34.94229198300342,42.08032862319928,85.47659126775382,64.71823412648558,11.0,0.0,1.0,D12,0.817
19950.0,24,30.09170433667116,26.61406631039534,35.91366851743491,58.41291585127202,67.30736025353806,12.0,0.0,1.0,D12,0.732
19346.0,27,65.76637476731567,56.01110491313167,31.326161295749746,57.5821325648415,65.05360906967469,4.0,0.0,1.0,D12,0.678
46686.0,32,38.28916027751739,44.2527874527817,34.57747146509276,64.47364341085272,57.00720192051214,14.0,0.0,1.0,D12,0.189
59260.0,33,41.378030307248174,44.878844824584576,29.00080801178255,45.743964421855146,44.00818106967048,15.0,0.0,1.0,D12,0.292
46753.0,8,47.05012655649305,55.56384635519329,38.57462484072077,56.859078590785906,47.36345929972239,10.0,0.0,1.0,D12,0.177
38910.0,14,31.74079921598983,32.044097181768606,21.48649319503501,56.38967786629719,46.007932666451545,16.0,0.0,1.0,D12,0.462
29100.0,26,35.70345428895157,34.942233707299486,32.16375089188033,72.93662628145387,66.71658737024221,11.0,0.0,1.0,D12,0.551
54129.0,17,70.31487744893082,81.8069627612649,74.78195089898247,51.87835926449788,43.15270633397313,6.0,0.0,2.0,D12,0.286
35838.0,25,47.22804856638308,53.4286759207235,41.242219803901406,46.86946107784431,45.991080941219444,9.0,0.0,2.0,D12,0.261
54791.0,20,63.54743302352532,81.63418940746578,77.08317604994129,62.20949263502455,52.196614534025066,7.0,0.0,2.0,D12,0.122
57509.0,21,47.20809623384803,58.540263707605575,54.39876346696158,42.709377901578456,41.28637888131559,11.0,0.0,2.0,D12,0.081
33218.0,23,100.34789303277681,154.16909991580792,59.16904455093493,53.552742616033754,55.74886805688413,3.0,0.0,2.0,D12,0.093
42739.0,15,56.0931562264514,53.988332797522716,42.01374248823231,47.58767507002801,47.14449648137705,8.0,0.0,2.0,D12,0.525
65693.0,29,42.79679308114879,53.70077716692197,37.71621576870539,46.7137669197755,46.89561632627372,15.0,0.0,2.0,D12,0.053
