Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.4830428890227,38.27940044897796,36.214027413062894,58.514881865602945,46.71610429447853,17.0,0.0,0.0,D10,0.434
57163.0,28,43.62995779532843,49.33412714172205,53.459564357589315,51.01375176304654,51.53946890438826,14.0,0.0,0.0,D10,0.214
96966.0,14,40.85012072337351,42.70589224335303,36.46524192356579,54.185152057245084,42.76369816020857,22.0,0.0,0.0,D10,0.347
81982.0,35,62.01710036724208,64.99540676845314,78.12906170200912,47.18269653052262,45.72018486510859,10.0,0.0,0.0,D10,0.418
53229.0,9,47.84924216070608,33.166871435050105,43.75688419849012,48.56749311294766,44.43990642362803,11.0,0.0,0.0,D10,0.959
48701.0,12,44.650684610196315,47.592488634053375,44.402907903635395,44.715030408340574,45.18446996428648,11.0,0.0,0.0,D10,0.37
39019.0,31,47.4617653909397,49.598478339307775,49.87151924982706,66.41468005018821,52.68034504998388,9.0,0.0,0.0,D10,0.421
45829.0,32,74.50288740231174,66.11532351860733,46.73558138488991,63.859911894273125,52.91514661740938,5.0,0.0,0.0,D10,0.656
48002.0,15,55.772054793863994,45.67040041221551,54.801263648645545,62.43082021541011,46.681663597963826,8.0,0.0,0.0,D10,0.812
104304.0,13,49.26410896434565,49.95479936669833,44.529370322947074,52.24904423812124,43.04077187956795,17.0,0.0,0.0,D10,0.462
60571.0,36,66.02254224739349,61.14354516588818,59.74472874771475,44.71734475374733,44.50599822779633,7.0,0.0,0.0,D10,0.63
24925.0,10,54.356690077053706,46.87587004954991,42.63560246161685,63.55467869222097,60.79892670045572,5.0,0.0,0.0,D10,0.686
34531.0,33,65.02658524806205,59.762080423255796,83.60720010779505,61.13993871297242,49.284427205814985,5.0,0.0,0.0,D10,0.617
38860.0,17,29.230418308471442,29.571534214066908,29.63437289847282,62.29066575154427,48.828619909502265,19.0,0.0,0.0,D10,0.465
68688.0,8,41.57741190081024,43.59729665870748,50.38695840079622,52.41071902361369,46.45567887866209,17.0,0.0,0.0,D10,0.372
98406.0,19,39.240706117841796,42.39241157324724,42.99546960350991,53.0906781317178,47.38010947385948,24.0,0.0,0.0,D10,0.254
48207.0,20,38.977772215506405,29.00754209767147,38.976592770553395,61.56185012549301,50.58974857019532,14.0,0.0,0.0,D10,0.942
44294.0,37,40.17498723409449,34.88770999695022,36.011529894524045,54.71212121212121,50.93055948674403,13.0,0.0,0.0,D10,0.771
81250.0,29,83.91815171382639,86.47547591048908,87.21381177101313,41.396534148827726,48.487983320697495,6.0,0.0,0.0,D10,0.458
77582.0,24,42.10281605106419,42.20516251647334,42.22418029164163,57.69698692438886,52.210450899254084,18.0,0.0,0.0,D10,0.495
46258.0,22,45.65861048962186,44.51481588068407,33.507347102775775,63.320454545454545,56.11134373381959,11.0,0.0,1.0,D10,0.546
39103.0,35,42.747383076532465,41.789195694754774,51.45676958483502,52.437361419068736,55.46722634807879,10.0,0.0,1.0,D10,0.554
