Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.67519323634778,38.27940044897796,40.61305710151848,58.514881865602945,46.71610429447853,17.0,0.0,0.0,D16,0.455
57163.0,28,43.22988646508633,49.33412714172205,42.17041733812003,51.01375176304654,51.53946890438826,14.0,0.0,0.0,D16,0.199
96966.0,14,40.608203093986184,42.70589224335303,44.84498269180397,54.185152057245084,42.76369816020857,22.0,0.0,0.0,D16,0.331
81982.0,35,62.0658371656841,64.99540676845314,44.49072162294219,47.18269653052262,45.72018486510859,10.0,0.0,0.0,D16,0.401
53229.0,9,47.918975945166096,33.166871435050105,45.0509104970838,48.56749311294766,44.43990642362803,11.0,0.0,0.0,D16,0.945
48701.0,12,44.49549233407554,47.592488634053375,32.50691786092901,44.715030408340574,45.18446996428648,11.0,0.0,0.0,D16,0.351
39019.0,31,46.6247021541815,49.598478339307775,49.25481401951859,66.41468005018821,52.68034504998388,9.0,0.0,0.0,D16,0.388
45829.0,32,74.13440241007567,66.11532351860733,99.53907819934963,63.859911894273125,52.91514661740938,5.0,0.0,0.0,D16,0.64
48002.0,15,55.35325317395746,45.67040041221551,80.64377049128859,62.43082021541011,46.681663597963826,8.0,0.0,0.0,D16,0.782
104304.0,13,48.982674294435824,49.95479936669833,54.94348814856152,52.24904423812124,43.04077187956795,17.0,0.0,0.0,D16,0.452
60571.0,36,64.30431131939174,61.14354516588818,51.30608734603605,44.71734475374733,44.50599822779633,7.0,0.0,0.0,D16,0.584
24925.0,10,54.779505122263295,46.87587004954991,61.38873132808963,63.55467869222097,60.79892670045572,5.0,0.0,0.0,D16,0.708
34531.0,33,66.12586451756052,59.762080423255796,59.276673275762974,61.13993871297242,49.284427205814985,5.0,0.0,0.0,D16,0.628
38860.0,17,29.218221964376003,29.571534214066908,29.24539102055915,62.29066575154427,48.828619909502265,19.0,0.0,0.0,D16,0.446
68688.0,8,41.67166283717947,43.59729665870748,40.62671746787687,52.41071902361369,46.45567887866209,17.0,0.0,0.0,D16,0.388
98406.0,19,39.52391838420539,42.39241157324724,40.93979330969723,53.0906781317178,47.38010947385948,24.0,0.0,0.0,D16,0.253
48207.0,20,39.15032802977735,29.00754209767147,35.57819313794132,61.56185012549301,50.58974857019532,14.0,0.0,0.0,D16,0.947
44294.0,37,39.841605441886266,34.88770999695022,40.956165445096914,54.71212121212121,50.93055948674403,13.0,0.0,0.0,D16,0.77
81250.0,29,83.04557602239883,86.47547591048908,51.507274120408844,41.396534148827726,48.487983320697495,6.0,0.0,0.0,D16,0.424
77582.0,24,42.30570705094575,42.20516251647334,34.98877876135658,57.69698692438886,52.210450899254084,18.0,0.0,0.0,D16,0.516
