Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.29803397789176,38.27940044897796,45.88393666098738,58.514881865602945,46.71610429447853,17.0,0.0,0.0,D11,0.406
57163.0,28,44.032859668320924,49.33412714172205,40.24116288671488,51.01375176304654,51.53946890438826,14.0,0.0,0.0,D11,0.219
96966.0,14,40.946517212498435,42.70589224335303,44.3399018896459,54.185152057245084,42.76369816020857,22.0,0.0,0.0,D11,0.358
81982.0,35,62.77261880386207,64.99540676845314,49.35163253791684,47.18269653052262,45.72018486510859,10.0,0.0,0.0,D11,0.432
53229.0,9,48.52957916380157,33.166871435050105,20.329825539551475,48.56749311294766,44.43990642362803,11.0,0.0,0.0,D11,0.963
48701.0,12,44.41644922987603,47.592488634053375,34.34562720493545,44.715030408340574,45.18446996428648,11.0,0.0,0.0,D11,0.337
39019.0,31,47.56186410412041,49.598478339307775,39.27494193609651,66.41468005018821,52.68034504998388,9.0,0.0,0.0,D11,0.408
45829.0,32,73.54290749373304,66.11532351860733,48.16349462330015,63.859911894273125,52.91514661740938,5.0,0.0,0.0,D11,0.625
48002.0,15,55.25310685430812,45.67040041221551,38.641404995349646,62.43082021541011,46.681663597963826,8.0,0.0,0.0,D11,0.779
104304.0,13,49.265062387890794,49.95479936669833,53.82824495398883,52.24904423812124,43.04077187956795,17.0,0.0,0.0,D11,0.461
60571.0,36,65.57460685313895,61.14354516588818,67.38366556396878,44.71734475374733,44.50599822779633,7.0,0.0,0.0,D11,0.626
24925.0,10,53.35065291465107,46.87587004954991,52.53377792594581,63.55467869222097,60.79892670045572,5.0,0.0,0.0,D11,0.663
34531.0,33,65.7378967904234,59.762080423255796,37.95101588756424,61.13993871297242,49.284427205814985,5.0,0.0,0.0,D11,0.615
38860.0,17,29.347713322366438,29.571534214066908,28.11893599656997,62.29066575154427,48.828619909502265,19.0,0.0,0.0,D11,0.481
68688.0,8,41.977260961015396,43.59729665870748,36.06184650160626,52.41071902361369,46.45567887866209,17.0,0.0,0.0,D11,0.411
98406.0,19,39.22983774620879,42.39241157324724,42.38484162301727,53.0906781317178,47.38010947385948,24.0,0.0,0.0,D11,0.247
48207.0,20,39.27838983531713,29.00754209767147,40.89892295020187,61.56185012549301,50.58974857019532,14.0,0.0,0.0,D11,0.952
44294.0,37,40.03873198822673,34.88770999695022,39.391688943481896,54.71212121212121,50.93055948674403,13.0,0.0,0.0,D11,0.767
81250.0,29,84.1047574309216,86.47547591048908,72.22478033437605,41.396534148827726,48.487983320697495,6.0,0.0,0.0,D11,0.443
77582.0,24,42.13651859873263,42.20516251647334,42.81828909091022,57.69698692438886,52.210450899254084,18.0,0.0,0.0,D11,0.503
46258.0,22,46.009634655736384,44.51481588068407,54.17706264814953,63.320454545454545,56.11134373381959,11.0,0.0,1.0,D11,0.573
39103.0,35,43.03060463884167,41.789195694754774,56.213729455324405,52.437361419068736,55.46722634807879,10.0,0.0,1.0,D11,0.555
44628.0,28,40.976087318110274,48.323796914207,48.11254335292293,62.86604127579737,61.04019448181453,13.0,0.0,1.0,D11,0.15
45329.0,6,43.83551046206905,39.15496963704857,57.1682058948854,61.3413612565445,48.97649956267551,11.0,0.0,1.0,D11,0.689
74728.0,19,37.87206594509016,45.17651216400624,33.377798138775404,50.17744497390515,48.92503946774921,21.0,0.0,1.0,D11,0.058
43297.0,17,40.81052061477918,31.52780854630139,37.207247985773535,72.13285457809695,55.18314557849442,12.0,0.0,1.0,D11,0.901
38330.0,13,29.411250634138955,28.2413106350478,34.98935016961448,57.13131313131313,48.07500340182338,18.0,0.0,1.0,D11,0.604
35476.0,16,43.82010163915163,47.15844871496831,30.41901753037991,67.03754469606675,51.35573040380047,10.0,0.0,1.0,D11,0.353
17416.0,25,82.43229077710444,99.38558548074543,45.33548078894094,57.40625,58.226568453136906,3.0,0.0,1.0,D11,0.282
58157.0,9,41.26385545788099,42.45759540153028,51.377705066700194,55.47240051347882,44.107570573139434,15.0,0.0,1.0,D11,0.447
83219.0,12,38.369084372364156,34.456310137067405,42.47095742768534,58.36831275720164,49.112034999744154,23.0,0.0,1.0,D11,0.797
54967.0,30,30.92893601619175,26.658272087811195,26.91671762571457,55.29396511079679,51.711862160371105,24.0,0.0,1.0,D11,0.873
27379.0,21,37.16763866236818,44.84876884351268,33.83108145008544,60.456112852664575,53.27890971304145,10.0,0.0,1.0,D11,0.144
34505.0,29,43.8381236853576,35.89603937642379,41.776213946832954,71.70028275212064,66.31996729155941,9.0,0.0,1.0,D11,0.795
41366.0,36,41.98533641140165,34.94229198300342,34.68670715335892,85.47659126775382,64.71823412648558,11.0,0.0,1.0,D11,0.829
19950.0,24,30.06101487317206,26.61406631039534,35.468221919246446,58.41291585127202,67.30736025353806,12.0,0.0,1.0,D11,0.736
19346.0,27,66.75684411023016,56.01110491313167,63.986498968623685,57.5821325648415,65.05360906967469,4.0,0.0,1.0,D11,0.681
46686.0,32,38.55397284308632,44.2527874527817,44.23645575047265,64.47364341085272,57.00720192051214,14.0,0.0,1.0,D11,0.183
59260.0,33,41.325885693279865,44.878844824584576,52.6615563098273,45.743964421855146,44.00818106967048,15.0,0.0,1.0,D11,0.303
46753.0,8,47.279488249839325,55.56384635519329,41.39129584285339,56.859078590785906,47.36345929972239,10.0,0.0,1.0,D11,0.176
38910.0,14,31.96463709402165,32.044097181768606,31.63635472197552,56.38967786629719,46.007932666451545,16.0,0.0,1.0,D11,0.487
29100.0,26,35.8278314300888,34.942233707299486,36.14728561889995,72.93662628145387,66.71658737024221,11.0,0.0,1.0,D11,0.558
54129.0,17,70.34299879294319,81.8069627612649,87.33735907923041,51.87835926449788,43.15270633397313,6.0,0.0,2.0,D11,0.273
35838.0,25,46.80240372356196,53.4286759207235,59.8661462964314,46.86946107784431,45.991080941219444,9.0,0.0,2.0,D11,0.257
54791.0,20,63.60536627855683,81.63418940746578,58.82066487142525,62.20949263502455,52.196614534025066,7.0,0.0,2.0,D11,0.111
57509.0,21,47.858319799698656,58.540263707605575,57.78902135628948,42.709377901578456,41.28637888131559,11.0,0.0,2.0,D11,0.095
33218.0,23,104.3248663514662,154.16909991580792,84.32729438178059,53.552742616033754,55.74886805688413,3.0,0.0,2.0,D11,0.113
42739.0,15,56.121142375743716,53.988332797522716,55.74360045550186,47.58767507002801,47.14449648137705,8.0,0.0,2.0,D11,0.568
65693.0,29,42.975457671680466,53.70077716692197,42.074747677441,46.7137669197755,46.89561632627372,15.0,0.0,2.0,D11,0.047
50706.0,26,39.842141994355885,33.16117454099568,28.209301734785022,52.62020766773163,49.27172910904367,15.0,0.0,2.0,D11,0.854
27443.0,32,41.66720514031665,37.2314200041134,49.60402008146803,55.26622989874925,53.69324002033077,9.0,0.0,2.0,D11,0.688
43928.0,12,41.33708690900441,49.84517053881535,40.73663740521957,47.17601380500432,48.18317244666905,12.0,0.0,2.0,D11,0.121
73901.0,19,59.18529609938314,50.99482763346831,47.709064218923714,49.14572864321608,43.50410825137755,10.0,0.0,2.0,D11,0.752
46377.0,11,76.64948549879188,100.21596223706771,111.93194017777569,47.140969162995596,50.98844309752126,5.0,0.0,2.0,D11,0.149
72001.0,24,36.840305947548956,34.599258262364444,33.492467920310034,48.43648449039882,45.06706985009602,21.0,0.0,2.0,D11,0.68
42115.0,18,48.97679021901229,44.40239069389648,34.67285932000215,56.27224513847967,47.49015997810564,9.0,0.0,2.0,D11,0.681
30193.0,34,73.43025801625134,43.00328933131973,95.66023918017784,84.21991701244814,56.51593163114581,4.0,0.0,2.0,D11,0.891
61235.0,9,33.33299446046379,29.44628421742861,37.53717473617199,47.768400604360025,46.630795239152334,23.0,0.0,2.0,D11,0.819
72249.0,10,34.58370682662398,33.58561277573204,33.81608367994949,56.48177339901478,47.226669912923924,24.0,0.0,2.0,D11,0.606
77146.0,22,44.08213247656333,40.65289531533646,49.08972882664392,52.876352902591016,44.746570127042226,16.0,0.0,2.0,D11,0.704
44541.0,30,89.4313073749327,86.8832445538495,68.33555961353036,55.47908232118758,48.741071847576144,4.0,0.0,2.0,D11,0.542
