Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
54289.0,27,37.517211465911,38.27940044897796,42.02810416287563,58.514881865602945,46.71610429447853,17.0,0.0,0.0,D04,0.438
57163.0,28,43.90505137111528,49.33412714172205,38.695572724590235,51.01375176304654,51.53946890438826,14.0,0.0,0.0,D04,0.23
96966.0,14,40.5800613834364,42.70589224335303,38.67347882228181,54.185152057245084,42.76369816020857,22.0,0.0,0.0,D04,0.323
81982.0,35,62.308509843457635,64.99540676845314,59.868152328104046,47.18269653052262,45.72018486510859,10.0,0.0,0.0,D04,0.412
53229.0,9,47.90329612006694,33.166871435050105,46.30458924090729,48.56749311294766,44.43990642362803,11.0,0.0,0.0,D04,0.953
48701.0,12,44.46692418846843,47.592488634053375,47.179380579998686,44.715030408340574,45.18446996428648,11.0,0.0,0.0,D04,0.353
39019.0,31,47.51866575049172,49.598478339307775,37.12223733354124,66.41468005018821,52.68034504998388,9.0,0.0,0.0,D04,0.408
45829.0,32,73.0006396804506,66.11532351860733,21.150243925200492,63.859911894273125,52.91514661740938,5.0,0.0,0.0,D04,0.62
48002.0,15,55.47433216062373,45.67040041221551,44.09182429956908,62.43082021541011,46.681663597963826,8.0,0.0,0.0,D04,0.797
104304.0,13,49.50931293127942,49.95479936669833,63.20777983430703,52.24904423812124,43.04077187956795,17.0,0.0,0.0,D04,0.472
60571.0,36,65.22440000471678,61.14354516588818,73.43617948785176,44.71734475374733,44.50599822779633,7.0,0.0,0.0,D04,0.589
24925.0,10,53.93173388130826,46.87587004954991,60.70782351614088,63.55467869222097,60.79892670045572,5.0,0.0,0.0,D04,0.681
34531.0,33,65.46826878170735,59.762080423255796,76.38911975745744,61.13993871297242,49.284427205814985,5.0,0.0,0.0,D04,0.621
38860.0,17,29.686670661947833,29.571534214066908,26.767837051752423,62.29066575154427,48.828619909502265,19.0,0.0,0.0,D04,0.51
