Area_of_Cytoplasm,Label,Number_of_pbodies_cytoplasm,Number_of_pbodies_in_Nucleus,Number_of_pbodies_unshrunken_Nucleus,Number_of_pbodies_unshrunken_cytoplasm,SiteX,SiteY,Well
72001.0,24,20.0,1.0,1.0,20.0,0.0,2.0,C14
42115.0,18,9.0,0.0,0.0,9.0,0.0,2.0,C14
30193.0,34,3.0,1.0,1.0,3.0,0.0,2.0,C14
61235.0,9,23.0,0.0,0.0,23.0,0.0,2.0,C14
72249.0,10,23.0,1.0,1.0,23.0,0.0,2.0,C14
77146.0,22,15.0,1.0,1.0,15.0,0.0,2.0,C14
44541.0,30,4.0,0.0,0.0,4.0,0.0,2.0,C14
19990.0,12,9.0,0.0,2.0,7.0,0.0,3.0,C14
26269.0,42,5.0,1.0,1.0,5.0,0.0,3.0,C14
30373.0,53,7.0,1.0,1.0,7.0,0.0,3.0,C14
16778.0,28,10.0,3.0,3.0,10.0,0.0,3.0,C14
31359.0,49,3.0,1.0,1.0,3.0,0.0,3.0,C14
50939.0,25,14.0,0.0,0.0,14.0,0.0,3.0,C14
42514.0,9,10.0,1.0,1.0,10.0,0.0,3.0,C14
48407.0,21,18.0,0.0,0.0,18.0,0.0,3.0,C14
89846.0,17,20.0,0.0,1.0,19.0,0.0,3.0,C14
45806.0,39,16.0,2.0,2.0,16.0,0.0,3.0,C14
14684.0,41,7.0,0.0,0.0,7.0,0.0,3.0,C14
58930.0,13,12.0,0.0,1.0,11.0,0.0,3.0,C14
45748.0,32,11.0,0.0,0.0,11.0,0.0,3.0,C14
43746.0,8,3.0,0.0,0.0,3.0,0.0,3.0,C14
47073.0,36,10.0,1.0,1.0,10.0,0.0,3.0,C14
35023.0,54,5.0,2.0,4.0,3.0,0.0,3.0,C14
53530.0,48,5.0,0.0,0.0,5.0,0.0,3.0,C14
37163.0,56,10.0,0.0,0.0,10.0,0.0,3.0,C14
33586.0,33,16.0,5.0,7.0,14.0,0.0,3.0,C14
40808.0,30,12.0,0.0,0.0,12.0,0.0,3.0,C14
54245.0,51,11.0,0.0,0.0,11.0,0.0,3.0,C14
53211.0,26,26.0,3.0,4.0,25.0,0.0,3.0,C14
45323.0,27,13.0,0.0,1.0,12.0,0.0,3.0,C14
49723.0,40,12.0,0.0,0.0,12.0,0.0,3.0,C14
28933.0,47,8.0,0.0,0.0,8.0,0.0,3.0,C14
30620.0,11,13.0,0.0,1.0,12.0,0.0,3.0,C14
42108.0,35,9.0,0.0,0.0,9.0,0.0,3.0,C14
56292.0,23,12.0,1.0,2.0,11.0,0.0,3.0,C14
32377.0,19,12.0,2.0,4.0,10.0,0.0,3.0,C14
39629.0,43,9.0,0.0,0.0,9.0,0.0,3.0,C14
41311.0,22,13.0,0.0,0.0,13.0,0.0,3.0,C14
49679.0,16,12.0,0.0,0.0,12.0,0.0,3.0,C14
32842.0,14,10.0,0.0,0.0,10.0,0.0,3.0,C14
29626.0,52,7.0,0.0,0.0,7.0,0.0,3.0,C14
20672.0,37,7.0,1.0,1.0,7.0,0.0,3.0,C14
42565.0,15,11.0,2.0,2.0,11.0,0.0,3.0,C14
23537.0,54,6.0,0.0,0.0,6.0,0.0,4.0,C14
20755.0,17,7.0,0.0,1.0,6.0,0.0,4.0,C14
49918.0,9,15.0,0.0,0.0,15.0,0.0,4.0,C14
26608.0,13,6.0,3.0,4.0,5.0,0.0,4.0,C14
55527.0,16,15.0,0.0,1.0,14.0,0.0,4.0,C14
43421.0,38,11.0,0.0,0.0,11.0,0.0,4.0,C14
17854.0,43,10.0,8.0,9.0,9.0,0.0,4.0,C14
61052.0,30,16.0,0.0,0.0,16.0,0.0,4.0,C14
48718.0,60,3.0,0.0,0.0,3.0,0.0,4.0,C14
56035.0,32,26.0,0.0,0.0,26.0,0.0,4.0,C14
33621.0,28,5.0,2.0,2.0,5.0,0.0,4.0,C14
37164.0,56,2.0,0.0,0.0,2.0,0.0,4.0,C14
53146.0,39,16.0,1.0,1.0,16.0,0.0,4.0,C14
24754.0,41,11.0,0.0,2.0,9.0,0.0,4.0,C14
32698.0,25,8.0,0.0,0.0,8.0,0.0,4.0,C14
47149.0,58,4.0,0.0,0.0,4.0,0.0,4.0,C14
49042.0,49,11.0,3.0,3.0,11.0,0.0,4.0,C14
66261.0,44,10.0,0.0,0.0,10.0,0.0,4.0,C14
27105.0,12,8.0,1.0,2.0,7.0,0.0,4.0,C14
66409.0,22,20.0,0.0,1.0,19.0,0.0,4.0,C14
26305.0,15,6.0,0.0,0.0,6.0,0.0,4.0,C14
32861.0,45,11.0,0.0,2.0,9.0,0.0,4.0,C14
26118.0,51,3.0,1.0,1.0,3.0,0.0,4.0,C14
41443.0,46,8.0,0.0,0.0,8.0,0.0,4.0,C14
41851.0,10,12.0,0.0,0.0,12.0,0.0,4.0,C14
45967.0,57,4.0,0.0,0.0,4.0,0.0,4.0,C14
61783.0,11,16.0,0.0,0.0,16.0,0.0,4.0,C14
32378.0,36,10.0,2.0,2.0,10.0,0.0,4.0,C14
33772.0,42,10.0,0.0,0.0,10.0,0.0,4.0,C14
72504.0,14,25.0,0.0,0.0,25.0,0.0,4.0,C14
33429.0,37,7.0,0.0,2.0,5.0,0.0,4.0,C14
40582.0,53,17.0,0.0,0.0,17.0,0.0,4.0,C14
30092.0,48,9.0,1.0,1.0,9.0,0.0,4.0,C14
27995.0,20,7.0,0.0,0.0,7.0,0.0,4.0,C14
59635.0,31,15.0,1.0,1.0,15.0,0.0,5.0,C14
59598.0,27,25.0,0.0,0.0,25.0,0.0,5.0,C14
65746.0,43,16.0,1.0,2.0,15.0,0.0,5.0,C14
36392.0,33,10.0,0.0,0.0,10.0,0.0,5.0,C14
81416.0,8,18.0,0.0,0.0,18.0,0.0,5.0,C14
45101.0,20,10.0,2.0,2.0,10.0,0.0,5.0,C14
56454.0,17,13.0,0.0,0.0,13.0,0.0,5.0,C14
29283.0,34,5.0,0.0,0.0,5.0,0.0,5.0,C14
74205.0,11,18.0,0.0,2.0,16.0,0.0,5.0,C14
63041.0,30,33.0,1.0,2.0,32.0,0.0,5.0,C14
54519.0,28,11.0,0.0,0.0,11.0,0.0,5.0,C14
77181.0,9,28.0,0.0,0.0,28.0,0.0,5.0,C14
55349.0,29,13.0,0.0,1.0,12.0,0.0,5.0,C14
55434.0,40,7.0,0.0,0.0,7.0,0.0,5.0,C14
47272.0,37,10.0,0.0,0.0,10.0,0.0,5.0,C14
51936.0,26,17.0,0.0,0.0,17.0,0.0,5.0,C14
59754.0,42,25.0,0.0,1.0,24.0,0.0,5.0,C14
59619.0,39,7.0,1.0,1.0,7.0,0.0,5.0,C14
62460.0,19,19.0,0.0,0.0,19.0,0.0,5.0,C14
78575.0,15,25.0,0.0,0.0,25.0,0.0,5.0,C14
36825.0,35,3.0,0.0,0.0,3.0,0.0,5.0,C14
39814.0,38,6.0,0.0,0.0,6.0,0.0,5.0,C14
94934.0,10,21.0,0.0,0.0,21.0,0.0,5.0,C14
49976.0,44,10.0,0.0,0.0,10.0,0.0,5.0,C14
41838.0,22,14.0,1.0,2.0,13.0,0.0,5.0,C14
56904.0,12,14.0,0.0,0.0,14.0,0.0,5.0,C14
57122.0,43,16.0,0.0,0.0,16.0,1.0,0.0,C14
57755.0,31,11.0,0.0,0.0,11.0,1.0,0.0,C14
59728.0,26,16.0,0.0,1.0,15.0,1.0,0.0,C14
41110.0,10,7.0,0.0,0.0,7.0,1.0,0.0,C14
70644.0,44,23.0,1.0,2.0,22.0,1.0,0.0,C14
31578.0,32,10.0,0.0,0.0,10.0,1.0,0.0,C14
38843.0,5,14.0,2.0,2.0,14.0,1.0,0.0,C14
48752.0,13,11.0,0.0,0.0,11.0,1.0,0.0,C14
69178.0,28,8.0,0.0,0.0,8.0,1.0,0.0,C14
44020.0,20,5.0,0.0,0.0,5.0,1.0,0.0,C14
45202.0,50,3.0,0.0,0.0,3.0,1.0,0.0,C14
74879.0,16,27.0,0.0,0.0,27.0,1.0,0.0,C14
17399.0,9,3.0,0.0,0.0,3.0,1.0,0.0,C14
44820.0,33,9.0,0.0,0.0,9.0,1.0,0.0,C14
43262.0,46,20.0,0.0,0.0,20.0,1.0,0.0,C14
50250.0,48,7.0,0.0,0.0,7.0,1.0,0.0,C14
34241.0,38,8.0,0.0,0.0,8.0,1.0,0.0,C14
72600.0,30,19.0,4.0,5.0,18.0,1.0,0.0,C14
57056.0,8,15.0,1.0,1.0,15.0,1.0,0.0,C14
60974.0,24,13.0,0.0,0.0,13.0,1.0,0.0,C14
47472.0,45,2.0,0.0,0.0,2.0,1.0,0.0,C14
45029.0,21,13.0,0.0,0.0,13.0,1.0,0.0,C14
51855.0,42,17.0,0.0,1.0,16.0,1.0,0.0,C14
25231.0,22,4.0,2.0,2.0,4.0,1.0,0.0,C14
69577.0,49,15.0,1.0,1.0,15.0,1.0,0.0,C14
27300.0,6,3.0,0.0,0.0,3.0,1.0,0.0,C14
53388.0,12,21.0,0.0,0.0,21.0,1.0,0.0,C14
107235.0,8,6.0,1.0,1.0,6.0,1.0,1.0,C14
54365.0,9,25.0,2.0,3.0,24.0,1.0,1.0,C14
36928.0,14,16.0,2.0,3.0,15.0,1.0,1.0,C14
81191.0,19,28.0,0.0,0.0,28.0,1.0,1.0,C14
69649.0,11,14.0,0.0,2.0,12.0,1.0,1.0,C14
126217.0,12,11.0,0.0,1.0,10.0,1.0,1.0,C14
88022.0,21,12.0,0.0,0.0,12.0,1.0,1.0,C14
59597.0,15,8.0,0.0,0.0,8.0,1.0,1.0,C14
89794.0,18,19.0,0.0,1.0,18.0,1.0,1.0,C14
55349.0,5,19.0,1.0,2.0,18.0,1.0,1.0,C14
99832.0,23,15.0,0.0,0.0,15.0,1.0,1.0,C14
54867.0,34,12.0,1.0,1.0,12.0,1.0,2.0,C14
48208.0,9,14.0,0.0,0.0,14.0,1.0,2.0,C14
55908.0,18,19.0,0.0,0.0,19.0,1.0,2.0,C14
98246.0,6,25.0,1.0,1.0,25.0,1.0,2.0,C14
20634.0,16,2.0,0.0,0.0,2.0,1.0,2.0,C14
66660.0,32,21.0,1.0,1.0,21.0,1.0,2.0,C14
26591.0,17,4.0,0.0,0.0,4.0,1.0,2.0,C14
46751.0,20,7.0,0.0,0.0,7.0,1.0,2.0,C14
68705.0,27,9.0,0.0,0.0,9.0,1.0,2.0,C14
54958.0,30,19.0,0.0,1.0,18.0,1.0,2.0,C14
79238.0,7,26.0,1.0,2.0,25.0,1.0,2.0,C14
45487.0,26,4.0,0.0,0.0,4.0,1.0,2.0,C14
66637.0,14,23.0,0.0,0.0,23.0,1.0,2.0,C14
51796.0,35,8.0,0.0,1.0,7.0,1.0,2.0,C14
50161.0,22,17.0,1.0,1.0,17.0,1.0,2.0,C14
39526.0,28,16.0,2.0,2.0,16.0,1.0,2.0,C14
66274.0,19,40.0,2.0,2.0,40.0,1.0,2.0,C14
56185.0,36,25.0,1.0,1.0,25.0,1.0,2.0,C14
59618.0,10,16.0,0.0,0.0,16.0,1.0,2.0,C14
55094.0,15,14.0,1.0,1.0,14.0,1.0,2.0,C14
69949.0,37,36.0,1.0,1.0,36.0,1.0,2.0,C14
52334.0,14,24.0,0.0,1.0,23.0,1.0,3.0,C14
64268.0,8,28.0,0.0,1.0,27.0,1.0,3.0,C14
97392.0,10,22.0,0.0,0.0,22.0,1.0,3.0,C14
77680.0,6,22.0,0.0,0.0,22.0,1.0,3.0,C14
45223.0,18,13.0,0.0,1.0,12.0,1.0,3.0,C14
50095.0,15,18.0,0.0,1.0,17.0,1.0,3.0,C14
49032.0,13,17.0,1.0,1.0,17.0,1.0,3.0,C14
72800.0,3,13.0,0.0,1.0,12.0,1.0,3.0,C14
61986.0,4,13.0,0.0,0.0,13.0,1.0,3.0,C14
59810.0,20,16.0,0.0,0.0,16.0,1.0,3.0,C14
70397.0,17,18.0,0.0,1.0,17.0,1.0,3.0,C14
60695.0,7,14.0,0.0,0.0,14.0,1.0,3.0,C14
52080.0,9,12.0,1.0,1.0,12.0,1.0,3.0,C14
56262.0,12,9.0,0.0,0.0,9.0,1.0,3.0,C14
48226.0,19,23.0,0.0,0.0,23.0,1.0,3.0,C14
17233.0,41,9.0,4.0,5.0,8.0,1.0,4.0,C14
61370.0,36,10.0,0.0,0.0,10.0,1.0,4.0,C14
43743.0,24,14.0,1.0,1.0,14.0,1.0,4.0,C14
46270.0,32,5.0,0.0,0.0,5.0,1.0,4.0,C14
14738.0,42,2.0,0.0,0.0,2.0,1.0,4.0,C14
41887.0,55,5.0,0.0,0.0,5.0,1.0,4.0,C14
16736.0,8,5.0,0.0,1.0,4.0,1.0,4.0,C14
16538.0,16,5.0,2.0,3.0,4.0,1.0,4.0,C14
40475.0,17,13.0,0.0,0.0,13.0,1.0,4.0,C14
46668.0,43,19.0,0.0,0.0,19.0,1.0,4.0,C14
36763.0,51,9.0,0.0,0.0,9.0,1.0,4.0,C14
36248.0,7,10.0,0.0,0.0,10.0,1.0,4.0,C14
54113.0,34,13.0,0.0,0.0,13.0,1.0,4.0,C14
22164.0,52,7.0,4.0,6.0,5.0,1.0,4.0,C14
67254.0,49,22.0,0.0,0.0,22.0,1.0,4.0,C14
30956.0,54,9.0,3.0,4.0,8.0,1.0,4.0,C14
56164.0,26,10.0,0.0,0.0,10.0,1.0,4.0,C14
49666.0,40,17.0,0.0,1.0,16.0,1.0,4.0,C14
44581.0,18,8.0,0.0,0.0,8.0,1.0,4.0,C14
64197.0,48,12.0,0.0,0.0,12.0,1.0,4.0,C14
22282.0,22,5.0,0.0,1.0,4.0,1.0,4.0,C14
80172.0,31,20.0,1.0,1.0,20.0,1.0,4.0,C14
18589.0,10,5.0,0.0,0.0,5.0,1.0,4.0,C14
74184.0,35,15.0,0.0,0.0,15.0,1.0,4.0,C14
70706.0,27,28.0,0.0,1.0,27.0,1.0,4.0,C14
14923.0,47,2.0,0.0,0.0,2.0,1.0,4.0,C14
33459.0,20,9.0,0.0,0.0,9.0,1.0,4.0,C14
35363.0,12,13.0,1.0,2.0,12.0,1.0,4.0,C14
56274.0,37,12.0,1.0,1.0,12.0,1.0,4.0,C14
27355.0,9,11.0,0.0,0.0,11.0,1.0,4.0,C14
35026.0,39,13.0,0.0,1.0,12.0,1.0,4.0,C14
57603.0,25,15.0,0.0,0.0,15.0,1.0,4.0,C14
19163.0,21,6.0,0.0,1.0,5.0,1.0,4.0,C14
24966.0,44,7.0,3.0,5.0,5.0,1.0,4.0,C14
46208.0,46,11.0,0.0,0.0,11.0,1.0,5.0,C14
50411.0,7,13.0,1.0,2.0,12.0,1.0,5.0,C14
49310.0,34,10.0,0.0,0.0,10.0,1.0,5.0,C14
24840.0,20,11.0,0.0,1.0,10.0,1.0,5.0,C14
40849.0,17,14.0,1.0,1.0,14.0,1.0,5.0,C14
27499.0,18,4.0,0.0,1.0,3.0,1.0,5.0,C14
22773.0,41,11.0,0.0,1.0,10.0,1.0,5.0,C14
41723.0,56,4.0,0.0,0.0,4.0,1.0,5.0,C14
46616.0,54,6.0,0.0,0.0,6.0,1.0,5.0,C14
41390.0,13,13.0,0.0,0.0,13.0,1.0,5.0,C14
46051.0,11,6.0,3.0,3.0,6.0,1.0,5.0,C14
36690.0,22,7.0,0.0,0.0,7.0,1.0,5.0,C14
73421.0,55,6.0,0.0,0.0,6.0,1.0,5.0,C14
5538.0,52,1.0,0.0,0.0,1.0,1.0,5.0,C14
62974.0,33,10.0,2.0,2.0,10.0,1.0,5.0,C14
40017.0,43,10.0,0.0,0.0,10.0,1.0,5.0,C14
24288.0,12,8.0,1.0,3.0,6.0,1.0,5.0,C14
35923.0,58,6.0,0.0,0.0,6.0,1.0,5.0,C14
47720.0,27,8.0,0.0,0.0,8.0,1.0,5.0,C14
29766.0,36,7.0,3.0,3.0,7.0,1.0,5.0,C14
37542.0,37,3.0,1.0,2.0,2.0,1.0,5.0,C14
15382.0,9,3.0,0.0,0.0,3.0,1.0,5.0,C14
24465.0,51,3.0,0.0,0.0,3.0,1.0,5.0,C14
54131.0,21,18.0,2.0,2.0,18.0,1.0,5.0,C14
24344.0,44,7.0,1.0,3.0,5.0,1.0,5.0,C14
55216.0,59,6.0,0.0,0.0,6.0,1.0,5.0,C14
34784.0,28,6.0,0.0,0.0,6.0,1.0,5.0,C14
40264.0,32,7.0,0.0,0.0,7.0,1.0,5.0,C14
69071.0,40,12.0,0.0,0.0,12.0,1.0,5.0,C14
45894.0,6,19.0,1.0,2.0,18.0,1.0,5.0,C14
26616.0,15,3.0,0.0,0.0,3.0,1.0,5.0,C14
42350.0,25,5.0,0.0,0.0,5.0,1.0,5.0,C14
35498.0,53,5.0,0.0,0.0,5.0,1.0,5.0,C14
35758.0,35,6.0,2.0,2.0,6.0,1.0,5.0,C14
21212.0,8,5.0,0.0,0.0,5.0,1.0,5.0,C14
69900.0,45,5.0,0.0,0.0,5.0,1.0,5.0,C14
63529.0,50,13.0,0.0,0.0,13.0,1.0,5.0,C14
22965.0,19,13.0,1.0,2.0,12.0,1.0,5.0,C14
49295.0,17,12.0,0.0,0.0,12.0,2.0,0.0,C14
29248.0,16,3.0,0.0,1.0,2.0,2.0,0.0,C14
41707.0,25,8.0,1.0,2.0,7.0,2.0,0.0,C14
39475.0,22,14.0,1.0,1.0,14.0,2.0,0.0,C14
101894.0,28,23.0,0.0,2.0,21.0,2.0,0.0,C14
57948.0,12,14.0,0.0,0.0,14.0,2.0,0.0,C14
47744.0,13,19.0,1.0,2.0,18.0,2.0,0.0,C14
35728.0,18,13.0,3.0,3.0,13.0,2.0,0.0,C14
54918.0,19,17.0,0.0,0.0,17.0,2.0,0.0,C14
49643.0,7,5.0,1.0,2.0,4.0,2.0,0.0,C14
47739.0,26,12.0,0.0,1.0,11.0,2.0,0.0,C14
58381.0,21,8.0,0.0,0.0,8.0,2.0,0.0,C14
35108.0,5,3.0,1.0,1.0,3.0,2.0,0.0,C14
67417.0,10,15.0,0.0,0.0,15.0,2.0,0.0,C14
35743.0,27,14.0,1.0,1.0,14.0,2.0,0.0,C14
54910.0,20,9.0,0.0,0.0,9.0,2.0,0.0,C14
73295.0,11,13.0,0.0,0.0,13.0,2.0,0.0,C14
65793.0,9,15.0,0.0,1.0,14.0,2.0,0.0,C14
132779.0,17,16.0,0.0,0.0,16.0,2.0,1.0,C14
63030.0,8,11.0,0.0,0.0,11.0,2.0,1.0,C14
71453.0,15,11.0,0.0,0.0,11.0,2.0,1.0,C14
48421.0,5,5.0,1.0,1.0,5.0,2.0,1.0,C14
110764.0,11,14.0,0.0,0.0,14.0,2.0,1.0,C14
22248.0,6,6.0,0.0,0.0,6.0,2.0,1.0,C14
46461.0,3,12.0,0.0,0.0,12.0,2.0,1.0,C14
66395.0,4,14.0,1.0,2.0,13.0,2.0,1.0,C14
62765.0,9,13.0,0.0,0.0,13.0,2.0,1.0,C14
66230.0,19,8.0,0.0,0.0,8.0,2.0,1.0,C14
60438.0,2,13.0,0.0,0.0,13.0,2.0,1.0,C14
71307.0,18,13.0,1.0,1.0,13.0,2.0,1.0,C14
108231.0,14,20.0,1.0,1.0,20.0,2.0,1.0,C14
25707.0,7,4.0,0.0,0.0,4.0,2.0,1.0,C14
72307.0,20,43.0,2.0,3.0,42.0,2.0,2.0,C14
45980.0,26,11.0,0.0,0.0,11.0,2.0,2.0,C14
26390.0,27,8.0,0.0,1.0,7.0,2.0,2.0,C14
25274.0,34,8.0,0.0,0.0,8.0,2.0,2.0,C14
74466.0,12,4.0,0.0,0.0,4.0,2.0,2.0,C14
30973.0,33,4.0,0.0,1.0,3.0,2.0,2.0,C14
41291.0,36,5.0,0.0,0.0,5.0,2.0,2.0,C14
52853.0,13,8.0,0.0,0.0,8.0,2.0,2.0,C14
58411.0,19,16.0,0.0,0.0,16.0,2.0,2.0,C14
33347.0,38,8.0,0.0,1.0,7.0,2.0,2.0,C14
52259.0,29,9.0,0.0,1.0,8.0,2.0,2.0,C14
48528.0,22,5.0,0.0,0.0,5.0,2.0,2.0,C14
44684.0,21,3.0,0.0,0.0,3.0,2.0,2.0,C14
59352.0,17,16.0,0.0,0.0,16.0,2.0,2.0,C14
73671.0,30,26.0,0.0,0.0,26.0,2.0,2.0,C14
29089.0,31,5.0,0.0,1.0,4.0,2.0,2.0,C14
50206.0,28,11.0,0.0,0.0,11.0,2.0,2.0,C14
45781.0,35,16.0,0.0,1.0,15.0,2.0,2.0,C14
46008.0,23,10.0,0.0,0.0,10.0,2.0,2.0,C14
79350.0,14,32.0,1.0,2.0,31.0,2.0,2.0,C14
54539.0,7,7.0,0.0,0.0,7.0,2.0,2.0,C14
72729.0,5,9.0,0.0,0.0,9.0,2.0,2.0,C14
47773.0,16,10.0,0.0,0.0,10.0,2.0,2.0,C14
49491.0,26,5.0,2.0,4.0,3.0,2.0,3.0,C14
49357.0,12,20.0,1.0,1.0,20.0,2.0,3.0,C14
74389.0,27,27.0,1.0,1.0,27.0,2.0,3.0,C14
54860.0,37,15.0,0.0,0.0,15.0,2.0,3.0,C14
14670.0,16,1.0,4.0,4.0,1.0,2.0,3.0,C14
85728.0,21,24.0,0.0,2.0,22.0,2.0,3.0,C14
16518.0,11,1.0,0.0,0.0,1.0,2.0,3.0,C14
46654.0,25,5.0,1.0,2.0,4.0,2.0,3.0,C14
59104.0,40,14.0,0.0,0.0,14.0,2.0,3.0,C14
75436.0,38,10.0,0.0,0.0,10.0,2.0,3.0,C14
47610.0,29,10.0,0.0,0.0,10.0,2.0,3.0,C14
32213.0,35,10.0,2.0,3.0,9.0,2.0,3.0,C14
27615.0,20,1.0,0.0,0.0,1.0,2.0,3.0,C14
30002.0,18,8.0,0.0,0.0,8.0,2.0,3.0,C14
69599.0,15,26.0,1.0,1.0,26.0,2.0,3.0,C14
59213.0,43,11.0,0.0,0.0,11.0,2.0,3.0,C14
21635.0,10,11.0,0.0,0.0,11.0,2.0,3.0,C14
50717.0,31,14.0,0.0,0.0,14.0,2.0,3.0,C14
55170.0,39,11.0,0.0,0.0,11.0,2.0,3.0,C14
101253.0,34,11.0,0.0,0.0,11.0,2.0,3.0,C14
50285.0,14,14.0,0.0,0.0,14.0,2.0,3.0,C14
42927.0,33,6.0,0.0,0.0,6.0,2.0,3.0,C14
53763.0,36,9.0,0.0,0.0,9.0,2.0,3.0,C14
17969.0,36,1.0,0.0,0.0,1.0,2.0,4.0,C14
46149.0,37,5.0,4.0,5.0,4.0,2.0,4.0,C14
52032.0,28,35.0,3.0,5.0,33.0,2.0,4.0,C14
74455.0,34,12.0,0.0,0.0,12.0,2.0,4.0,C14
22864.0,51,15.0,3.0,5.0,13.0,2.0,4.0,C14
24823.0,43,11.0,0.0,0.0,11.0,2.0,4.0,C14
55762.0,29,24.0,1.0,3.0,22.0,2.0,4.0,C14
30884.0,19,4.0,0.0,1.0,3.0,2.0,4.0,C14
71964.0,15,10.0,0.0,0.0,10.0,2.0,4.0,C14
58886.0,25,14.0,0.0,0.0,14.0,2.0,4.0,C14
33913.0,40,7.0,0.0,1.0,6.0,2.0,4.0,C14
56525.0,13,14.0,0.0,0.0,14.0,2.0,4.0,C14
61252.0,22,20.0,1.0,1.0,20.0,2.0,4.0,C14
26610.0,16,6.0,2.0,2.0,6.0,2.0,4.0,C14
70485.0,23,22.0,1.0,2.0,21.0,2.0,4.0,C14
43981.0,10,15.0,1.0,1.0,15.0,2.0,4.0,C14
57416.0,21,23.0,4.0,5.0,22.0,2.0,4.0,C14
85044.0,7,20.0,0.0,1.0,19.0,2.0,4.0,C14
39748.0,42,7.0,0.0,0.0,7.0,2.0,4.0,C14
67597.0,33,18.0,1.0,1.0,18.0,2.0,4.0,C14
