Area_of_Cytoplasm,Label,Number_of_pbodies_cytoplasm,Number_of_pbodies_in_Nucleus,Number_of_pbodies_unshrunken_Nucleus,Number_of_pbodies_unshrunken_cytoplasm,SiteX,SiteY,Well
54289.0,27,17.0,0.0,0.0,17.0,0.0,0.0,C03
57163.0,28,13.0,1.0,1.0,13.0,0.0,0.0,C03
96966.0,14,21.0,1.0,1.0,21.0,0.0,0.0,C03
81982.0,35,10.0,0.0,0.0,10.0,0.0,0.0,C03
53229.0,9,11.0,0.0,0.0,11.0,0.0,0.0,C03
48701.0,12,10.0,1.0,1.0,10.0,0.0,0.0,C03
39019.0,31,8.0,1.0,1.0,8.0,0.0,0.0,C03
45829.0,32,5.0,0.0,0.0,5.0,0.0,0.0,C03
48002.0,15,7.0,1.0,3.0,5.0,0.0,0.0,C03
104304.0,13,17.0,0.0,1.0,16.0,0.0,0.0,C03
14908.0,21,0.0,0.0,0.0,0.0,0.0,0.0,C03
16513.0,11,0.0,0.0,0.0,0.0,0.0,0.0,C03
60571.0,36,7.0,0.0,0.0,7.0,0.0,0.0,C03
24925.0,10,5.0,0.0,0.0,5.0,0.0,0.0,C03
34531.0,33,5.0,0.0,0.0,5.0,0.0,0.0,C03
38860.0,17,16.0,3.0,4.0,15.0,0.0,0.0,C03
68688.0,8,17.0,0.0,0.0,17.0,0.0,0.0,C03
98406.0,19,24.0,0.0,1.0,23.0,0.0,0.0,C03
48207.0,20,14.0,0.0,2.0,12.0,0.0,0.0,C03
44294.0,37,12.0,1.0,2.0,11.0,0.0,0.0,C03
81250.0,29,6.0,0.0,0.0,6.0,0.0,0.0,C03
77582.0,24,16.0,2.0,2.0,16.0,0.0,0.0,C03
46258.0,22,10.0,1.0,2.0,9.0,0.0,1.0,C03
39103.0,35,10.0,0.0,1.0,9.0,0.0,1.0,C03
44628.0,28,13.0,0.0,1.0,12.0,0.0,1.0,C03
45329.0,6,11.0,0.0,0.0,11.0,0.0,1.0,C03
74728.0,19,21.0,0.0,1.0,20.0,0.0,1.0,C03
43297.0,17,12.0,0.0,1.0,11.0,0.0,1.0,C03
38330.0,13,15.0,3.0,5.0,13.0,0.0,1.0,C03
35476.0,16,10.0,0.0,0.0,10.0,0.0,1.0,C03
17416.0,25,3.0,0.0,0.0,3.0,0.0,1.0,C03
35809.0,7,2.0,0.0,0.0,2.0,0.0,1.0,C03
58157.0,9,13.0,2.0,4.0,11.0,0.0,1.0,C03
83219.0,12,20.0,3.0,7.0,16.0,0.0,1.0,C03
54967.0,30,24.0,0.0,0.0,24.0,0.0,1.0,C03
27379.0,21,10.0,0.0,0.0,10.0,0.0,1.0,C03
34505.0,29,7.0,2.0,3.0,6.0,0.0,1.0,C03
41366.0,36,10.0,1.0,2.0,9.0,0.0,1.0,C03
19950.0,24,10.0,2.0,3.0,9.0,0.0,1.0,C03
19346.0,27,3.0,1.0,1.0,3.0,0.0,1.0,C03
46686.0,32,12.0,2.0,2.0,12.0,0.0,1.0,C03
59260.0,33,15.0,0.0,0.0,15.0,0.0,1.0,C03
46753.0,8,9.0,1.0,1.0,9.0,0.0,1.0,C03
38910.0,14,16.0,0.0,3.0,13.0,0.0,1.0,C03
29100.0,26,11.0,0.0,1.0,10.0,0.0,1.0,C03
54129.0,17,6.0,0.0,0.0,6.0,0.0,2.0,C03
35838.0,25,9.0,0.0,0.0,9.0,0.0,2.0,C03
54791.0,20,6.0,1.0,1.0,6.0,0.0,2.0,C03
35569.0,28,1.0,0.0,0.0,1.0,0.0,2.0,C03
57509.0,21,11.0,0.0,0.0,11.0,0.0,2.0,C03
33218.0,23,3.0,0.0,0.0,3.0,0.0,2.0,C03
42739.0,15,8.0,0.0,1.0,7.0,0.0,2.0,C03
65693.0,29,14.0,1.0,1.0,14.0,0.0,2.0,C03
50706.0,26,14.0,1.0,4.0,11.0,0.0,2.0,C03
27443.0,32,9.0,0.0,1.0,8.0,0.0,2.0,C03
43928.0,12,12.0,0.0,0.0,12.0,0.0,2.0,C03
73901.0,19,10.0,0.0,0.0,10.0,0.0,2.0,C03
46377.0,11,5.0,0.0,1.0,4.0,0.0,2.0,C03
72001.0,24,20.0,1.0,1.0,20.0,0.0,2.0,C03
42115.0,18,9.0,0.0,0.0,9.0,0.0,2.0,C03
30193.0,34,3.0,1.0,1.0,3.0,0.0,2.0,C03
61235.0,9,23.0,0.0,0.0,23.0,0.0,2.0,C03
72249.0,10,23.0,1.0,1.0,23.0,0.0,2.0,C03
77146.0,22,15.0,1.0,1.0,15.0,0.0,2.0,C03
44541.0,30,4.0,0.0,0.0,4.0,0.0,2.0,C03
19990.0,12,9.0,0.0,2.0,7.0,0.0,3.0,C03
26269.0,42,5.0,1.0,1.0,5.0,0.0,3.0,C03
30373.0,53,7.0,1.0,1.0,7.0,0.0,3.0,C03
16778.0,28,10.0,3.0,3.0,10.0,0.0,3.0,C03
31359.0,49,3.0,1.0,1.0,3.0,0.0,3.0,C03
50939.0,25,14.0,0.0,0.0,14.0,0.0,3.0,C03
42514.0,9,10.0,1.0,1.0,10.0,0.0,3.0,C03
48407.0,21,18.0,0.0,0.0,18.0,0.0,3.0,C03
89846.0,17,20.0,0.0,1.0,19.0,0.0,3.0,C03
45806.0,39,16.0,2.0,2.0,16.0,0.0,3.0,C03
14684.0,41,7.0,0.0,0.0,7.0,0.0,3.0,C03
58930.0,13,12.0,0.0,1.0,11.0,0.0,3.0,C03
45748.0,32,11.0,0.0,0.0,11.0,0.0,3.0,C03
43746.0,8,3.0,0.0,0.0,3.0,0.0,3.0,C03
47073.0,36,10.0,1.0,1.0,10.0,0.0,3.0,C03
35023.0,54,5.0,2.0,4.0,3.0,0.0,3.0,C03
53530.0,48,5.0,0.0,0.0,5.0,0.0,3.0,C03
37163.0,56,10.0,0.0,0.0,10.0,0.0,3.0,C03
33586.0,33,16.0,5.0,7.0,14.0,0.0,3.0,C03
40808.0,30,12.0,0.0,0.0,12.0,0.0,3.0,C03
54245.0,51,11.0,0.0,0.0,11.0,0.0,3.0,C03
53211.0,26,26.0,3.0,4.0,25.0,0.0,3.0,C03
45323.0,27,13.0,0.0,1.0,12.0,0.0,3.0,C03
49723.0,40,12.0,0.0,0.0,12.0,0.0,3.0,C03
28933.0,47,8.0,0.0,0.0,8.0,0.0,3.0,C03
30620.0,11,13.0,0.0,1.0,12.0,0.0,3.0,C03
42108.0,35,9.0,0.0,0.0,9.0,0.0,3.0,C03
56292.0,23,12.0,1.0,2.0,11.0,0.0,3.0,C03
32377.0,19,12.0,2.0,4.0,10.0,0.0,3.0,C03
39629.0,43,9.0,0.0,0.0,9.0,0.0,3.0,C03
41311.0,22,13.0,0.0,0.0,13.0,0.0,3.0,C03
49679.0,16,12.0,0.0,0.0,12.0,0.0,3.0,C03
32842.0,14,10.0,0.0,0.0,10.0,0.0,3.0,C03
29626.0,52,7.0,0.0,0.0,7.0,0.0,3.0,C03
20672.0,37,7.0,1.0,1.0,7.0,0.0,3.0,C03
42565.0,15,11.0,2.0,2.0,11.0,0.0,3.0,C03
23537.0,54,6.0,0.0,0.0,6.0,0.0,4.0,C03
20755.0,17,7.0,0.0,1.0,6.0,0.0,4.0,C03
49918.0,9,15.0,0.0,0.0,15.0,0.0,4.0,C03
26608.0,13,6.0,3.0,4.0,5.0,0.0,4.0,C03
55527.0,16,15.0,0.0,1.0,14.0,0.0,4.0,C03
43421.0,38,11.0,0.0,0.0,11.0,0.0,4.0,C03
17854.0,43,10.0,8.0,9.0,9.0,0.0,4.0,C03
61052.0,30,16.0,0.0,0.0,16.0,0.0,4.0,C03
48718.0,60,3.0,0.0,0.0,3.0,0.0,4.0,C03
56035.0,32,26.0,0.0,0.0,26.0,0.0,4.0,C03
