Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,53.230768250677556,46.71610429447853,17.0,0.0,0.0,C13
55056.0,28,51.01375176304654,59.12140770331211,51.53946890438826,14.0,0.0,0.0,C13
94739.0,14,54.185152057245084,49.85532899549963,42.76369816020857,22.0,0.0,0.0,C13
79842.0,35,47.18269653052262,54.397986163163985,45.72018486510859,10.0,0.0,0.0,C13
51296.0,9,48.56749311294766,52.58246895005872,44.43990642362803,11.0,0.0,0.0,C13
46761.0,12,44.715030408340574,51.651729607130484,45.18446996428648,11.0,0.0,0.0,C13
37212.0,31,66.41468005018821,63.57923614886882,52.68034504998388,9.0,0.0,0.0,C13
43310.0,32,63.859911894273125,60.650154005648446,52.91514661740938,5.0,0.0,0.0,C13
46165.0,15,62.43082021541011,55.05101865154574,46.681663597963826,8.0,0.0,0.0,C13
101933.0,13,52.24904423812124,52.57835392399606,43.04077187956795,17.0,0.0,0.0,C13
58684.0,36,44.71734475374733,51.782449772560874,44.50599822779633,7.0,0.0,0.0,C13
23479.0,10,63.55467869222097,75.72575997736575,60.79892670045572,5.0,0.0,0.0,C13
32743.0,33,61.13993871297242,57.87670723307811,49.284427205814985,5.0,0.0,0.0,C13
37128.0,17,62.29066575154427,57.55435310673618,48.828619909502265,19.0,0.0,0.0,C13
66492.0,8,52.41071902361369,51.7070188879232,46.45567887866209,17.0,0.0,0.0,C13
96096.0,19,53.0906781317178,55.09809954964115,47.38010947385948,24.0,0.0,0.0,C13
46335.0,20,61.56185012549301,58.58477774513929,50.58974857019532,14.0,0.0,0.0,C13
42396.0,37,54.71212121212121,59.39368447528022,50.93055948674403,13.0,0.0,0.0,C13
79150.0,29,41.396534148827726,55.27654789666933,48.487983320697495,6.0,0.0,0.0,C13
74673.0,24,57.69698692438886,59.228956926634595,52.210450899254084,18.0,0.0,0.0,C13
44421.0,22,63.320454545454545,63.73547586858064,56.11134373381959,11.0,0.0,1.0,C13
37164.0,35,52.437361419068736,59.62010712662641,55.46722634807879,10.0,0.0,1.0,C13
42371.0,28,62.86604127579737,65.66055626235408,61.04019448181453,13.0,0.0,1.0,C13
43446.0,6,61.3413612565445,59.61564995498416,48.97649956267551,11.0,0.0,1.0,C13
70945.0,19,50.17744497390515,54.462992107326045,48.92503946774921,21.0,0.0,1.0,C13
41366.0,17,72.13285457809695,61.00561071271561,55.18314557849442,12.0,0.0,1.0,C13
36746.0,13,57.13131313131313,57.21981665707513,48.07500340182338,18.0,0.0,1.0,C13
33680.0,16,67.03754469606675,59.6995558129017,51.35573040380047,10.0,0.0,1.0,C13
15748.0,25,57.40625,62.989540285600036,58.226568453136906,3.0,0.0,1.0,C13
56112.0,9,55.47240051347882,53.72309702256053,44.107570573139434,15.0,0.0,1.0,C13
78179.0,12,58.36831275720164,59.106560868780555,49.112034999744154,23.0,0.0,1.0,C13
52815.0,30,55.29396511079679,56.50264840060456,51.711862160371105,24.0,0.0,1.0,C13
25718.0,21,60.456112852664575,61.926127631530704,53.27890971304145,10.0,0.0,1.0,C13
33019.0,29,71.70028275212064,75.68280556867602,66.31996729155941,9.0,0.0,1.0,C13
39799.0,36,85.47659126775382,77.22754913399599,64.71823412648558,11.0,0.0,1.0,C13
18301.0,24,58.41291585127202,72.37554666549639,67.30736025353806,12.0,0.0,1.0,C13
17553.0,27,57.5821325648415,68.83096652989961,65.05360906967469,4.0,0.0,1.0,C13
44988.0,32,64.47364341085272,63.61773964649935,57.00720192051214,14.0,0.0,1.0,C13
57083.0,33,45.743964421855146,48.97817412631389,44.00818106967048,15.0,0.0,1.0,C13
44668.0,8,56.859078590785906,52.427481762163254,47.36345929972239,10.0,0.0,1.0,C13
37188.0,14,56.38967786629719,56.06384200866039,46.007932666451545,16.0,0.0,1.0,C13
27748.0,26,72.93662628145387,73.54153140870345,66.71658737024221,11.0,0.0,1.0,C13
52100.0,17,51.87835926449788,48.539232194526704,43.15270633397313,6.0,0.0,2.0,C13
32904.0,25,46.86946107784431,51.0797704796152,45.991080941219444,9.0,0.0,2.0,C13
