Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,52.59756990049666,46.71610429447853,17.0,0.0,0.0,C06
55056.0,28,51.01375176304654,58.034117549260884,51.53946890438826,14.0,0.0,0.0,C06
94739.0,14,54.185152057245084,50.247100026511454,42.76369816020857,22.0,0.0,0.0,C06
79842.0,35,47.18269653052262,53.65505551133873,45.72018486510859,10.0,0.0,0.0,C06
51296.0,9,48.56749311294766,52.676193741661784,44.43990642362803,11.0,0.0,0.0,C06
46761.0,12,44.715030408340574,51.135393656172354,45.18446996428648,11.0,0.0,0.0,C06
37212.0,31,66.41468005018821,63.25119930886171,52.68034504998388,9.0,0.0,0.0,C06
43310.0,32,63.859911894273125,60.61111673787202,52.91514661740938,5.0,0.0,0.0,C06
46165.0,15,62.43082021541011,55.20439059229199,46.681663597963826,8.0,0.0,0.0,C06
101933.0,13,52.24904423812124,52.38340049034281,43.04077187956795,17.0,0.0,0.0,C06
58684.0,36,44.71734475374733,52.91140516608614,44.50599822779633,7.0,0.0,0.0,C06
23479.0,10,63.55467869222097,74.30649188645698,60.79892670045572,5.0,0.0,0.0,C06
32743.0,33,61.13993871297242,57.211869080122476,49.284427205814985,5.0,0.0,0.0,C06
37128.0,17,62.29066575154427,57.42577075892096,48.828619909502265,19.0,0.0,0.0,C06
66492.0,8,52.41071902361369,52.449602728377386,46.45567887866209,17.0,0.0,0.0,C06
96096.0,19,53.0906781317178,55.1200532383601,47.38010947385948,24.0,0.0,0.0,C06
46335.0,20,61.56185012549301,58.13640932385552,50.58974857019532,14.0,0.0,0.0,C06
42396.0,37,54.71212121212121,58.87116647347829,50.93055948674403,13.0,0.0,0.0,C06
79150.0,29,41.396534148827726,55.42188601903893,48.487983320697495,6.0,0.0,0.0,C06
74673.0,24,57.69698692438886,59.45784786600939,52.210450899254084,18.0,0.0,0.0,C06
44421.0,22,63.320454545454545,64.34152629475844,56.11134373381959,11.0,0.0,1.0,C06
37164.0,35,52.437361419068736,61.55621783297296,55.46722634807879,10.0,0.0,1.0,C06
42371.0,28,62.86604127579737,66.10023917911676,61.04019448181453,13.0,0.0,1.0,C06
43446.0,6,61.3413612565445,60.03650657683215,48.97649956267551,11.0,0.0,1.0,C06
70945.0,19,50.17744497390515,54.77465803192874,48.92503946774921,21.0,0.0,1.0,C06
41366.0,17,72.13285457809695,61.460736472901964,55.18314557849442,12.0,0.0,1.0,C06
36746.0,13,57.13131313131313,57.349720741811616,48.07500340182338,18.0,0.0,1.0,C06
33680.0,16,67.03754469606675,59.65522946864591,51.35573040380047,10.0,0.0,1.0,C06
15748.0,25,57.40625,63.23336979993744,58.226568453136906,3.0,0.0,1.0,C06
56112.0,9,55.47240051347882,53.46966818311342,44.107570573139434,15.0,0.0,1.0,C06
78179.0,12,58.36831275720164,58.28265478215826,49.112034999744154,23.0,0.0,1.0,C06
52815.0,30,55.29396511079679,55.415105526656816,51.711862160371105,24.0,0.0,1.0,C06
25718.0,21,60.456112852664575,61.373614446103446,53.27890971304145,10.0,0.0,1.0,C06
33019.0,29,71.70028275212064,75.54101058502228,66.31996729155941,9.0,0.0,1.0,C06
39799.0,36,85.47659126775382,77.52193533897824,64.71823412648558,11.0,0.0,1.0,C06
18301.0,24,58.41291585127202,71.72229875823052,67.30736025353806,12.0,0.0,1.0,C06
17553.0,27,57.5821325648415,69.51407250637179,65.05360906967469,4.0,0.0,1.0,C06
44988.0,32,64.47364341085272,63.95165754550151,57.00720192051214,14.0,0.0,1.0,C06
57083.0,33,45.743964421855146,48.80893501455431,44.00818106967048,15.0,0.0,1.0,C06
44668.0,8,56.859078590785906,52.79476745930895,47.36345929972239,10.0,0.0,1.0,C06
37188.0,14,56.38967786629719,56.12038259953491,46.007932666451545,16.0,0.0,1.0,C06
27748.0,26,72.93662628145387,73.33983847008199,66.71658737024221,11.0,0.0,1.0,C06
52100.0,17,51.87835926449788,49.657787503931324,43.15270633397313,6.0,0.0,2.0,C06
32904.0,25,46.86946107784431,50.93447379269467,45.991080941219444,9.0,0.0,2.0,C06
52814.0,20,62.20949263502455,56.523867137631804,52.196614534025066,7.0,0.0,2.0,C06
55472.0,21,42.709377901578456,45.45717975566192,41.28637888131559,11.0,0.0,2.0,C06
31362.0,23,53.552742616033754,61.57302346823329,55.74886805688413,3.0,0.0,2.0,C06
40783.0,15,47.58767507002801,54.2267371237719,47.14449648137705,8.0,0.0,2.0,C06
63554.0,29,46.7137669197755,53.62578934659245,46.89561632627372,15.0,0.0,2.0,C06
47724.0,26,52.62020766773163,56.790840328553614,49.27172910904367,15.0,0.0,2.0,C06
25580.0,32,55.26622989874925,65.71554160691794,53.69324002033077,9.0,0.0,2.0,C06
41957.0,12,47.17601380500432,55.230063373141704,48.18317244666905,12.0,0.0,2.0,C06
71691.0,19,49.14572864321608,50.212999523970865,43.50410825137755,10.0,0.0,2.0,C06
44216.0,11,47.140969162995596,58.18058685037363,50.98844309752126,5.0,0.0,2.0,C06
69778.0,24,48.43648449039882,53.30815354502098,45.06706985009602,21.0,0.0,2.0,C06
40193.0,18,56.27224513847967,57.54212138705312,47.49015997810564,9.0,0.0,2.0,C06
28434.0,34,84.21991701244814,68.68605306574678,56.51593163114581,4.0,0.0,2.0,C06
58566.0,9,47.768400604360025,52.0273132498161,46.630795239152334,23.0,0.0,2.0,C06
69824.0,10,56.48177339901478,54.70563734670666,47.226669912923924,24.0,0.0,2.0,C06
74857.0,22,52.876352902591016,51.782528636839686,44.746570127042226,16.0,0.0,2.0,C06
42618.0,30,55.47908232118758,53.440752291343976,48.741071847576144,4.0,0.0,2.0,C06
18101.0,12,56.8733986435569,67.42421888837258,61.61692724158886,9.0,0.0,3.0,C06
24849.0,42,52.54146806482364,52.210603247593966,45.00262234235688,6.0,0.0,3.0,C06
28485.0,53,57.62290502793296,66.60243271663933,54.89043356152361,8.0,0.0,3.0,C06
14917.0,28,54.70153496304719,68.02799889390766,62.5846349802239,13.0,0.0,3.0,C06
