Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,53.01573788528858,46.71610429447853,17.0,0.0,0.0,D12
55056.0,28,51.01375176304654,58.656484085481836,51.53946890438826,14.0,0.0,0.0,D12
94739.0,14,54.185152057245084,49.89421340531599,42.76369816020857,22.0,0.0,0.0,D12
79842.0,35,47.18269653052262,54.06955283592031,45.72018486510859,10.0,0.0,0.0,D12
51296.0,9,48.56749311294766,52.650210206209884,44.43990642362803,11.0,0.0,0.0,D12
46761.0,12,44.715030408340574,50.789617678526085,45.18446996428648,11.0,0.0,0.0,D12
37212.0,31,66.41468005018821,63.823030076318894,52.68034504998388,9.0,0.0,0.0,D12
43310.0,32,63.859911894273125,60.1398239962662,52.91514661740938,5.0,0.0,0.0,D12
46165.0,15,62.43082021541011,54.28834156578098,46.681663597963826,8.0,0.0,0.0,D12
101933.0,13,52.24904423812124,52.140805723767826,43.04077187956795,17.0,0.0,0.0,D12
58684.0,36,44.71734475374733,52.524640169937655,44.50599822779633,7.0,0.0,0.0,D12
23479.0,10,63.55467869222097,77.42974991399119,60.79892670045572,5.0,0.0,0.0,D12
32743.0,33,61.13993871297242,58.71572029984836,49.284427205814985,5.0,0.0,0.0,D12
37128.0,17,62.29066575154427,57.506514601661635,48.828619909502265,19.0,0.0,0.0,D12
66492.0,8,52.41071902361369,52.307792224913264,46.45567887866209,17.0,0.0,0.0,D12
96096.0,19,53.0906781317178,55.1673787767827,47.38010947385948,24.0,0.0,0.0,D12
46335.0,20,61.56185012549301,58.301190374207806,50.58974857019532,14.0,0.0,0.0,D12
42396.0,37,54.71212121212121,59.72400259146178,50.93055948674403,13.0,0.0,0.0,D12
79150.0,29,41.396534148827726,56.50200332911094,48.487983320697495,6.0,0.0,0.0,D12
74673.0,24,57.69698692438886,59.292378333378245,52.210450899254084,18.0,0.0,0.0,D12
44421.0,22,63.320454545454545,64.53679265054879,56.11134373381959,11.0,0.0,1.0,D12
37164.0,35,52.437361419068736,60.809542413490405,55.46722634807879,10.0,0.0,1.0,D12
42371.0,28,62.86604127579737,65.87084005630368,61.04019448181453,13.0,0.0,1.0,D12
43446.0,6,61.3413612565445,60.37705885359153,48.97649956267551,11.0,0.0,1.0,D12
70945.0,19,50.17744497390515,53.77461623504169,48.92503946774921,21.0,0.0,1.0,D12
41366.0,17,72.13285457809695,60.92811787765177,55.18314557849442,12.0,0.0,1.0,D12
36746.0,13,57.13131313131313,57.89557198347776,48.07500340182338,18.0,0.0,1.0,D12
33680.0,16,67.03754469606675,60.2625224394096,51.35573040380047,10.0,0.0,1.0,D12
