Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,53.094431915393244,46.71610429447853,17.0,0.0,0.0,C10
55056.0,28,51.01375176304654,59.062491622034905,51.53946890438826,14.0,0.0,0.0,C10
94739.0,14,54.185152057245084,50.00534644869287,42.76369816020857,22.0,0.0,0.0,C10
79842.0,35,47.18269653052262,53.046843123454934,45.72018486510859,10.0,0.0,0.0,C10
51296.0,9,48.56749311294766,53.155284042145155,44.43990642362803,11.0,0.0,0.0,C10
46761.0,12,44.715030408340574,51.68928345898352,45.18446996428648,11.0,0.0,0.0,C10
37212.0,31,66.41468005018821,64.67855052819559,52.68034504998388,9.0,0.0,0.0,C10
43310.0,32,63.859911894273125,59.525596115296324,52.91514661740938,5.0,0.0,0.0,C10
46165.0,15,62.43082021541011,54.502032725227835,46.681663597963826,8.0,0.0,0.0,C10
101933.0,13,52.24904423812124,52.044363178106195,43.04077187956795,17.0,0.0,0.0,C10
58684.0,36,44.71734475374733,50.713987206078826,44.50599822779633,7.0,0.0,0.0,C10
23479.0,10,63.55467869222097,77.02457212694718,60.79892670045572,5.0,0.0,0.0,C10
32743.0,33,61.13993871297242,58.05104844062148,49.284427205814985,5.0,0.0,0.0,C10
37128.0,17,62.29066575154427,57.00769128272675,48.828619909502265,19.0,0.0,0.0,C10
66492.0,8,52.41071902361369,51.853202605982275,46.45567887866209,17.0,0.0,0.0,C10
96096.0,19,53.0906781317178,54.65138988614325,47.38010947385948,24.0,0.0,0.0,C10
46335.0,20,61.56185012549301,59.06900355516287,50.58974857019532,14.0,0.0,0.0,C10
42396.0,37,54.71212121212121,59.439727000466256,50.93055948674403,13.0,0.0,0.0,C10
79150.0,29,41.396534148827726,56.440411805633296,48.487983320697495,6.0,0.0,0.0,C10
74673.0,24,57.69698692438886,59.06958586305756,52.210450899254084,18.0,0.0,0.0,C10
44421.0,22,63.320454545454545,64.20666578779068,56.11134373381959,11.0,0.0,1.0,C10
37164.0,35,52.437361419068736,60.345086134332945,55.46722634807879,10.0,0.0,1.0,C10
42371.0,28,62.86604127579737,66.62415089165934,61.04019448181453,13.0,0.0,1.0,C10
43446.0,6,61.3413612565445,58.684231801378154,48.97649956267551,11.0,0.0,1.0,C10
70945.0,19,50.17744497390515,53.82262637579776,48.92503946774921,21.0,0.0,1.0,C10
41366.0,17,72.13285457809695,62.165567897310865,55.18314557849442,12.0,0.0,1.0,C10
36746.0,13,57.13131313131313,57.65656170486489,48.07500340182338,18.0,0.0,1.0,C10
33680.0,16,67.03754469606675,59.1150238896568,51.35573040380047,10.0,0.0,1.0,C10
15748.0,25,57.40625,63.80660305230681,58.226568453136906,3.0,0.0,1.0,C10
56112.0,9,55.47240051347882,53.66743519998795,44.107570573139434,15.0,0.0,1.0,C10
78179.0,12,58.36831275720164,58.45693996078103,49.112034999744154,23.0,0.0,1.0,C10
52815.0,30,55.29396511079679,55.92735483829776,51.711862160371105,24.0,0.0,1.0,C10
25718.0,21,60.456112852664575,61.25686449961966,53.27890971304145,10.0,0.0,1.0,C10
33019.0,29,71.70028275212064,75.61579826701912,66.31996729155941,9.0,0.0,1.0,C10
39799.0,36,85.47659126775382,76.7395782598726,64.71823412648558,11.0,0.0,1.0,C10
18301.0,24,58.41291585127202,71.37239879928842,67.30736025353806,12.0,0.0,1.0,C10
17553.0,27,57.5821325648415,68.80706793909185,65.05360906967469,4.0,0.0,1.0,C10
44988.0,32,64.47364341085272,64.17768546704747,57.00720192051214,14.0,0.0,1.0,C10
57083.0,33,45.743964421855146,49.08188813908683,44.00818106967048,15.0,0.0,1.0,C10
44668.0,8,56.859078590785906,53.052643743868394,47.36345929972239,10.0,0.0,1.0,C10
37188.0,14,56.38967786629719,55.58733654299184,46.007932666451545,16.0,0.0,1.0,C10
27748.0,26,72.93662628145387,74.84034684733379,66.71658737024221,11.0,0.0,1.0,C10
52100.0,17,51.87835926449788,48.87654076278158,43.15270633397313,6.0,0.0,2.0,C10
32904.0,25,46.86946107784431,50.764454188380796,45.991080941219444,9.0,0.0,2.0,C10
52814.0,20,62.20949263502455,57.08119636280825,52.196614534025066,7.0,0.0,2.0,C10
55472.0,21,42.709377901578456,45.35412809982408,41.28637888131559,11.0,0.0,2.0,C10
31362.0,23,53.552742616033754,61.61703690871992,55.74886805688413,3.0,0.0,2.0,C10
40783.0,15,47.58767507002801,53.40637597349692,47.14449648137705,8.0,0.0,2.0,C10
63554.0,29,46.7137669197755,54.2615635292996,46.89561632627372,15.0,0.0,2.0,C10
47724.0,26,52.62020766773163,56.78921749212651,49.27172910904367,15.0,0.0,2.0,C10
25580.0,32,55.26622989874925,65.1546109816256,53.69324002033077,9.0,0.0,2.0,C10
41957.0,12,47.17601380500432,54.89083016475251,48.18317244666905,12.0,0.0,2.0,C10
71691.0,19,49.14572864321608,50.44035238236952,43.50410825137755,10.0,0.0,2.0,C10
44216.0,11,47.140969162995596,57.56501790544778,50.98844309752126,5.0,0.0,2.0,C10
69778.0,24,48.43648449039882,53.236982267100984,45.06706985009602,21.0,0.0,2.0,C10
40193.0,18,56.27224513847967,56.56862697124856,47.49015997810564,9.0,0.0,2.0,C10
28434.0,34,84.21991701244814,66.93268832670627,56.51593163114581,4.0,0.0,2.0,C10
58566.0,9,47.768400604360025,52.34861761450137,46.630795239152334,23.0,0.0,2.0,C10
69824.0,10,56.48177339901478,54.963713606883175,47.226669912923924,24.0,0.0,2.0,C10
74857.0,22,52.876352902591016,51.29857933776468,44.746570127042226,16.0,0.0,2.0,C10
42618.0,30,55.47908232118758,54.287955200538164,48.741071847576144,4.0,0.0,2.0,C10
18101.0,12,56.8733986435569,67.5519094659419,61.61692724158886,9.0,0.0,3.0,C10
24849.0,42,52.54146806482364,52.0585912072656,45.00262234235688,6.0,0.0,3.0,C10
28485.0,53,57.62290502793296,66.13481447599709,54.89043356152361,8.0,0.0,3.0,C10
14917.0,28,54.70153496304719,68.2626417397028,62.5846349802239,13.0,0.0,3.0,C10
28577.0,49,64.4326923076923,62.414723990005534,54.02180074885398,4.0,0.0,3.0,C10
48630.0,25,58.7426326129666,59.80873645993017,53.9216021065191,14.0,0.0,3.0,C10
40609.0,9,54.51815642458101,65.08412199677,58.95168760778517,11.0,0.0,3.0,C10
46194.0,21,58.45772266065389,60.52121849073883,56.39764904533056,18.0,0.0,3.0,C10
87096.0,17,58.88671397112797,57.58551790964276,50.76448771974142,20.0,0.0,3.0,C10
43730.0,39,46.687230514096186,54.341092242227,49.56592728104276,18.0,0.0,3.0,C10
13881.0,41,56.41649196366178,53.69277037612737,51.312052117263846,7.0,0.0,3.0,C10
56518.0,13,45.69733534439417,58.464128445903725,55.10481616476167,12.0,0.0,3.0,C10
43544.0,32,49.4749430523918,60.314174649609384,54.11057780635679,11.0,0.0,3.0,C10
41741.0,8,66.20499108734403,61.250040897046055,54.99968855561678,3.0,0.0,3.0,C10
45114.0,36,53.27777777777778,55.83236380363054,47.633550560801524,11.0,0.0,3.0,C10
32792.0,54,62.26659038901602,60.133337834211154,49.17015818725951,7.0,0.0,3.0,C10
51758.0,48,57.68394648829432,54.642791608256154,47.79979906487886,5.0,0.0,3.0,C10
35409.0,56,60.677830188679245,57.41288818414228,47.12299132988788,10.0,0.0,3.0,C10
31824.0,33,57.7630615640599,59.63183653637784,52.073340874811464,21.0,0.0,3.0,C10
38980.0,30,56.86169284467714,55.72206088363848,51.0624166239097,12.0,0.0,3.0,C10
52242.0,51,46.99384885764499,47.97172695859046,43.55072546992841,11.0,0.0,3.0,C10
50951.0,26,62.46178861788618,60.98240789837857,55.58622381877785,29.0,0.0,3.0,C10
43066.0,27,63.466914805624484,63.18661877726427,58.57929689314076,13.0,0.0,3.0,C10
47402.0,40,52.80438842203548,54.72036860383227,50.68619467533016,12.0,0.0,3.0,C10
27818.0,47,54.66606170598911,51.60052602327951,44.60855310563482,8.0,0.0,3.0,C10
28620.0,11,68.67928541046363,69.56943738440964,65.13610916724983,13.0,0.0,3.0,C10
40213.0,35,50.6662927650028,52.32201216348737,46.60609753064929,9.0,0.0,3.0,C10
53955.0,23,50.49896136269215,53.63481214771865,50.56613844870726,13.0,0.0,3.0,C10
30240.0,19,52.4757822546078,64.23032466084632,58.11441798941799,14.0,0.0,3.0,C10
37732.0,43,48.01374775851763,55.04115473014446,49.87792854871197,9.0,0.0,3.0,C10
38855.0,22,58.92725880551302,57.99432409438197,54.73488611504311,13.0,0.0,3.0,C10
47656.0,16,56.09546351084813,59.27604294957303,54.07065217391305,12.0,0.0,3.0,C10
30941.0,14,67.87993421052632,66.03503873442975,59.308458033030604,10.0,0.0,3.0,C10
28038.0,52,40.6913680781759,55.76445313736511,47.690669805264285,7.0,0.0,3.0,C10
18976.0,37,50.180851063829785,56.61305015468758,54.12903225806452,8.0,0.0,3.0,C10
40574.0,15,60.237662337662336,67.55054286834407,62.38223985803717,13.0,0.0,3.0,C10
21644.0,54,49.51119402985075,56.85156845474119,48.928109406764,6.0,0.0,4.0,C10
18921.0,17,58.93988684582744,61.211069350975194,57.06437291897891,7.0,0.0,4.0,C10
47962.0,9,70.70601653835186,64.95371062251222,54.84160376965097,15.0,0.0,4.0,C10
24907.0,13,57.85954381752701,66.17659779672967,58.05484401975348,9.0,0.0,4.0,C10
53157.0,16,46.92938420348059,55.71397707959426,48.658125928852265,15.0,0.0,4.0,C10
41444.0,38,54.01782077393075,53.48612424143762,47.023694624071034,11.0,0.0,4.0,C10
16264.0,43,52.561052631578946,60.36361268604819,56.7836325627152,18.0,0.0,4.0,C10
59033.0,30,49.541415423675026,53.12333852079359,49.17818847085528,16.0,0.0,4.0,C10
46870.0,60,59.23519163763066,61.17969770877785,49.08553445700875,3.0,0.0,4.0,C10
53863.0,32,52.31184703331362,57.199599128475946,52.622765163470284,26.0,0.0,4.0,C10
31681.0,28,42.9739837398374,59.659217650837526,55.269467504182316,7.0,0.0,4.0,C10
51029.0,39,54.8171771392485,53.75649867510226,48.826098884947776,17.0,0.0,4.0,C10
22922.0,41,49.62051569506726,49.83665954877457,46.93255387837012,11.0,0.0,4.0,C10
31116.0,25,52.565649867374006,58.519200761425864,55.96704644482458,8.0,0.0,4.0,C10
45162.0,58,48.99470899470899,57.65241751600872,49.99107656879678,4.0,0.0,4.0,C10
46056.0,49,45.90653008962868,59.3906534045201,52.92931442593759,14.0,0.0,4.0,C10
64213.0,44,43.86179981634527,52.022807204043055,45.340445081214085,10.0,0.0,4.0,C10
25587.0,12,62.794582392776526,63.35506009089525,58.8717708211201,9.0,0.0,4.0,C10
64243.0,22,52.50737684421105,56.565634067937474,53.22258375887408,20.0,0.0,4.0,C10
24389.0,15,60.18515123739688,63.68334309741099,59.91910287424658,6.0,0.0,4.0,C10
31143.0,45,54.55965500718735,65.84225498516491,58.29001477864165,11.0,0.0,4.0,C10
24639.0,51,46.21272365805169,57.83789018932169,48.725516457648446,4.0,0.0,4.0,C10
39158.0,46,58.0152198421646,56.91297142960869,50.52632923029777,8.0,0.0,4.0,C10
40052.0,10,46.30577367205543,50.896751611262836,45.45056426645361,12.0,0.0,4.0,C10
43721.0,57,53.86004514672686,49.94471470585944,44.13698222821985,4.0,0.0,4.0,C10
59559.0,11,46.99019316493313,51.355619053248894,47.173575781997684,16.0,0.0,4.0,C10
30568.0,36,56.76964903608502,53.272487504925124,51.30800183198116,12.0,0.0,4.0,C10
31890.0,42,54.25119490175252,56.93518109380009,53.23251803073064,10.0,0.0,4.0,C10
70370.0,14,57.78301359657292,56.230110113060746,50.25755293448913,25.0,0.0,4.0,C10
31581.0,37,62.35854765506808,60.78170472832961,57.58633355498559,7.0,0.0,4.0,C10
38733.0,53,49.11917258413091,50.047365412346906,46.58392068778561,17.0,0.0,4.0,C10
28471.0,48,54.28129994672349,56.76462292615956,48.54033929261354,10.0,0.0,4.0,C10
26203.0,20,59.565284178187405,67.7573111345003,61.0866694653284,7.0,0.0,4.0,C10
57055.0,31,52.86390149060272,55.78783883561957,50.0107440189291,16.0,0.0,5.0,C10
57320.0,27,57.903473161930535,58.68638453585635,53.589654570830426,25.0,0.0,5.0,C10
63659.0,43,52.274771024146546,54.58617776746732,48.15012802588794,17.0,0.0,5.0,C10
34627.0,33,55.53155201819215,53.77132978780262,48.681029254627894,10.0,0.0,5.0,C10
79190.0,8,51.73848069738481,51.13428328360962,43.56667508523803,18.0,0.0,5.0,C10
43045.0,20,50.897294818890416,57.274660810289596,47.22539203159484,12.0,0.0,5.0,C10
54154.0,17,52.866336633663366,59.23818897430582,52.94912656498135,13.0,0.0,5.0,C10
27543.0,34,60.288007554296506,65.77092203638263,59.52172965907853,5.0,0.0,5.0,C10
72067.0,11,55.199666759233544,55.66870614814817,48.60249490057863,18.0,0.0,5.0,C10
60725.0,30,56.03944315545244,58.745516175145724,54.72205846027172,34.0,0.0,5.0,C10
52593.0,28,55.659903381642515,59.95081717760484,54.14914532352214,11.0,0.0,5.0,C10
75076.0,9,55.845746498120945,53.286963340806736,46.2816079705898,28.0,0.0,5.0,C10
53302.0,29,55.08685162846803,53.96014977624544,47.181287756556976,13.0,0.0,5.0,C10
53328.0,40,58.94467213114754,69.19260786976672,60.691044104410445,7.0,0.0,5.0,C10
45464.0,37,53.37858087263111,57.32157615184491,51.4746832658807,10.0,0.0,5.0,C10
49864.0,26,51.02465826856071,56.720407607035874,48.05783731750361,17.0,0.0,5.0,C10
56947.0,42,57.44257646343934,59.38734217358196,53.146763373256995,25.0,0.0,5.0,C10
57644.0,39,48.8124183006536,59.755843424650536,49.385035736590105,8.0,0.0,5.0,C10
60493.0,19,45.6378453038674,51.50544288533908,47.10875638503629,19.0,0.0,5.0,C10
76576.0,15,49.93125919697288,47.94856755925097,43.2958368157125,25.0,0.0,5.0,C10
34966.0,35,47.90926640926641,57.097478870268,50.71237773837442,3.0,0.0,5.0,C10
37949.0,38,59.11543624161074,59.15730555812534,52.83896808875069,6.0,0.0,5.0,C10
92446.0,10,54.460466084061586,54.5844010697432,48.49726326720464,21.0,0.0,5.0,C10
47725.0,44,54.544920235096555,53.34176105679201,47.765615505500264,10.0,0.0,5.0,C10
39832.0,22,46.70073589533933,55.68677147630903,49.47971480216911,15.0,0.0,5.0,C10
54664.0,12,68.95713391739675,64.38778216142587,56.42013025025611,14.0,0.0,5.0,C10
54786.0,43,64.67348184314922,63.51039331320464,55.91163800971051,16.0,1.0,0.0,C10
55639.0,31,61.60016454134101,63.040728756349964,56.62470569205054,11.0,1.0,0.0,C10
56930.0,26,56.03242497412901,62.90880815560726,56.61486035482171,16.0,1.0,0.0,C10
39324.0,10,55.1933110367893,56.714403679006864,47.76327433628319,7.0,1.0,0.0,C10
68527.0,44,53.060189359783585,54.497171495442956,48.81092124272185,24.0,1.0,0.0,C10
29860.0,32,66.55928308823529,71.00088555331205,66.04916275954454,10.0,1.0,0.0,C10
36968.0,5,57.15808426359381,55.723923768609765,49.892826228089156,16.0,1.0,0.0,C10
46875.0,13,53.55980629539952,57.23704132941316,53.78250666666667,11.0,1.0,0.0,C10
67019.0,28,62.39924771628157,56.962487413092255,53.27105746131694,8.0,1.0,0.0,C10
41986.0,20,55.176520270270274,55.34715035579715,52.27794979278807,5.0,1.0,0.0,C10
43503.0,50,51.32342657342657,58.64743083254991,48.491529319817026,3.0,1.0,0.0,C10
72234.0,16,58.97605732261447,59.292967965566696,55.56859650580059,27.0,1.0,0.0,C10
15715.0,9,53.37757437070938,59.6495275429115,55.57989182309895,3.0,1.0,0.0,C10
43092.0,33,58.84688195991091,57.04326743392582,51.43244685788545,9.0,1.0,0.0,C10
41269.0,46,46.762550881953864,54.406363689305444,48.188373839928275,20.0,1.0,0.0,C10
48199.0,48,43.26253918495298,54.1383813529202,48.955683727878174,7.0,1.0,0.0,C10
32532.0,38,45.88992974238876,63.36532353775893,58.68537425425918,8.0,1.0,0.0,C10
69576.0,30,64.34805027392845,68.78046199886268,65.04735828446591,23.0,1.0,0.0,C10
54679.0,8,48.73739812858437,53.20253577911317,47.18866475246438,16.0,1.0,0.0,C10
58546.0,24,55.40778533635677,59.48192650337568,52.36067365831995,13.0,1.0,0.0,C10
42950.0,21,59.111361926260344,64.65067943432899,59.010081490104774,13.0,1.0,0.0,C10
49747.0,42,59.061565017261216,61.410705347960466,55.695881158662836,17.0,1.0,0.0,C10
23084.0,22,52.23768472906404,55.24431385333296,50.13522530329289,6.0,1.0,0.0,C10
67482.0,49,54.005765765765766,53.19154042587592,47.961782401232924,16.0,1.0,0.0,C10
25383.0,6,47.53391304347826,54.94802091220349,51.53354607414411,3.0,1.0,0.0,C10
51069.0,12,56.86622073578595,57.586164378986204,53.97556247429948,21.0,1.0,0.0,C10
104322.0,8,43.43876080691643,46.5822585390039,41.4428979505761,7.0,1.0,1.0,C10
52404.0,9,52.16533226581265,56.83847310116782,50.501774673689035,27.0,1.0,1.0,C10
35118.0,14,52.75424795468848,55.90808981750754,51.24286690586024,18.0,1.0,1.0,C10
79387.0,19,56.35109773371105,56.112743187476596,49.78592212830816,28.0,1.0,1.0,C10
67668.0,11,49.73369148119724,48.89426127042751,43.56193474020216,14.0,1.0,1.0,C10
122931.0,12,47.39837398373984,51.08496523898426,42.84479098030602,11.0,1.0,1.0,C10
86201.0,21,50.468450479233226,53.630938099883004,45.75312351364833,12.0,1.0,1.0,C10
57617.0,15,46.21702404158545,56.42537786089153,48.53326275231269,8.0,1.0,1.0,C10
87858.0,18,53.33219087793304,54.387586541405554,47.324887887272645,19.0,1.0,1.0,C10
53041.0,5,51.447257383966246,52.07425157518197,47.28317716483475,20.0,1.0,1.0,C10
97966.0,23,52.58520710059172,50.67641341813001,42.694506257272934,15.0,1.0,1.0,C10
