Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,53.567527077072356,46.71610429447853,17.0,0.0,0.0,D04
55056.0,28,51.01375176304654,58.84067311096825,51.53946890438826,14.0,0.0,0.0,D04
94739.0,14,54.185152057245084,50.005498783135934,42.76369816020857,22.0,0.0,0.0,D04
79842.0,35,47.18269653052262,53.51134630773899,45.72018486510859,10.0,0.0,0.0,D04
51296.0,9,48.56749311294766,52.667310026315064,44.43990642362803,11.0,0.0,0.0,D04
46761.0,12,44.715030408340574,51.07858060766641,45.18446996428648,11.0,0.0,0.0,D04
37212.0,31,66.41468005018821,63.436141292930735,52.68034504998388,9.0,0.0,0.0,D04
43310.0,32,63.859911894273125,59.60783358399854,52.91514661740938,5.0,0.0,0.0,D04
46165.0,15,62.43082021541011,54.36217244415259,46.681663597963826,8.0,0.0,0.0,D04
101933.0,13,52.24904423812124,52.5822571801251,43.04077187956795,17.0,0.0,0.0,D04
58684.0,36,44.71734475374733,51.58939965403111,44.50599822779633,7.0,0.0,0.0,D04
23479.0,10,63.55467869222097,76.96833233074064,60.79892670045572,5.0,0.0,0.0,D04
32743.0,33,61.13993871297242,58.34543608179586,49.284427205814985,5.0,0.0,0.0,D04
37128.0,17,62.29066575154427,56.472216669733896,48.828619909502265,19.0,0.0,0.0,D04
66492.0,8,52.41071902361369,52.04038768668906,46.45567887866209,17.0,0.0,0.0,D04
96096.0,19,53.0906781317178,55.42032916230431,47.38010947385948,24.0,0.0,0.0,D04
46335.0,20,61.56185012549301,58.438912705273324,50.58974857019532,14.0,0.0,0.0,D04
42396.0,37,54.71212121212121,60.10303329157142,50.93055948674403,13.0,0.0,0.0,D04
79150.0,29,41.396534148827726,56.54994620922872,48.487983320697495,6.0,0.0,0.0,D04
74673.0,24,57.69698692438886,59.378846864176964,52.210450899254084,18.0,0.0,0.0,D04
44421.0,22,63.320454545454545,65.39354435145299,56.11134373381959,11.0,0.0,1.0,D04
37164.0,35,52.437361419068736,60.2935991947696,55.46722634807879,10.0,0.0,1.0,D04
42371.0,28,62.86604127579737,65.9357405760993,61.04019448181453,13.0,0.0,1.0,D04
43446.0,6,61.3413612565445,59.13732133134807,48.97649956267551,11.0,0.0,1.0,D04
70945.0,19,50.17744497390515,54.45599561517193,48.92503946774921,21.0,0.0,1.0,D04
41366.0,17,72.13285457809695,61.858290069482585,55.18314557849442,12.0,0.0,1.0,D04
36746.0,13,57.13131313131313,57.79682198615932,48.07500340182338,18.0,0.0,1.0,D04
33680.0,16,67.03754469606675,59.893937789025415,51.35573040380047,10.0,0.0,1.0,D04
15748.0,25,57.40625,63.70085190044846,58.226568453136906,3.0,0.0,1.0,D04
56112.0,9,55.47240051347882,54.347448646177526,44.107570573139434,15.0,0.0,1.0,D04
78179.0,12,58.36831275720164,58.573758280654054,49.112034999744154,23.0,0.0,1.0,D04
52815.0,30,55.29396511079679,56.21757851851168,51.711862160371105,24.0,0.0,1.0,D04
25718.0,21,60.456112852664575,61.176473254726695,53.27890971304145,10.0,0.0,1.0,D04
33019.0,29,71.70028275212064,74.88359206255049,66.31996729155941,9.0,0.0,1.0,D04
39799.0,36,85.47659126775382,75.50264636507444,64.71823412648558,11.0,0.0,1.0,D04
18301.0,24,58.41291585127202,72.32347602865596,67.30736025353806,12.0,0.0,1.0,D04
17553.0,27,57.5821325648415,68.70876131357647,65.05360906967469,4.0,0.0,1.0,D04
44988.0,32,64.47364341085272,64.0100705857441,57.00720192051214,14.0,0.0,1.0,D04
57083.0,33,45.743964421855146,48.996639157006555,44.00818106967048,15.0,0.0,1.0,D04
44668.0,8,56.859078590785906,52.896781293809546,47.36345929972239,10.0,0.0,1.0,D04
37188.0,14,56.38967786629719,56.165064725555105,46.007932666451545,16.0,0.0,1.0,D04
27748.0,26,72.93662628145387,73.49695127687454,66.71658737024221,11.0,0.0,1.0,D04
52100.0,17,51.87835926449788,50.07358814587122,43.15270633397313,6.0,0.0,2.0,D04
32904.0,25,46.86946107784431,51.183334694638305,45.991080941219444,9.0,0.0,2.0,D04
52814.0,20,62.20949263502455,57.80946016448884,52.196614534025066,7.0,0.0,2.0,D04
55472.0,21,42.709377901578456,45.50459934820957,41.28637888131559,11.0,0.0,2.0,D04
31362.0,23,53.552742616033754,61.714134418414524,55.74886805688413,3.0,0.0,2.0,D04
40783.0,15,47.58767507002801,53.666075687828496,47.14449648137705,8.0,0.0,2.0,D04
63554.0,29,46.7137669197755,54.37259084470364,46.89561632627372,15.0,0.0,2.0,D04
