Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,53.8767979144276,46.71610429447853,17.0,0.0,0.0,C11
55056.0,28,51.01375176304654,59.42865261976369,51.53946890438826,14.0,0.0,0.0,C11
94739.0,14,54.185152057245084,50.840346612533494,42.76369816020857,22.0,0.0,0.0,C11
79842.0,35,47.18269653052262,53.370183255977764,45.72018486510859,10.0,0.0,0.0,C11
51296.0,9,48.56749311294766,52.60256791983118,44.43990642362803,11.0,0.0,0.0,C11
46761.0,12,44.715030408340574,51.068826426897395,45.18446996428648,11.0,0.0,0.0,C11
37212.0,31,66.41468005018821,63.32649197405187,52.68034504998388,9.0,0.0,0.0,C11
43310.0,32,63.859911894273125,60.19065492944572,52.91514661740938,5.0,0.0,0.0,C11
46165.0,15,62.43082021541011,54.42409013578234,46.681663597963826,8.0,0.0,0.0,C11
101933.0,13,52.24904423812124,52.802468032553186,43.04077187956795,17.0,0.0,0.0,C11
58684.0,36,44.71734475374733,51.01087615445396,44.50599822779633,7.0,0.0,0.0,C11
23479.0,10,63.55467869222097,75.10480763649959,60.79892670045572,5.0,0.0,0.0,C11
32743.0,33,61.13993871297242,58.14725693942293,49.284427205814985,5.0,0.0,0.0,C11
37128.0,17,62.29066575154427,56.9081832249185,48.828619909502265,19.0,0.0,0.0,C11
66492.0,8,52.41071902361369,51.95194612071178,46.45567887866209,17.0,0.0,0.0,C11
96096.0,19,53.0906781317178,54.950497478554425,47.38010947385948,24.0,0.0,0.0,C11
46335.0,20,61.56185012549301,58.081482425850396,50.58974857019532,14.0,0.0,0.0,C11
42396.0,37,54.71212121212121,59.283135065907224,50.93055948674403,13.0,0.0,0.0,C11
79150.0,29,41.396534148827726,56.20429526517427,48.487983320697495,6.0,0.0,0.0,C11
74673.0,24,57.69698692438886,58.895409400396055,52.210450899254084,18.0,0.0,0.0,C11
44421.0,22,63.320454545454545,64.24906712338483,56.11134373381959,11.0,0.0,1.0,C11
37164.0,35,52.437361419068736,60.25435348859096,55.46722634807879,10.0,0.0,1.0,C11
42371.0,28,62.86604127579737,65.33814398161266,61.04019448181453,13.0,0.0,1.0,C11
43446.0,6,61.3413612565445,59.332174774736295,48.97649956267551,11.0,0.0,1.0,C11
70945.0,19,50.17744497390515,54.51825857786742,48.92503946774921,21.0,0.0,1.0,C11
41366.0,17,72.13285457809695,61.3986909993372,55.18314557849442,12.0,0.0,1.0,C11
36746.0,13,57.13131313131313,56.769799456345545,48.07500340182338,18.0,0.0,1.0,C11
33680.0,16,67.03754469606675,59.19735696334348,51.35573040380047,10.0,0.0,1.0,C11
15748.0,25,57.40625,65.78368174496849,58.226568453136906,3.0,0.0,1.0,C11
56112.0,9,55.47240051347882,52.9724175275583,44.107570573139434,15.0,0.0,1.0,C11
78179.0,12,58.36831275720164,58.283850431671496,49.112034999744154,23.0,0.0,1.0,C11
52815.0,30,55.29396511079679,56.377080212939035,51.711862160371105,24.0,0.0,1.0,C11
25718.0,21,60.456112852664575,60.6319805877191,53.27890971304145,10.0,0.0,1.0,C11
33019.0,29,71.70028275212064,75.01323942270719,66.31996729155941,9.0,0.0,1.0,C11
39799.0,36,85.47659126775382,78.13955541604041,64.71823412648558,11.0,0.0,1.0,C11
18301.0,24,58.41291585127202,71.98107278192329,67.30736025353806,12.0,0.0,1.0,C11
17553.0,27,57.5821325648415,67.74334420014497,65.05360906967469,4.0,0.0,1.0,C11
44988.0,32,64.47364341085272,64.2684135477737,57.00720192051214,14.0,0.0,1.0,C11
57083.0,33,45.743964421855146,48.784924922059396,44.00818106967048,15.0,0.0,1.0,C11
44668.0,8,56.859078590785906,53.23066457882318,47.36345929972239,10.0,0.0,1.0,C11
37188.0,14,56.38967786629719,55.19810616455737,46.007932666451545,16.0,0.0,1.0,C11
27748.0,26,72.93662628145387,73.9305678107,66.71658737024221,11.0,0.0,1.0,C11
52100.0,17,51.87835926449788,49.727952627060574,43.15270633397313,6.0,0.0,2.0,C11
32904.0,25,46.86946107784431,50.620410192920644,45.991080941219444,9.0,0.0,2.0,C11
52814.0,20,62.20949263502455,57.67799670059249,52.196614534025066,7.0,0.0,2.0,C11
55472.0,21,42.709377901578456,45.526410591366584,41.28637888131559,11.0,0.0,2.0,C11
31362.0,23,53.552742616033754,61.71414519874936,55.74886805688413,3.0,0.0,2.0,C11
40783.0,15,47.58767507002801,53.89690419941166,47.14449648137705,8.0,0.0,2.0,C11
63554.0,29,46.7137669197755,54.15959758902036,46.89561632627372,15.0,0.0,2.0,C11
47724.0,26,52.62020766773163,55.89122233288776,49.27172910904367,15.0,0.0,2.0,C11
25580.0,32,55.26622989874925,65.7563379033766,53.69324002033077,9.0,0.0,2.0,C11
41957.0,12,47.17601380500432,55.12861312500985,48.18317244666905,12.0,0.0,2.0,C11
71691.0,19,49.14572864321608,50.912760189745775,43.50410825137755,10.0,0.0,2.0,C11
44216.0,11,47.140969162995596,56.913114617160346,50.98844309752126,5.0,0.0,2.0,C11
69778.0,24,48.43648449039882,52.39976475471959,45.06706985009602,21.0,0.0,2.0,C11
40193.0,18,56.27224513847967,56.67717416538907,47.49015997810564,9.0,0.0,2.0,C11
28434.0,34,84.21991701244814,67.6020733827708,56.51593163114581,4.0,0.0,2.0,C11
58566.0,9,47.768400604360025,52.46522495733625,46.630795239152334,23.0,0.0,2.0,C11
69824.0,10,56.48177339901478,54.77002505859512,47.226669912923924,24.0,0.0,2.0,C11
74857.0,22,52.876352902591016,52.281600932080316,44.746570127042226,16.0,0.0,2.0,C11
42618.0,30,55.47908232118758,52.57239768233749,48.741071847576144,4.0,0.0,2.0,C11
