Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,53.13892166496228,46.71610429447853,17.0,0.0,0.0,D11
55056.0,28,51.01375176304654,59.133775982301,51.53946890438826,14.0,0.0,0.0,D11
94739.0,14,54.185152057245084,50.80409703083381,42.76369816020857,22.0,0.0,0.0,D11
79842.0,35,47.18269653052262,53.01836104122592,45.72018486510859,10.0,0.0,0.0,D11
51296.0,9,48.56749311294766,53.00928706596834,44.43990642362803,11.0,0.0,0.0,D11
46761.0,12,44.715030408340574,50.64705367745282,45.18446996428648,11.0,0.0,0.0,D11
37212.0,31,66.41468005018821,63.26883825403892,52.68034504998388,9.0,0.0,0.0,D11
43310.0,32,63.859911894273125,60.24162625758108,52.91514661740938,5.0,0.0,0.0,D11
46165.0,15,62.43082021541011,54.02294960198421,46.681663597963826,8.0,0.0,0.0,D11
101933.0,13,52.24904423812124,52.53979372940053,43.04077187956795,17.0,0.0,0.0,D11
58684.0,36,44.71734475374733,52.47228693934104,44.50599822779633,7.0,0.0,0.0,D11
23479.0,10,63.55467869222097,77.44579611941126,60.79892670045572,5.0,0.0,0.0,D11
32743.0,33,61.13993871297242,56.66792339660362,49.284427205814985,5.0,0.0,0.0,D11
37128.0,17,62.29066575154427,57.01788062648572,48.828619909502265,19.0,0.0,0.0,D11
66492.0,8,52.41071902361369,52.61046577603681,46.45567887866209,17.0,0.0,0.0,D11
96096.0,19,53.0906781317178,55.182706931931136,47.38010947385948,24.0,0.0,0.0,D11
46335.0,20,61.56185012549301,57.53377730696969,50.58974857019532,14.0,0.0,0.0,D11
42396.0,37,54.71212121212121,60.85903301430802,50.93055948674403,13.0,0.0,0.0,D11
79150.0,29,41.396534148827726,53.79119665293026,48.487983320697495,6.0,0.0,0.0,D11
74673.0,24,57.69698692438886,59.45544619937592,52.210450899254084,18.0,0.0,0.0,D11
44421.0,22,63.320454545454545,64.10852490161375,56.11134373381959,11.0,0.0,1.0,D11
37164.0,35,52.437361419068736,61.15908003316713,55.46722634807879,10.0,0.0,1.0,D11
42371.0,28,62.86604127579737,65.88279852688493,61.04019448181453,13.0,0.0,1.0,D11
