Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,53.34728765055388,46.71610429447853,17.0,0.0,0.0,C08
55056.0,28,51.01375176304654,58.96294211224306,51.53946890438826,14.0,0.0,0.0,C08
94739.0,14,54.185152057245084,50.31270766896835,42.76369816020857,22.0,0.0,0.0,C08
79842.0,35,47.18269653052262,54.355386472569805,45.72018486510859,10.0,0.0,0.0,C08
51296.0,9,48.56749311294766,52.45367435526169,44.43990642362803,11.0,0.0,0.0,C08
46761.0,12,44.715030408340574,51.231360956238625,45.18446996428648,11.0,0.0,0.0,C08
37212.0,31,66.41468005018821,63.548453000097155,52.68034504998388,9.0,0.0,0.0,C08
43310.0,32,63.859911894273125,59.13951188592582,52.91514661740938,5.0,0.0,0.0,C08
46165.0,15,62.43082021541011,53.827668408384376,46.681663597963826,8.0,0.0,0.0,C08
101933.0,13,52.24904423812124,51.79331355826133,43.04077187956795,17.0,0.0,0.0,C08
58684.0,36,44.71734475374733,51.85117096582807,44.50599822779633,7.0,0.0,0.0,C08
23479.0,10,63.55467869222097,76.59061631624994,60.79892670045572,5.0,0.0,0.0,C08
32743.0,33,61.13993871297242,57.33676545011459,49.284427205814985,5.0,0.0,0.0,C08
37128.0,17,62.29066575154427,56.87164720141942,48.828619909502265,19.0,0.0,0.0,C08
66492.0,8,52.41071902361369,52.27905840819611,46.45567887866209,17.0,0.0,0.0,C08
96096.0,19,53.0906781317178,54.597123017735264,47.38010947385948,24.0,0.0,0.0,C08
46335.0,20,61.56185012549301,57.12806384444028,50.58974857019532,14.0,0.0,0.0,C08
42396.0,37,54.71212121212121,59.9881378234556,50.93055948674403,13.0,0.0,0.0,C08
79150.0,29,41.396534148827726,57.01455917777198,48.487983320697495,6.0,0.0,0.0,C08
74673.0,24,57.69698692438886,59.0203585663601,52.210450899254084,18.0,0.0,0.0,C08
44421.0,22,63.320454545454545,63.98343321227551,56.11134373381959,11.0,0.0,1.0,C08
37164.0,35,52.437361419068736,61.066495837439064,55.46722634807879,10.0,0.0,1.0,C08
42371.0,28,62.86604127579737,65.45507702870088,61.04019448181453,13.0,0.0,1.0,C08
43446.0,6,61.3413612565445,59.21722166256408,48.97649956267551,11.0,0.0,1.0,C08
70945.0,19,50.17744497390515,55.11727752226527,48.92503946774921,21.0,0.0,1.0,C08
41366.0,17,72.13285457809695,62.016024677129444,55.18314557849442,12.0,0.0,1.0,C08
36746.0,13,57.13131313131313,58.3683904440808,48.07500340182338,18.0,0.0,1.0,C08
33680.0,16,67.03754469606675,57.937026501844024,51.35573040380047,10.0,0.0,1.0,C08
15748.0,25,57.40625,63.462703682480544,58.226568453136906,3.0,0.0,1.0,C08
56112.0,9,55.47240051347882,53.42016956131953,44.107570573139434,15.0,0.0,1.0,C08
78179.0,12,58.36831275720164,59.71297896228541,49.112034999744154,23.0,0.0,1.0,C08
52815.0,30,55.29396511079679,55.87909760599035,51.711862160371105,24.0,0.0,1.0,C08
25718.0,21,60.456112852664575,61.49721811745345,53.27890971304145,10.0,0.0,1.0,C08
33019.0,29,71.70028275212064,76.8478464571393,66.31996729155941,9.0,0.0,1.0,C08
39799.0,36,85.47659126775382,77.46363374390705,64.71823412648558,11.0,0.0,1.0,C08
18301.0,24,58.41291585127202,72.17662435117285,67.30736025353806,12.0,0.0,1.0,C08
17553.0,27,57.5821325648415,68.78639395906126,65.05360906967469,4.0,0.0,1.0,C08
44988.0,32,64.47364341085272,64.00157549231213,57.00720192051214,14.0,0.0,1.0,C08
57083.0,33,45.743964421855146,48.54631344612169,44.00818106967048,15.0,0.0,1.0,C08
44668.0,8,56.859078590785906,53.24975938299379,47.36345929972239,10.0,0.0,1.0,C08
37188.0,14,56.38967786629719,55.30585087206438,46.007932666451545,16.0,0.0,1.0,C08
27748.0,26,72.93662628145387,72.92048519140019,66.71658737024221,11.0,0.0,1.0,C08
52100.0,17,51.87835926449788,48.5559745731029,43.15270633397313,6.0,0.0,2.0,C08
32904.0,25,46.86946107784431,51.054037511671524,45.991080941219444,9.0,0.0,2.0,C08
52814.0,20,62.20949263502455,56.71692379284648,52.196614534025066,7.0,0.0,2.0,C08
55472.0,21,42.709377901578456,45.0929567083065,41.28637888131559,11.0,0.0,2.0,C08
31362.0,23,53.552742616033754,61.73259550874277,55.74886805688413,3.0,0.0,2.0,C08
40783.0,15,47.58767507002801,54.48357907296603,47.14449648137705,8.0,0.0,2.0,C08
63554.0,29,46.7137669197755,53.766172669628666,46.89561632627372,15.0,0.0,2.0,C08
47724.0,26,52.62020766773163,56.52198553945377,49.27172910904367,15.0,0.0,2.0,C08
25580.0,32,55.26622989874925,65.98405807463429,53.69324002033077,9.0,0.0,2.0,C08
41957.0,12,47.17601380500432,53.975572034259585,48.18317244666905,12.0,0.0,2.0,C08
71691.0,19,49.14572864321608,50.125899070828744,43.50410825137755,10.0,0.0,2.0,C08
44216.0,11,47.140969162995596,58.86005087893218,50.98844309752126,5.0,0.0,2.0,C08
69778.0,24,48.43648449039882,52.92889493453353,45.06706985009602,21.0,0.0,2.0,C08
40193.0,18,56.27224513847967,56.42941777140011,47.49015997810564,9.0,0.0,2.0,C08
28434.0,34,84.21991701244814,66.89016183749654,56.51593163114581,4.0,0.0,2.0,C08
58566.0,9,47.768400604360025,52.08363653639256,46.630795239152334,23.0,0.0,2.0,C08
69824.0,10,56.48177339901478,54.57852651449191,47.226669912923924,24.0,0.0,2.0,C08
74857.0,22,52.876352902591016,52.25966695202127,44.746570127042226,16.0,0.0,2.0,C08
42618.0,30,55.47908232118758,54.08871043404535,48.741071847576144,4.0,0.0,2.0,C08
18101.0,12,56.8733986435569,68.79161173183097,61.61692724158886,9.0,0.0,3.0,C08
