Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,53.72025548757191,46.71610429447853,17.0,0.0,0.0,D16
55056.0,28,51.01375176304654,59.15501102533235,51.53946890438826,14.0,0.0,0.0,D16
94739.0,14,54.185152057245084,51.27626751034541,42.76369816020857,22.0,0.0,0.0,D16
79842.0,35,47.18269653052262,54.5141575351169,45.72018486510859,10.0,0.0,0.0,D16
51296.0,9,48.56749311294766,52.13115080162458,44.43990642362803,11.0,0.0,0.0,D16
46761.0,12,44.715030408340574,51.00332489155776,45.18446996428648,11.0,0.0,0.0,D16
37212.0,31,66.41468005018821,63.385005216763126,52.68034504998388,9.0,0.0,0.0,D16
43310.0,32,63.859911894273125,59.494058258031835,52.91514661740938,5.0,0.0,0.0,D16
46165.0,15,62.43082021541011,55.093969061570725,46.681663597963826,8.0,0.0,0.0,D16
101933.0,13,52.24904423812124,52.4651302099795,43.04077187956795,17.0,0.0,0.0,D16
58684.0,36,44.71734475374733,51.93093605980457,44.50599822779633,7.0,0.0,0.0,D16
23479.0,10,63.55467869222097,78.98551743134739,60.79892670045572,5.0,0.0,0.0,D16
32743.0,33,61.13993871297242,58.708260379031316,49.284427205814985,5.0,0.0,0.0,D16
37128.0,17,62.29066575154427,57.730155870355,48.828619909502265,19.0,0.0,0.0,D16
66492.0,8,52.41071902361369,51.85361917195316,46.45567887866209,17.0,0.0,0.0,D16
96096.0,19,53.0906781317178,55.21064757357963,47.38010947385948,24.0,0.0,0.0,D16
46335.0,20,61.56185012549301,58.5134518883903,50.58974857019532,14.0,0.0,0.0,D16
42396.0,37,54.71212121212121,59.658379450664654,50.93055948674403,13.0,0.0,0.0,D16
79150.0,29,41.396534148827726,54.258602982407076,48.487983320697495,6.0,0.0,0.0,D16
74673.0,24,57.69698692438886,59.23306189608265,52.210450899254084,18.0,0.0,0.0,D16
44421.0,22,63.320454545454545,64.11998435879492,56.11134373381959,11.0,0.0,1.0,D16
37164.0,35,52.437361419068736,60.058197371084674,55.46722634807879,10.0,0.0,1.0,D16
42371.0,28,62.86604127579737,65.84133013593436,61.04019448181453,13.0,0.0,1.0,D16
43446.0,6,61.3413612565445,58.586142672546366,48.97649956267551,11.0,0.0,1.0,D16
70945.0,19,50.17744497390515,53.61353387906247,48.92503946774921,21.0,0.0,1.0,D16
41366.0,17,72.13285457809695,61.61174693030228,55.18314557849442,12.0,0.0,1.0,D16
36746.0,13,57.13131313131313,57.13320879116444,48.07500340182338,18.0,0.0,1.0,D16
