Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,53.75349410046874,46.71610429447853,17.0,0.0,0.0,D05
55056.0,28,51.01375176304654,58.99589059207817,51.53946890438826,14.0,0.0,0.0,D05
94739.0,14,54.185152057245084,50.83808001706001,42.76369816020857,22.0,0.0,0.0,D05
79842.0,35,47.18269653052262,53.83761656885326,45.72018486510859,10.0,0.0,0.0,D05
51296.0,9,48.56749311294766,52.00037065293574,44.43990642362803,11.0,0.0,0.0,D05
46761.0,12,44.715030408340574,51.74229160254406,45.18446996428648,11.0,0.0,0.0,D05
37212.0,31,66.41468005018821,62.75289344179958,52.68034504998388,9.0,0.0,0.0,D05
43310.0,32,63.859911894273125,60.59198271553433,52.91514661740938,5.0,0.0,0.0,D05
46165.0,15,62.43082021541011,54.908933929415625,46.681663597963826,8.0,0.0,0.0,D05
101933.0,13,52.24904423812124,51.77295199703639,43.04077187956795,17.0,0.0,0.0,D05
58684.0,36,44.71734475374733,51.55007302760334,44.50599822779633,7.0,0.0,0.0,D05
23479.0,10,63.55467869222097,77.96788751796383,60.79892670045572,5.0,0.0,0.0,D05
32743.0,33,61.13993871297242,58.70821673453945,49.284427205814985,5.0,0.0,0.0,D05
37128.0,17,62.29066575154427,56.96140805917291,48.828619909502265,19.0,0.0,0.0,D05
66492.0,8,52.41071902361369,52.48356668670243,46.45567887866209,17.0,0.0,0.0,D05
96096.0,19,53.0906781317178,55.59134805927878,47.38010947385948,24.0,0.0,0.0,D05
46335.0,20,61.56185012549301,58.872884087918955,50.58974857019532,14.0,0.0,0.0,D05
42396.0,37,54.71212121212121,59.703318604657994,50.93055948674403,13.0,0.0,0.0,D05
79150.0,29,41.396534148827726,54.86823601536051,48.487983320697495,6.0,0.0,0.0,D05
74673.0,24,57.69698692438886,59.60266661456754,52.210450899254084,18.0,0.0,0.0,D05
44421.0,22,63.320454545454545,65.10484688703,56.11134373381959,11.0,0.0,1.0,D05
37164.0,35,52.437361419068736,59.578718389834975,55.46722634807879,10.0,0.0,1.0,D05
42371.0,28,62.86604127579737,66.56025951998525,61.04019448181453,13.0,0.0,1.0,D05
43446.0,6,61.3413612565445,59.95969516110855,48.97649956267551,11.0,0.0,1.0,D05
70945.0,19,50.17744497390515,54.02207811829184,48.92503946774921,21.0,0.0,1.0,D05
41366.0,17,72.13285457809695,62.04472530301159,55.18314557849442,12.0,0.0,1.0,D05
36746.0,13,57.13131313131313,57.6855258431648,48.07500340182338,18.0,0.0,1.0,D05
33680.0,16,67.03754469606675,60.1444520534856,51.35573040380047,10.0,0.0,1.0,D05
15748.0,25,57.40625,64.74527762408134,58.226568453136906,3.0,0.0,1.0,D05
56112.0,9,55.47240051347882,53.27116630045629,44.107570573139434,15.0,0.0,1.0,D05
78179.0,12,58.36831275720164,59.01427074308293,49.112034999744154,23.0,0.0,1.0,D05
52815.0,30,55.29396511079679,56.160495210047095,51.711862160371105,24.0,0.0,1.0,D05
25718.0,21,60.456112852664575,61.247701914438814,53.27890971304145,10.0,0.0,1.0,D05
33019.0,29,71.70028275212064,74.19453057464344,66.31996729155941,9.0,0.0,1.0,D05
39799.0,36,85.47659126775382,76.4874549827096,64.71823412648558,11.0,0.0,1.0,D05
18301.0,24,58.41291585127202,72.23521356740855,67.30736025353806,12.0,0.0,1.0,D05
17553.0,27,57.5821325648415,68.24256265420215,65.05360906967469,4.0,0.0,1.0,D05
44988.0,32,64.47364341085272,64.40677827671963,57.00720192051214,14.0,0.0,1.0,D05
57083.0,33,45.743964421855146,48.50536076750314,44.00818106967048,15.0,0.0,1.0,D05
44668.0,8,56.859078590785906,52.42192643071322,47.36345929972239,10.0,0.0,1.0,D05
37188.0,14,56.38967786629719,54.90389921576723,46.007932666451545,16.0,0.0,1.0,D05
27748.0,26,72.93662628145387,73.6840126410117,66.71658737024221,11.0,0.0,1.0,D05
52100.0,17,51.87835926449788,49.542538913211345,43.15270633397313,6.0,0.0,2.0,D05
32904.0,25,46.86946107784431,50.92573004608389,45.991080941219444,9.0,0.0,2.0,D05
52814.0,20,62.20949263502455,57.36628353841096,52.196614534025066,7.0,0.0,2.0,D05
55472.0,21,42.709377901578456,45.56870788507325,41.28637888131559,11.0,0.0,2.0,D05
31362.0,23,53.552742616033754,61.61853036347374,55.74886805688413,3.0,0.0,2.0,D05
40783.0,15,47.58767507002801,54.882808920329,47.14449648137705,8.0,0.0,2.0,D05
63554.0,29,46.7137669197755,54.296198873098255,46.89561632627372,15.0,0.0,2.0,D05
47724.0,26,52.62020766773163,57.27561148926978,49.27172910904367,15.0,0.0,2.0,D05
25580.0,32,55.26622989874925,64.23724767923417,53.69324002033077,9.0,0.0,2.0,D05
41957.0,12,47.17601380500432,54.40440676936517,48.18317244666905,12.0,0.0,2.0,D05
71691.0,19,49.14572864321608,51.05578462871752,43.50410825137755,10.0,0.0,2.0,D05
44216.0,11,47.140969162995596,58.79157598752258,50.98844309752126,5.0,0.0,2.0,D05
69778.0,24,48.43648449039882,52.54284111981639,45.06706985009602,21.0,0.0,2.0,D05
40193.0,18,56.27224513847967,57.49099531031341,47.49015997810564,9.0,0.0,2.0,D05
28434.0,34,84.21991701244814,66.71581664175943,56.51593163114581,4.0,0.0,2.0,D05
58566.0,9,47.768400604360025,52.12713126696472,46.630795239152334,23.0,0.0,2.0,D05
69824.0,10,56.48177339901478,55.18409574737442,47.226669912923924,24.0,0.0,2.0,D05
74857.0,22,52.876352902591016,52.70174533873931,44.746570127042226,16.0,0.0,2.0,D05
42618.0,30,55.47908232118758,53.33136995111034,48.741071847576144,4.0,0.0,2.0,D05
18101.0,12,56.8733986435569,67.57413374102956,61.61692724158886,9.0,0.0,3.0,D05
24849.0,42,52.54146806482364,53.25411936711069,45.00262234235688,6.0,0.0,3.0,D05
28485.0,53,57.62290502793296,65.99793073481032,54.89043356152361,8.0,0.0,3.0,D05
14917.0,28,54.70153496304719,68.33279610094137,62.5846349802239,13.0,0.0,3.0,D05
28577.0,49,64.4326923076923,65.52165803124011,54.02180074885398,4.0,0.0,3.0,D05
48630.0,25,58.7426326129666,59.91472113317863,53.9216021065191,14.0,0.0,3.0,D05
40609.0,9,54.51815642458101,67.10686461322574,58.95168760778517,11.0,0.0,3.0,D05
46194.0,21,58.45772266065389,60.50877007369581,56.39764904533056,18.0,0.0,3.0,D05
87096.0,17,58.88671397112797,57.97606825449891,50.76448771974142,20.0,0.0,3.0,D05
43730.0,39,46.687230514096186,54.06379047469109,49.56592728104276,18.0,0.0,3.0,D05
13881.0,41,56.41649196366178,52.96143565070186,51.312052117263846,7.0,0.0,3.0,D05
56518.0,13,45.69733534439417,58.196038236204316,55.10481616476167,12.0,0.0,3.0,D05
43544.0,32,49.4749430523918,60.061165683465646,54.11057780635679,11.0,0.0,3.0,D05
41741.0,8,66.20499108734403,61.98521496377138,54.99968855561678,3.0,0.0,3.0,D05
45114.0,36,53.27777777777778,57.14440887619919,47.633550560801524,11.0,0.0,3.0,D05
32792.0,54,62.26659038901602,60.11615917197458,49.17015818725951,7.0,0.0,3.0,D05
51758.0,48,57.68394648829432,55.736990331959376,47.79979906487886,5.0,0.0,3.0,D05
35409.0,56,60.677830188679245,56.7301132638122,47.12299132988788,10.0,0.0,3.0,D05
31824.0,33,57.7630615640599,59.10876162841704,52.073340874811464,21.0,0.0,3.0,D05
38980.0,30,56.86169284467714,55.221478536708375,51.0624166239097,12.0,0.0,3.0,D05
52242.0,51,46.99384885764499,48.55470544764303,43.55072546992841,11.0,0.0,3.0,D05
50951.0,26,62.46178861788618,60.847477880134235,55.58622381877785,29.0,0.0,3.0,D05
43066.0,27,63.466914805624484,63.5371614782628,58.57929689314076,13.0,0.0,3.0,D05
47402.0,40,52.80438842203548,54.92398108571683,50.68619467533016,12.0,0.0,3.0,D05
27818.0,47,54.66606170598911,50.79981390056487,44.60855310563482,8.0,0.0,3.0,D05
28620.0,11,68.67928541046363,69.84014642770053,65.13610916724983,13.0,0.0,3.0,D05
40213.0,35,50.6662927650028,53.66000761622266,46.60609753064929,9.0,0.0,3.0,D05
53955.0,23,50.49896136269215,53.74032185215595,50.56613844870726,13.0,0.0,3.0,D05
30240.0,19,52.4757822546078,64.1329646233208,58.11441798941799,14.0,0.0,3.0,D05
37732.0,43,48.01374775851763,54.191490466532294,49.87792854871197,9.0,0.0,3.0,D05
38855.0,22,58.92725880551302,58.591282725099155,54.73488611504311,13.0,0.0,3.0,D05
47656.0,16,56.09546351084813,59.97692795277667,54.07065217391305,12.0,0.0,3.0,D05
30941.0,14,67.87993421052632,66.26378050545124,59.308458033030604,10.0,0.0,3.0,D05
28038.0,52,40.6913680781759,56.98851459004855,47.690669805264285,7.0,0.0,3.0,D05
18976.0,37,50.180851063829785,56.16031125531243,54.12903225806452,8.0,0.0,3.0,D05
40574.0,15,60.237662337662336,68.01031814018994,62.38223985803717,13.0,0.0,3.0,D05
21644.0,54,49.51119402985075,56.733158184147776,48.928109406764,6.0,0.0,4.0,D05
18921.0,17,58.93988684582744,60.81826177614124,57.06437291897891,7.0,0.0,4.0,D05
47962.0,9,70.70601653835186,64.23185995741399,54.84160376965097,15.0,0.0,4.0,D05
24907.0,13,57.85954381752701,65.23336101112673,58.05484401975348,9.0,0.0,4.0,D05
53157.0,16,46.92938420348059,55.65745460296174,48.658125928852265,15.0,0.0,4.0,D05
41444.0,38,54.01782077393075,53.53852192967063,47.023694624071034,11.0,0.0,4.0,D05
16264.0,43,52.561052631578946,60.5808002545833,56.7836325627152,18.0,0.0,4.0,D05
59033.0,30,49.541415423675026,52.3091631579622,49.17818847085528,16.0,0.0,4.0,D05
46870.0,60,59.23519163763066,62.231053214402266,49.08553445700875,3.0,0.0,4.0,D05
53863.0,32,52.31184703331362,57.17487757535171,52.622765163470284,26.0,0.0,4.0,D05
31681.0,28,42.9739837398374,58.64347522215251,55.269467504182316,7.0,0.0,4.0,D05
51029.0,39,54.8171771392485,53.86766048515553,48.826098884947776,17.0,0.0,4.0,D05
22922.0,41,49.62051569506726,49.304299079196724,46.93255387837012,11.0,0.0,4.0,D05
31116.0,25,52.565649867374006,58.613901786500726,55.96704644482458,8.0,0.0,4.0,D05
45162.0,58,48.99470899470899,56.87399052776033,49.99107656879678,4.0,0.0,4.0,D05
46056.0,49,45.90653008962868,58.109394607012185,52.92931442593759,14.0,0.0,4.0,D05
64213.0,44,43.86179981634527,51.88214267390324,45.340445081214085,10.0,0.0,4.0,D05
25587.0,12,62.794582392776526,64.33790439124787,58.8717708211201,9.0,0.0,4.0,D05
64243.0,22,52.50737684421105,56.63288580904081,53.22258375887408,20.0,0.0,4.0,D05
24389.0,15,60.18515123739688,64.20575514787895,59.91910287424658,6.0,0.0,4.0,D05
31143.0,45,54.55965500718735,65.66891486151891,58.29001477864165,11.0,0.0,4.0,D05
24639.0,51,46.21272365805169,58.023400891894745,48.725516457648446,4.0,0.0,4.0,D05
39158.0,46,58.0152198421646,57.16336698617556,50.52632923029777,8.0,0.0,4.0,D05
40052.0,10,46.30577367205543,49.90327605722882,45.45056426645361,12.0,0.0,4.0,D05
43721.0,57,53.86004514672686,48.79394782961087,44.13698222821985,4.0,0.0,4.0,D05
59559.0,11,46.99019316493313,51.39355847946965,47.173575781997684,16.0,0.0,4.0,D05
30568.0,36,56.76964903608502,53.751825943524764,51.30800183198116,12.0,0.0,4.0,D05
31890.0,42,54.25119490175252,57.03114805452523,53.23251803073064,10.0,0.0,4.0,D05
70370.0,14,57.78301359657292,55.841157649442636,50.25755293448913,25.0,0.0,4.0,D05
31581.0,37,62.35854765506808,60.48136471205138,57.58633355498559,7.0,0.0,4.0,D05
38733.0,53,49.11917258413091,49.91779454529008,46.58392068778561,17.0,0.0,4.0,D05
28471.0,48,54.28129994672349,57.43073919811955,48.54033929261354,10.0,0.0,4.0,D05
26203.0,20,59.565284178187405,68.17253872761628,61.0866694653284,7.0,0.0,4.0,D05
57055.0,31,52.86390149060272,55.581540641496105,50.0107440189291,16.0,0.0,5.0,D05
57320.0,27,57.903473161930535,58.19120768087519,53.589654570830426,25.0,0.0,5.0,D05
63659.0,43,52.274771024146546,54.16302665916907,48.15012802588794,17.0,0.0,5.0,D05
34627.0,33,55.53155201819215,54.12490626083272,48.681029254627894,10.0,0.0,5.0,D05
79190.0,8,51.73848069738481,51.10901267450826,43.56667508523803,18.0,0.0,5.0,D05
43045.0,20,50.897294818890416,58.495786571750116,47.22539203159484,12.0,0.0,5.0,D05
54154.0,17,52.866336633663366,59.27476829958931,52.94912656498135,13.0,0.0,5.0,D05
27543.0,34,60.288007554296506,66.00358104149046,59.52172965907853,5.0,0.0,5.0,D05
72067.0,11,55.199666759233544,55.42815783810525,48.60249490057863,18.0,0.0,5.0,D05
60725.0,30,56.03944315545244,58.55664722888109,54.72205846027172,34.0,0.0,5.0,D05
52593.0,28,55.659903381642515,59.49717135645248,54.14914532352214,11.0,0.0,5.0,D05
75076.0,9,55.845746498120945,54.08749382046635,46.2816079705898,28.0,0.0,5.0,D05
53302.0,29,55.08685162846803,54.840335746179946,47.181287756556976,13.0,0.0,5.0,D05
53328.0,40,58.94467213114754,68.13592799167778,60.691044104410445,7.0,0.0,5.0,D05
45464.0,37,53.37858087263111,57.371452203011714,51.4746832658807,10.0,0.0,5.0,D05
49864.0,26,51.02465826856071,56.09078298243666,48.05783731750361,17.0,0.0,5.0,D05
56947.0,42,57.44257646343934,59.23094126185473,53.146763373256995,25.0,0.0,5.0,D05
57644.0,39,48.8124183006536,57.933091127428234,49.385035736590105,8.0,0.0,5.0,D05
60493.0,19,45.6378453038674,51.326331356698994,47.10875638503629,19.0,0.0,5.0,D05
76576.0,15,49.93125919697288,47.517771794137936,43.2958368157125,25.0,0.0,5.0,D05
