Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,52.707132180253275,46.71610429447853,17.0,0.0,0.0,E06
55056.0,28,51.01375176304654,59.895227886376745,51.53946890438826,14.0,0.0,0.0,E06
94739.0,14,54.185152057245084,50.31233917506354,42.76369816020857,22.0,0.0,0.0,E06
79842.0,35,47.18269653052262,52.91779650814454,45.72018486510859,10.0,0.0,0.0,E06
51296.0,9,48.56749311294766,52.40376325269607,44.43990642362803,11.0,0.0,0.0,E06
46761.0,12,44.715030408340574,51.565298606136984,45.18446996428648,11.0,0.0,0.0,E06
37212.0,31,66.41468005018821,64.17017993852055,52.68034504998388,9.0,0.0,0.0,E06
43310.0,32,63.859911894273125,60.68888200346321,52.91514661740938,5.0,0.0,0.0,E06
46165.0,15,62.43082021541011,53.58438732797209,46.681663597963826,8.0,0.0,0.0,E06
101933.0,13,52.24904423812124,52.59057838535146,43.04077187956795,17.0,0.0,0.0,E06
58684.0,36,44.71734475374733,52.38055123607523,44.50599822779633,7.0,0.0,0.0,E06
23479.0,10,63.55467869222097,77.77371046639051,60.79892670045572,5.0,0.0,0.0,E06
32743.0,33,61.13993871297242,58.99703995472325,49.284427205814985,5.0,0.0,0.0,E06
37128.0,17,62.29066575154427,57.01089324569844,48.828619909502265,19.0,0.0,0.0,E06
66492.0,8,52.41071902361369,52.12948081031212,46.45567887866209,17.0,0.0,0.0,E06
96096.0,19,53.0906781317178,54.66590294115309,47.38010947385948,24.0,0.0,0.0,E06
46335.0,20,61.56185012549301,58.61005120483313,50.58974857019532,14.0,0.0,0.0,E06
42396.0,37,54.71212121212121,59.70544381751925,50.93055948674403,13.0,0.0,0.0,E06
79150.0,29,41.396534148827726,54.8634060390856,48.487983320697495,6.0,0.0,0.0,E06
74673.0,24,57.69698692438886,59.58502300122237,52.210450899254084,18.0,0.0,0.0,E06
44421.0,22,63.320454545454545,63.973871867468524,56.11134373381959,11.0,0.0,1.0,E06
37164.0,35,52.437361419068736,61.08900599811094,55.46722634807879,10.0,0.0,1.0,E06
42371.0,28,62.86604127579737,64.92753019960257,61.04019448181453,13.0,0.0,1.0,E06
43446.0,6,61.3413612565445,60.42929999099198,48.97649956267551,11.0,0.0,1.0,E06
