Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,53.15174496086113,46.71610429447853,17.0,0.0,0.0,D14
55056.0,28,51.01375176304654,58.72429152332107,51.53946890438826,14.0,0.0,0.0,D14
94739.0,14,54.185152057245084,51.15666691227889,42.76369816020857,22.0,0.0,0.0,D14
79842.0,35,47.18269653052262,55.03307386285356,45.72018486510859,10.0,0.0,0.0,D14
51296.0,9,48.56749311294766,52.62297091126724,44.43990642362803,11.0,0.0,0.0,D14
46761.0,12,44.715030408340574,51.531938846474105,45.18446996428648,11.0,0.0,0.0,D14
37212.0,31,66.41468005018821,64.04373926709631,52.68034504998388,9.0,0.0,0.0,D14
43310.0,32,63.859911894273125,61.0623405505107,52.91514661740938,5.0,0.0,0.0,D14
46165.0,15,62.43082021541011,54.42183175427238,46.681663597963826,8.0,0.0,0.0,D14
101933.0,13,52.24904423812124,52.237080320338094,43.04077187956795,17.0,0.0,0.0,D14
58684.0,36,44.71734475374733,51.82546266592203,44.50599822779633,7.0,0.0,0.0,D14
23479.0,10,63.55467869222097,77.55623248616516,60.79892670045572,5.0,0.0,0.0,D14
32743.0,33,61.13993871297242,58.32096580620893,49.284427205814985,5.0,0.0,0.0,D14
37128.0,17,62.29066575154427,57.68248233602507,48.828619909502265,19.0,0.0,0.0,D14
66492.0,8,52.41071902361369,52.543786215890435,46.45567887866209,17.0,0.0,0.0,D14
96096.0,19,53.0906781317178,54.87206115756921,47.38010947385948,24.0,0.0,0.0,D14
46335.0,20,61.56185012549301,58.32222868594385,50.58974857019532,14.0,0.0,0.0,D14
42396.0,37,54.71212121212121,59.29667890569164,50.93055948674403,13.0,0.0,0.0,D14
79150.0,29,41.396534148827726,56.186032061083786,48.487983320697495,6.0,0.0,0.0,D14
74673.0,24,57.69698692438886,58.60947284739793,52.210450899254084,18.0,0.0,0.0,D14
44421.0,22,63.320454545454545,64.52420005539358,56.11134373381959,11.0,0.0,1.0,D14
37164.0,35,52.437361419068736,61.79925554007443,55.46722634807879,10.0,0.0,1.0,D14
42371.0,28,62.86604127579737,64.93396568983128,61.04019448181453,13.0,0.0,1.0,D14
43446.0,6,61.3413612565445,59.83125327331049,48.97649956267551,11.0,0.0,1.0,D14
70945.0,19,50.17744497390515,54.44286678353134,48.92503946774921,21.0,0.0,1.0,D14
41366.0,17,72.13285457809695,61.54315210856246,55.18314557849442,12.0,0.0,1.0,D14
36746.0,13,57.13131313131313,57.11968335882774,48.07500340182338,18.0,0.0,1.0,D14
33680.0,16,67.03754469606675,59.417465210093894,51.35573040380047,10.0,0.0,1.0,D14
15748.0,25,57.40625,63.12838053940227,58.226568453136906,3.0,0.0,1.0,D14
56112.0,9,55.47240051347882,51.80399164253845,44.107570573139434,15.0,0.0,1.0,D14
78179.0,12,58.36831275720164,58.61234266681152,49.112034999744154,23.0,0.0,1.0,D14
52815.0,30,55.29396511079679,55.7786403764206,51.711862160371105,24.0,0.0,1.0,D14
25718.0,21,60.456112852664575,61.734647969452084,53.27890971304145,10.0,0.0,1.0,D14
33019.0,29,71.70028275212064,75.44654143638478,66.31996729155941,9.0,0.0,1.0,D14
39799.0,36,85.47659126775382,76.19825841200546,64.71823412648558,11.0,0.0,1.0,D14
18301.0,24,58.41291585127202,72.85826131442407,67.30736025353806,12.0,0.0,1.0,D14
17553.0,27,57.5821325648415,70.11256319997752,65.05360906967469,4.0,0.0,1.0,D14
44988.0,32,64.47364341085272,63.78141015747516,57.00720192051214,14.0,0.0,1.0,D14
57083.0,33,45.743964421855146,49.10899115841271,44.00818106967048,15.0,0.0,1.0,D14
44668.0,8,56.859078590785906,54.24198394285136,47.36345929972239,10.0,0.0,1.0,D14
37188.0,14,56.38967786629719,55.505283050631164,46.007932666451545,16.0,0.0,1.0,D14
27748.0,26,72.93662628145387,74.74766833026366,66.71658737024221,11.0,0.0,1.0,D14
52100.0,17,51.87835926449788,50.50322181653926,43.15270633397313,6.0,0.0,2.0,D14
32904.0,25,46.86946107784431,50.43974958522537,45.991080941219444,9.0,0.0,2.0,D14
52814.0,20,62.20949263502455,56.080254199702594,52.196614534025066,7.0,0.0,2.0,D14
55472.0,21,42.709377901578456,44.677833598784936,41.28637888131559,11.0,0.0,2.0,D14
31362.0,23,53.552742616033754,61.203919100365965,55.74886805688413,3.0,0.0,2.0,D14
40783.0,15,47.58767507002801,54.2641704673099,47.14449648137705,8.0,0.0,2.0,D14
63554.0,29,46.7137669197755,54.491876299935385,46.89561632627372,15.0,0.0,2.0,D14
47724.0,26,52.62020766773163,57.05375754654029,49.27172910904367,15.0,0.0,2.0,D14
25580.0,32,55.26622989874925,66.10076157010968,53.69324002033077,9.0,0.0,2.0,D14
41957.0,12,47.17601380500432,53.920980860457384,48.18317244666905,12.0,0.0,2.0,D14
71691.0,19,49.14572864321608,50.85546452191921,43.50410825137755,10.0,0.0,2.0,D14
44216.0,11,47.140969162995596,56.917552156823085,50.98844309752126,5.0,0.0,2.0,D14
69778.0,24,48.43648449039882,52.44060825189425,45.06706985009602,21.0,0.0,2.0,D14
40193.0,18,56.27224513847967,56.46387842179452,47.49015997810564,9.0,0.0,2.0,D14
28434.0,34,84.21991701244814,66.0082959681524,56.51593163114581,4.0,0.0,2.0,D14
58566.0,9,47.768400604360025,51.90117708562263,46.630795239152334,23.0,0.0,2.0,D14
69824.0,10,56.48177339901478,54.564330785218715,47.226669912923924,24.0,0.0,2.0,D14
74857.0,22,52.876352902591016,51.99184003269862,44.746570127042226,16.0,0.0,2.0,D14
42618.0,30,55.47908232118758,52.95802089767193,48.741071847576144,4.0,0.0,2.0,D14
18101.0,12,56.8733986435569,67.65056251283056,61.61692724158886,9.0,0.0,3.0,D14
24849.0,42,52.54146806482364,51.75729502651623,45.00262234235688,6.0,0.0,3.0,D14
28485.0,53,57.62290502793296,66.2561485722357,54.89043356152361,8.0,0.0,3.0,D14
14917.0,28,54.70153496304719,69.43313316835908,62.5846349802239,13.0,0.0,3.0,D14
28577.0,49,64.4326923076923,61.780008909770224,54.02180074885398,4.0,0.0,3.0,D14
48630.0,25,58.7426326129666,59.84112245549409,53.9216021065191,14.0,0.0,3.0,D14
40609.0,9,54.51815642458101,65.98714105529983,58.95168760778517,11.0,0.0,3.0,D14
46194.0,21,58.45772266065389,60.181431001133205,56.39764904533056,18.0,0.0,3.0,D14
87096.0,17,58.88671397112797,57.1008261123323,50.76448771974142,20.0,0.0,3.0,D14
43730.0,39,46.687230514096186,54.69825675579665,49.56592728104276,18.0,0.0,3.0,D14
13881.0,41,56.41649196366178,53.6811315139014,51.312052117263846,7.0,0.0,3.0,D14
56518.0,13,45.69733534439417,59.042700066945365,55.10481616476167,12.0,0.0,3.0,D14
43544.0,32,49.4749430523918,60.415764525081975,54.11057780635679,11.0,0.0,3.0,D14
41741.0,8,66.20499108734403,60.5234908030926,54.99968855561678,3.0,0.0,3.0,D14
45114.0,36,53.27777777777778,56.63030607297941,47.633550560801524,11.0,0.0,3.0,D14
32792.0,54,62.26659038901602,61.49380408512742,49.17015818725951,7.0,0.0,3.0,D14
51758.0,48,57.68394648829432,55.68937004358641,47.79979906487886,5.0,0.0,3.0,D14
35409.0,56,60.677830188679245,56.66735037958958,47.12299132988788,10.0,0.0,3.0,D14
31824.0,33,57.7630615640599,59.14708747056466,52.073340874811464,21.0,0.0,3.0,D14
38980.0,30,56.86169284467714,55.52047827146541,51.0624166239097,12.0,0.0,3.0,D14
52242.0,51,46.99384885764499,48.369510775668985,43.55072546992841,11.0,0.0,3.0,D14
50951.0,26,62.46178861788618,61.45840518619334,55.58622381877785,29.0,0.0,3.0,D14
43066.0,27,63.466914805624484,63.38646551942477,58.57929689314076,13.0,0.0,3.0,D14
47402.0,40,52.80438842203548,54.756937131345424,50.68619467533016,12.0,0.0,3.0,D14
27818.0,47,54.66606170598911,50.847692206047306,44.60855310563482,8.0,0.0,3.0,D14
28620.0,11,68.67928541046363,69.24757558648611,65.13610916724983,13.0,0.0,3.0,D14
40213.0,35,50.6662927650028,53.50618086371168,46.60609753064929,9.0,0.0,3.0,D14
53955.0,23,50.49896136269215,53.56799290383829,50.56613844870726,13.0,0.0,3.0,D14
30240.0,19,52.4757822546078,64.4680796837415,58.11441798941799,14.0,0.0,3.0,D14
37732.0,43,48.01374775851763,56.10087768950724,49.87792854871197,9.0,0.0,3.0,D14
38855.0,22,58.92725880551302,58.828912656888214,54.73488611504311,13.0,0.0,3.0,D14
47656.0,16,56.09546351084813,60.431567688387034,54.07065217391305,12.0,0.0,3.0,D14
30941.0,14,67.87993421052632,67.00713457716796,59.308458033030604,10.0,0.0,3.0,D14
