Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,53.21590588826442,46.71610429447853,17.0,0.0,0.0,E08
55056.0,28,51.01375176304654,58.655535203553384,51.53946890438826,14.0,0.0,0.0,E08
94739.0,14,54.185152057245084,50.34983870032639,42.76369816020857,22.0,0.0,0.0,E08
79842.0,35,47.18269653052262,54.355045908095875,45.72018486510859,10.0,0.0,0.0,E08
51296.0,9,48.56749311294766,52.599016149786856,44.43990642362803,11.0,0.0,0.0,E08
46761.0,12,44.715030408340574,51.40572368620166,45.18446996428648,11.0,0.0,0.0,E08
37212.0,31,66.41468005018821,64.53980152501921,52.68034504998388,9.0,0.0,0.0,E08
43310.0,32,63.859911894273125,60.243639145371546,52.91514661740938,5.0,0.0,0.0,E08
46165.0,15,62.43082021541011,54.45145169767082,46.681663597963826,8.0,0.0,0.0,E08
101933.0,13,52.24904423812124,52.60200395649456,43.04077187956795,17.0,0.0,0.0,E08
58684.0,36,44.71734475374733,51.04752703809255,44.50599822779633,7.0,0.0,0.0,E08
23479.0,10,63.55467869222097,76.29766746161376,60.79892670045572,5.0,0.0,0.0,E08
32743.0,33,61.13993871297242,57.96110281209425,49.284427205814985,5.0,0.0,0.0,E08
37128.0,17,62.29066575154427,56.81463363763686,48.828619909502265,19.0,0.0,0.0,E08
66492.0,8,52.41071902361369,52.129866868894794,46.45567887866209,17.0,0.0,0.0,E08
96096.0,19,53.0906781317178,55.16633182841708,47.38010947385948,24.0,0.0,0.0,E08
46335.0,20,61.56185012549301,58.128641505636054,50.58974857019532,14.0,0.0,0.0,E08
42396.0,37,54.71212121212121,58.72602428174477,50.93055948674403,13.0,0.0,0.0,E08
79150.0,29,41.396534148827726,54.11016992495171,48.487983320697495,6.0,0.0,0.0,E08
74673.0,24,57.69698692438886,58.32100584138929,52.210450899254084,18.0,0.0,0.0,E08
44421.0,22,63.320454545454545,64.07246024204906,56.11134373381959,11.0,0.0,1.0,E08
