Area_of_Cytoplasm,Label,Mean_protein_intensity_around_pbodies,Mean_protein_intensity_around_simulated_pbodies,Mean_protein_intensity_cytoplasm,Number_of_pbodies,SiteX,SiteY,Well
52160.0,27,58.514881865602945,53.392705970426476,46.71610429447853,17.0,0.0,0.0,C16
55056.0,28,51.01375176304654,58.158868342143045,51.53946890438826,14.0,0.0,0.0,C16
94739.0,14,54.185152057245084,50.40099044576703,42.76369816020857,22.0,0.0,0.0,C16
79842.0,35,47.18269653052262,53.29149013217618,45.72018486510859,10.0,0.0,0.0,C16
51296.0,9,48.56749311294766,51.44965963911689,44.43990642362803,11.0,0.0,0.0,C16
46761.0,12,44.715030408340574,52.26136854000459,45.18446996428648,11.0,0.0,0.0,C16
37212.0,31,66.41468005018821,64.74349369220137,52.68034504998388,9.0,0.0,0.0,C16
43310.0,32,63.859911894273125,60.4851765154715,52.91514661740938,5.0,0.0,0.0,C16
46165.0,15,62.43082021541011,54.2670002018334,46.681663597963826,8.0,0.0,0.0,C16
101933.0,13,52.24904423812124,52.13101896746571,43.04077187956795,17.0,0.0,0.0,C16
58684.0,36,44.71734475374733,52.3583494978598,44.50599822779633,7.0,0.0,0.0,C16
23479.0,10,63.55467869222097,74.851990698254,60.79892670045572,5.0,0.0,0.0,C16
32743.0,33,61.13993871297242,58.0884640688859,49.284427205814985,5.0,0.0,0.0,C16
37128.0,17,62.29066575154427,57.428151876499875,48.828619909502265,19.0,0.0,0.0,C16
66492.0,8,52.41071902361369,52.37120241594061,46.45567887866209,17.0,0.0,0.0,C16
96096.0,19,53.0906781317178,55.29214908395096,47.38010947385948,24.0,0.0,0.0,C16
46335.0,20,61.56185012549301,58.39632207129654,50.58974857019532,14.0,0.0,0.0,C16
42396.0,37,54.71212121212121,60.482494307368206,50.93055948674403,13.0,0.0,0.0,C16
79150.0,29,41.396534148827726,56.05496306768848,48.487983320697495,6.0,0.0,0.0,C16
74673.0,24,57.69698692438886,59.493908820318666,52.210450899254084,18.0,0.0,0.0,C16
44421.0,22,63.320454545454545,63.42159036652146,56.11134373381959,11.0,0.0,1.0,C16
37164.0,35,52.437361419068736,61.12513092509627,55.46722634807879,10.0,0.0,1.0,C16
42371.0,28,62.86604127579737,65.73067282720373,61.04019448181453,13.0,0.0,1.0,C16
43446.0,6,61.3413612565445,60.59177587583568,48.97649956267551,11.0,0.0,1.0,C16
70945.0,19,50.17744497390515,54.41241903955884,48.92503946774921,21.0,0.0,1.0,C16
41366.0,17,72.13285457809695,62.90163390543169,55.18314557849442,12.0,0.0,1.0,C16
36746.0,13,57.13131313131313,57.25143430605354,48.07500340182338,18.0,0.0,1.0,C16
33680.0,16,67.03754469606675,59.660923528905926,51.35573040380047,10.0,0.0,1.0,C16
15748.0,25,57.40625,64.08458330597131,58.226568453136906,3.0,0.0,1.0,C16
