Area,X,Y
91,375.258,246.522
70,354.000,256.900
10,246.700,263.500
78,187.090,303.744
61,248.795,313.795
81,437.660,343.475
72,208.750,347.708
84,263.583,370.690
19,462.605,402.395
50,277.740,406.480
24,291.375,404.958
