Area,X,Y
48,403.083,239.938
13,391.885,245.962
29,378.672,249.948
56,230.393,256.429
57,238.482,282.079
24,247.792,342.500
55,334.191,345.118
30,269.900,347.467
12,341.000,351.833
59,296.941,365.534
53,338.236,374.028
