Area,X,Y
111,311.221,170.680
83,227.873,199.958
57,270.781,202.289
74,282.135,203.419
1,309.500,304.500
58,443.810,317.414
13,281.269,328.269
34,295.706,349.588
78,275.923,371.590
17,311.088,427.382
80,322.212,461.288
82,369.171,483.268
