Area,X,Y
84,322.321,214.345
38,269.553,214.421
79,450.437,293.804
53,211.934,320.953
42,336.571,352.690
53,288.934,402.142
44,382.000,404.500
22,410.455,405.818
93,316.575,410.446
51,295.735,435.441
