Area,X,Y
62,308.968,204.903
83,325.693,245.681
6,309.000,264.000
28,290.714,271.000
66,194.076,278.970
62,236.710,280.935
67,220.097,309.366
84,184.143,386.238
16,159.000,411.500
73,411.651,420.062
83,213.560,429.151
75,405.473,441.700
21,454.500,440.500
80,252.113,449.125
42,290.500,451.833
1,373.500,454.500
6,325.333,486.500
46,208.717,494.217
94,242.213,499.372
