Area,X,Y
32,292.219,189.312
65,361.408,196.038
25,286.740,214.820
43,339.919,221.477
74,386.405,225.514
74,396.932,319.784
14,252.214,354.000
11,189.955,378.136
67,377.963,387.709
44,207.068,389.705
1,225.500,387.500
61,215.500,436.779
21,284.167,447.738
21,214.500,452.500
