Area,X,Y
75,288.513,139.313
49,291.582,174.010
64,355.438,174.812
31,179.919,185.048
71,160.261,212.585
47,455.351,265.117
71,185.796,299.641
84,144.667,315.869
78,371.705,360.949
69,137.051,362.109
49,407.031,434.806
72,222.028,450.736
31,284.177,454.403
15,273.567,493.767
24,356.500,502.542
