Area,X,Y
41,305.159,240.012
51,331.657,244.363
25,349.300,247.260
40,370.300,255.425
91,427.852,277.269
16,218.750,275.875
68,441.059,280.897
34,416.529,290.353
85,215.994,294.724
44,209.977,351.591
22,345.409,359.591
33,332.015,370.894
82,368.915,388.793
30,397.900,391.667
72,354.319,407.597
1,311.500,419.500
59,289.127,427.975
