Area,X,Y
130,447.377,195.092
63,397.484,208.325
85,342.359,233.006
89,438.848,235.174
28,298.714,240.000
41,249.817,294.841
24,414.375,313.833
47,404.160,320.840
33,304.591,349.712
3,203.833,354.167
56,186.125,362.500
14,382.071,360.714
37,230.284,412.824
30,288.767,432.200
131,212.477,436.622
78,160.051,443.346
85,377.912,460.288
21,204.786,472.976
55,325.864,474.445
46,264.739,476.565
51,143.853,477.814
61,217.713,485.533
34,191.000,531.324
4,282.750,538.750
