Area,X,Y
2,339.000,162.500
74,350.716,207.054
76,260.487,211.368
60,416.717,209.617
56,431.214,273.107
4,240.000,271.000
21,430.500,304.500
1,450.500,319.500
1,449.500,321.500
4,356.000,342.000
34,259.647,362.971
90,225.533,369.544
15,231.767,378.033
59,429.500,392.008
22,256.409,391.591
28,263.321,392.929
78,235.795,415.667
41,319.329,434.012
13,322.115,445.115
78,354.026,453.372
58,292.034,481.603
81,282.179,515.698
