Area,X,Y
64,370.109,206.234
68,255.191,257.853
42,419.167,263.714
81,433.586,276.994
57,415.237,294.184
3,276.833,304.833
58,207.224,339.586
46,414.239,342.978
65,291.423,376.669
66,418.561,381.348
42,257.190,385.429
58,291.690,406.000
84,332.952,421.393
21,273.405,431.595
21,366.310,449.262
16,284.875,460.062
