Area,X,Y
35,340.043,196.586
63,271.294,212.659
45,382.078,224.544
37,369.797,237.635
55,196.045,245.664
31,428.952,250.081
13,278.115,251.115
79,180.158,263.424
44,417.636,269.977
12,457.000,312.000
49,194.337,361.949
2,342.500,379.000
89,245.972,388.140
1,342.500,382.500
64,441.797,398.781
