Area,X,Y
34,136.147,205.324
25,219.100,222.980
22,246.636,235.182
80,206.700,264.100
61,223.270,282.303
53,422.915,304.387
13,234.115,302.115
38,222.184,313.816
54,174.537,335.685
46,346.022,337.283
47,420.202,368.989
40,437.300,383.000
76,350.658,443.013
