Area,X,Y
30,356.867,191.133
40,378.550,220.275
35,205.357,230.157
11,398.682,263.045
33,428.742,276.500
21,343.500,282.500
24,363.542,285.042
19,281.342,293.342
38,438.605,296.000
31,270.081,300.565
5,408.900,302.700
38,167.000,316.500
40,408.525,330.275
22,357.182,331.455
11,176.409,357.136
14,226.714,360.000
29,207.534,418.914
30,404.433,422.767
13,361.115,445.885
6,328.333,446.833
13,264.885,452.885
13,274.115,481.885
42,263.738,487.095
30,370.200,497.200
86,211.198,512.651
