Area,X,Y
44,303.227,206.477
30,342.700,221.333
39,341.628,230.474
42,246.405,232.833
60,224.517,235.417
21,321.262,251.119
26,384.346,268.923
48,246.125,270.750
23,394.500,277.326
27,277.685,289.463
40,395.600,310.600
47,370.628,325.500
40,351.500,331.300
70,227.414,350.257
65,393.054,355.362
12,318.500,359.000
78,285.423,368.628
46,345.000,386.674
38,269.421,416.553
