Area,X,Y
44,209.159,183.568
48,251.854,194.354
34,355.706,193.618
32,290.000,210.000
39,393.269,229.500
47,204.585,266.926
56,175.964,283.304
8,150.500,305.750
31,145.081,334.952
42,223.095,339.143
43,467.430,342.895
11,415.591,341.864
45,421.078,361.656
68,446.824,384.353
81,374.722,392.537
32,249.875,393.344
34,272.206,400.000
24,321.583,402.583
49,420.112,408.684
64,301.109,445.812
42,378.833,453.833
