Area,X,Y
49,446.378,183.071
81,460.586,239.105
74,239.189,262.135
68,224.824,272.176
41,475.817,280.939
37,263.932,294.554
78,226.603,322.808
32,386.844,358.969
66,262.061,365.485
18,425.500,363.167
13,378.346,374.500
64,243.297,401.969
25,394.940,419.220
72,336.250,424.389
