Area,X,Y
45,240.789,211.589
89,253.545,231.691
21,241.548,241.690
20,269.750,246.250
35,417.586,296.043
38,382.026,300.632
17,300.147,308.500
83,213.343,314.548
95,420.416,349.384
18,437.611,371.556
80,272.262,419.688
61,297.057,422.172
35,437.729,421.929
45,301.300,444.078
